meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2410.72 2393.95 0.85965 1.43353 2.37425 1.40309e-08 -89.1238 3.59471 6285.15 2.07397
2380.98 2336.34 0.859966 2.21012 4.12588 1.95484e-07 -86.1605 3.17046 13210.5 2.05143
2360.81 2330.84 0.864545 2.69533 4.88292 2.93062e-07 -79.1596 2.83084 15486.5 2.058
2389.74 2321.28 0.873238 5.3386 6.75645 4.71898e-07 -61.3309 2.15315 14962.8 2.03413
2479.88 2261.1 0.881342 4.37608 3.75785 1.67098e-07 -52.8837 1.599 17690.2 2.00738
2510.25 2202.42 0.884925 10.9601 3.85245 7.5729e-08 -57.9654 1.39123 21637.2 1.97564
2654.48 2149.9 0.893527 7.82713 2.22674 1.45253e-09 -50.9115 0.890767 21190.1 1.98128
2640.07 2140.37 0.903612 3.36943 6.05049 1.4723e-08 -48.3609 0.742181 27020.4 1.96049
2700.89 2144.83 0.911985 2.98216 5.19254 3.23463e-09 -45.2645 0.552564 27581.9 1.95065
2710.77 2144.51 0.91169 3.3059 5.74899 3.12906e-08 -37.2217 0.500465 27693.3 1.94592
2843.4 2110.16 0.913932 1.96057 2.92088 8.74561e-09 -44.0418 0.285627 27784 1.9541
2967.1 2080.1 0.901986 45.4521 12.0415 2.06832e-07 -50.187 0.206461 25664.3 1.91642
2948.47 2114.12 0.891077 32.6952 8.21343 1.29107e-07 -44.7358 0.220012 28359 1.91483
3008.95 2124.76 0.871004 46.8799 9.76042 1.44058e-07 -50.7113 0.16256 24215 1.86384
3063.56 2121.68 0.861567 87.634 15.6308 1.49643e-07 -57.9602 0.107293 28095.9 1.87658
3096.12 2121.05 0.838841 51.266 7.64363 1.41368e-08 -66.3553 0.0816577 23509.3 1.87241
3145.81 2076.87 0.82613 43.6841 6.30322 8.21387e-09 -73.9223 0.0629779 26286 1.86407
3132.97 2068.4 0.819091 45.4221 6.96871 1.78874e-11 -73.174 0.0523851 30033.2 1.87227
3149.54 2034.72 0.822075 29.5561 4.59186 3.74917e-09 -83.5848 0.0362008 30024.2 1.87294
3167.12 1999.87 0.819671 1.00359 0.000103453 4.21121e-09 -90.4634 0.0306556 31749.5 1.89525
3150.77 1959.88 0.825682 1.28986 3.27312e-06 1.13889e-10 -93.3564 0.024803 34709.3 1.88789
3137.3 1929.01 0.824991 1.11952 4.64709e-05 5.06648e-09 -95.7237 0.0221637 34840.3 1.88558
3125.64 1881.83 0.826142 0.831403 0.00708159 1.96735e-08 -98.5439 0.0210471 31731.1 1.87548
3115.47 1847.42 0.826113 2.0741 0.0136158 3.03665e-08 -103.655 0.0175054 34325.1 1.88913
3101.04 1785.42 0.838249 0.00787565 0.0212199 1.31022e-07 -105.334 0.0161899 29954.8 1.88252
3104.55 1743.27 0.844533 0.0111647 0.011012 2.15638e-07 -104.631 0.0174956 29902.8 1.86157
3097.76 1685.57 0.855375 0.00896322 0.0222212 1.02608e-07 -108.874 0.0144991 30766.6 1.88899
3092.54 1625.37 0.867597 0.0167711 0.0629259 1.69839e-07 -113.331 0.0109315 29142.3 1.91422
3082.44 1564.71 0.875041 0.0119161 0.0325131 1.57097e-07 -117.735 0.013853 29524.1 1.93375
3085.4 1518.84 0.882256 0.000903649 0.0888285 2.03417e-07 -119.682 0.0102175 27969.3 1.92944
3067.09 1471.05 0.887619 0.00142633 0.197384 3.89296e-07 -123.98 0.0101615 32812.6 1.92312
3047.04 1412.14 0.910309 0.00341762 0.0727279 1.38798e-07 -130.18 0.00983369 30255.4 1.88904
3035.62 1326.3 0.942008 0.0141659 0.0932708 1.59878e-07 -139.385 0.0111456 26958.8 1.90877
3005.98 1285.27 0.929097 0.0383492 0.0869027 2.24134e-07 -146.447 0.0140425 33101.7 1.9095
2981.51 1243.32 0.933839 0.0277893 0.0728141 2.42747e-07 -152.589 0.0117623 29289.7 1.89531
2920.94 1212.34 0.95308 2.52272e-05 0.0851813 1.50329e-07 -150.588 0.0135837 31169.9 1.8946
2914.83 1213.7 0.954363 2.81887e-05 0.122633 1.24265e-07 -146.606 0.0838314 28561.3 1.85697
2868.55 1178.33 0.953322 0.000964355 0.0736041 4.34401e-08 -149.508 0.0932033 24224.4 1.88331
2862.01 1171.98 0.961753 0.00250005 0.0385481 6.22433e-08 -154.365 0.108264 23340 1.88201
2839.03 1150.66 0.955448 0.0142088 0.0909082 2.03304e-07 -156.365 0.0842801 24068.1 1.89375
2795.73 1150.25 0.961209 0.00607361 0.0112486 2.80824e-08 -158.626 0.0409134 22073.5 1.89078
2728.18 1149.8 0.98266 0.0138655 0.000396863 4.41425e-08 -161.281 0.0455476 25662 1.87177
2655.25 1139.93 0.978916 0.115765 0.00581729 1.03691e-09 -162.652 0.0577542 28007.4 1.86095
2621.33 1154.22 0.990942 0.120279 0.0154511 9.49823e-11 -163.753 0.0346866 24320.4 1.8488
2532.07 1133.41 1.03726 0.226049 0.0306462 5.9518e-11 -163.912 0.0348474 22601.5 1.82698
2482.4 1166 1.04026 0.0553313 0.00188324 9.47011e-08 -169.111 0.0362405 20932.1 1.84167
2475.04 1157.82 1.05785 0.0666946 0.0128754 1.34133e-07 -176.549 0.131204 25068.5 1.8903
2400.62 1161.82 1.09352 0.116873 0.0280301 2.68771e-07 177.365 0.0863595 19416.8 1.85746
2306.65 1151.87 1.12949 0.149201 0.0193518 3.05145e-07 174.892 0.0567601 21678.8 1.85543
2253.52 1159.87 1.15178 0.0932549 0.00106601 1.39082e-07 167.201 0.0418732 22314 1.83917
2170.09 1117.68 1.16014 0.102286 0.00783965 9.5984e-08 155.233 0.0215177 19174 1.89504
2125.05 1099.29 1.14855 0.0582348 0.00337003 5.85513e-07 146.806 0.0255595 28106.8 1.83081
2055.92 1128.7 1.15538 0.0475548 0.00238574 3.03342e-07 136.98 0.0176745 27045.2 1.87844
2034.38 1154.69 1.14747 0.0757859 0.00532933 2.46884e-07 134.933 0.0127871 25551.6 1.88724
1984.88 1222.44 1.1481 0.0552009 0.251605 3.5722e-07 130.451 0.00991326 27505.5 1.85537
1954.07 1233.6 1.12604 0.0573038 0.250468 3.12956e-07 128.9 0.0111328 23889.1 1.89984
1911.42 1274.31 1.14191 0.00967473 0.0272941 1.04618e-07 122.678 0.0100916 29946 1.8679
1909.8 1306.9 1.12782 0.00537028 0.0507929 1.548e-07 122.561 0.0104834 30071.2 1.89366
1878.29 1387.35 1.14361 0.0229557 0.0680971 1.44887e-07 124.466 0.0105526 29008.9 1.89603
1849.22 1424.68 1.13192 0.027633 0.0838987 2.56229e-07 125.491 0.00978703 29328.5 1.89541
1806.76 1488.78 1.12585 0.00922372 0.0423711 1.98489e-07 124.664 0.00859457 25416.3 1.87352
1764.65 1509.93 1.11048 0.0792464 0.221898 2.96302e-07 125.038 0.0105477 28169.9 1.87443
1704.51 1543.67 1.11602 0.0250521 0.16584 1.90618e-07 126.797 0.0116702 30908.9 1.89173
1689.92 1568.47 1.0973 0.0273236 0.166646 6.12999e-07 126.697 0.0114759 24061.1 1.89563
1641.72 1605.02 1.08874 0.0321006 0.0606002 2.57118e-09 128.246 0.0106646 24448 1.88341
1609.97 1621.96 1.07096 0.474927 0.0207816 2.61817e-06 128.652 0.0122102 25562.3 1.87485
1582.74 1643.42 1.03739 0.819731 0.0750016 3.86999e-06 127.726 0.00908847 19506.7 1.90152
1548.79 1683.66 1.05715 0.717315 0.0480284 2.73198e-06 128.338 0.0127961 31094.4 1.87282
1507.85 1691.6 1.06098 1.03122 0.0507586 3.63202e-06 123.632 0.0104491 28607.2 1.87806
1461.48 1715.69 1.04242 0.455256 0.0248536 1.25003e-06 116.319 0.0112454 25166.6 1.88379
1428.41 1744.22 1.03264 0.0214569 0.121319 2.44642e-07 110.503 0.00881557 22839.9 1.89625
1395.38 1784.41 1.01187 0.0301961 0.0220249 1.27617e-07 102.818 0.00770854 21737.2 1.89905
1409.78 1841.86 1.03372 0.0116836 0.0123875 4.72057e-08 98.5018 0.0122043 29606.9 1.89011
