meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2376.6 2313.59 0.860721 10.2764 26.1951 8.73951e-07 -81.3144 3.43614 4231.65 3.40861
2366.43 2281.44 0.86015 2.05124 4.80183 1.25433e-07 -80.845 3.09997 9157.98 3.49029
2442.52 2262.16 0.864077 0.451809 12.4909 1.27419e-08 -53.1908 3.07409 14668.9 3.19554
2409.38 2292.1 0.861998 0.22461 4.78578 2.98542e-09 -29.6519 2.89237 18394.8 3.10725
2387.41 2299.62 0.85805 0.344513 8.76184 2.04685e-08 -25.682 2.42983 21072.6 3.16605
2311.39 2323.28 0.858594 7.74398 2.88905 2.63397e-09 -22.8653 2.13602 25368.5 3.20576
2430.79 2314.97 0.853737 7.18195 1.93601 5.25262e-10 -10.0212 1.99944 25279.9 3.47272
2430.31 2315.72 0.848398 0.314313 0.912187 6.90375e-10 -6.82341 1.71939 26931.9 3.36533
2420.28 2306.49 0.848251 0.913779 4.31682 9.3659e-08 -9.68187 1.49496 28056.8 3.1539
2340.54 2338.78 0.842423 1.48379 0.311663 2.06396e-07 11.1026 1.13823 24529.8 3.49568
2457.66 2315 0.844316 9.24327 0.436283 1.53832e-11 1.53701 0.976022 24672 3.45501
2566.52 2235.26 0.847341 7.09717 1.03653 2.19976e-09 -12.0498 0.678355 24299.5 3.26987
2557 2274.27 0.846695 13.3056 0.820252 3.26461e-09 -8.5756 0.72285 23792.3 3.1926
2749.82 2230.46 0.851643 5.15336 0.354916 4.14466e-09 -30.0199 0.478961 23698.8 2.94586
2919.27 2184.4 0.848628 0.841562 0.240371 4.158e-10 -47.674 0.2692 24288.9 2.58265
3035.64 2153.7 0.850675 0.89447 0.127827 2.05925e-09 -61.5749 0.113679 18805 2.20779
3106.07 2091.32 0.847406 0.677333 0.0874743 3.91207e-10 -71.3915 0.0763384 31392.5 2.45722
3108.4 2062.1 0.841186 0.988679 0.0956929 6.33348e-09 -73.1152 0.0515644 33353.9 2.95358
3127.3 2038.95 0.857799 0.225593 0.145488 3.63857e-09 -81.6406 0.0276229 30545.2 3.07102
3138.06 1996.14 0.848178 0.103172 0.0999325 6.09505e-08 -90.8115 0.0230231 30756.4 3.27532
3138.92 1956.39 0.863233 4.10717 2.25769 5.08037e-08 -91.2519 0.0146487 30797.3 3.2105
3129.01 1925.77 0.855193 7.46586 4.52331 1.44308e-07 -95.4263 0.0153733 32364.6 3.33787
3122.17 1876.49 0.854969 4.44275 3.20964 1.04447e-07 -98.5973 0.0180704 36027.9 3.28746
3120.52 1843.8 0.862041 1.82682 1.57211 3.57952e-08 -101.472 0.011496 30870.1 3.00826
3107.92 1785.61 0.866013 0.000219001 0.0207197 7.8961e-08 -105.149 0.0133466 34523.2 2.99823
3104.48 1739.44 0.869026 0.000251131 0.0291116 1.33299e-07 -105.005 0.00924124 29424.4 3.07926
3107.01 1686.5 0.873065 0.00127801 0.0150174 1.08291e-07 -108.405 0.00936044 31110.4 3.30384
3095.81 1627.27 0.873118 0.00184402 0.0171709 1.6225e-07 -112.338 0.00864429 34286.8 3.12617
3087.37 1563.19 0.878345 0.0157933 0.00149466 1.42902e-07 -117.185 0.00968659 32588.8 3.11322
3079.19 1523.25 0.880541 0.0328319 0.00148216 1.06823e-07 -119.963 0.0114789 36465.8 2.99547
3053.51 1472.61 0.888851 0.0429248 3.94856e-05 1.41846e-07 -125.589 0.0121854 32865.3 3.27733
3039.66 1424.53 0.892639 0.0986496 0.00595638 2.15131e-07 -129.883 0.0121263 33908.8 3.13852
3022.42 1351.04 0.903629 0.045592 0.0099989 5.19127e-08 -138.913 0.0146763 31952.6 3.2331
2992.04 1309.49 0.897805 0.106197 0.0387719 2.10902e-07 -147.84 0.0143087 31757.7 3.37105
2969.53 1268.54 0.895707 0.181812 0.0969119 3.66604e-07 -153.885 0.0177702 32946.8 3.28082
2911.71 1239.64 0.915427 0.129227 0.11028 2.36617e-07 -151.586 0.014164 30963.1 3.15412
2894.61 1243.22 0.915144 0.0608028 0.0746293 2.93942e-07 -149.609 0.0512822 16843.8 3.40238
2836.19 1212.97 0.909861 0.0385773 0.0743495 1.80804e-07 -153.312 0.0351237 17221.2 3.26099
2838.12 1208.06 0.913248 0.0775684 0.210381 4.74352e-07 -157.749 0.0833458 21897.3 3.20113
2800.77 1194.42 0.907154 0.0304157 0.118534 5.4814e-07 -162.243 0.0569446 17770.9 3.21262
2773.59 1192.43 0.905123 0.0157121 0.0662398 3.67877e-07 -162.733 0.0528473 25685.2 3.26463
2720.87 1174.22 0.919512 0.00281568 0.0655006 1.23386e-07 -162.221 0.024286 20049.5 3.43894
