meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2383.75 2321.26 0.878226 1.16843 2.98498 6.59637e-09 -91.1705 3.87344 5158.15 3.35
2391.15 2282.51 0.876425 1.1325 2.34504 2.15612e-07 -80.8463 3.34792 12742.3 3.90657
2346.84 2251.42 0.876295 1.81535 4.43341 4.90681e-07 -64.4584 3.47348 13168.8 3.70787
2368.13 2231.22 0.874242 3.24423 6.38433 8.13769e-07 -37.2485 2.95647 16565.6 3.6189
2516.08 2182.98 0.864771 0.0121929 7.2264 1.98931e-07 -39.1519 1.72421 17838.2 3.486
2483.22 2208.91 0.867987 0.00885588 9.49635 2.24724e-07 -34.7423 1.54311 24723.7 3.54912
2610.98 2192.41 0.8654 0.431818 11.2902 3.20687e-07 -30.9063 1.02451 22842.1 3.50431
2648.37 2173 0.864526 3.27215 5.70813 4.18018e-08 -31.8754 0.902862 26882.5 3.52799
2761.39 2155.04 0.869096 5.81159 8.3653 3.35303e-08 -33.7086 0.534588 26320.5 3.39724
2843.2 2122.27 0.86256 17.2343 4.4644 9.40219e-09 -35.2349 0.39998 27599.3 3.31699
2865.47 2118.57 0.856003 0.199398 5.57197 5.46491e-09 -34.6467 0.323958 26396.4 3.49349
2925.07 2116.98 0.862956 0.776567 0.0216322 3.52057e-08 -37.6602 0.230724 30271 3.4723
2951.16 2127.62 0.855196 0.677487 0.0391754 8.20069e-08 -42.5131 0.18691 24341.5 3.39717
3006.87 2134.22 0.853447 0.757734 0.0542585 1.18812e-07 -45.1521 0.11995 26672.2 3.22746
3060.11 2131.97 0.854686 0.813978 0.120087 7.01882e-08 -54.1829 0.0667012 28992.9 3.30318
3124 2119.7 0.845707 0.433058 0.11431 5.58996e-08 -63.7689 0.0528822 27871.4 3.22286
3165.02 2078.28 0.836898 0.375935 0.195765 8.47657e-08 -73.0298 0.0420774 29465.6 3.26094
3148.59 2066.2 0.827079 0.489734 0.280965 1.8073e-07 -72.4633 0.0274975 30452.6 3.50627
3159.06 2035.55 0.840024 0.510623 0.0065187 9.8925e-10 -81.6843 0.0243473 33143.2 3.55028
3164.47 1991.91 0.820058 5.83159 1.52331 2.76553e-07 -92.3621 0.0262014 33564.4 3.01149
3154.03 1959.14 0.833442 0.046056 0.0375393 1.47822e-07 -93.883 0.0251212 34231.3 2.8456
3142.92 1921.51 0.837081 0.00825487 0.0393243 2.42606e-08 -95.8821 0.0189987 32881.1 2.72567
3131.46 1872.2 0.841775 0.00525765 0.0673917 1.74569e-08 -100.53 0.0161913 32927.4 2.53927
