meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2376.05 2382.97 0.854429 3.4962 6.65791 4.08466e-08 -72.3773 4.89483 8833.1 2.79157
2367.35 2406.37 0.853875 1.03605 1.54386 1.72775e-08 -83.2639 4.94317 15383.6 2.89203
2408.98 2327.86 0.852491 3.36685 5.0822 1.16629e-08 -64.6551 4.48524 13334.3 2.60682
2514.04 2270.16 0.852602 6.13463 6.525 1.85643e-08 -60.1213 3.99817 14059.4 2.49716
2694.25 2143.63 0.847975 0.217246 0.827699 1.42732e-09 -29.0153 3.34519 14461.4 2.36536
2793.45 2130.86 0.850679 0.967927 8.34044 2.03474e-08 -31.3908 1.93538 15739.4 2.35772
2945.88 2123.46 0.847451 1.38459 5.26315 3.26465e-09 -13.1823 2.02409 24442.5 2.28539
2972.73 2043.14 0.841835 4.85202 18.8735 7.9135e-10 -16.1083 2.08794 28246.4 2.25068
2977.85 2051.64 0.843732 3.15682 11.5697 2.76032e-11 -17.7998 1.5254 27874.8 2.21919
2953.39 2016.53 0.837247 57.0138 19.1144 3.11711e-08 -18.998 1.33164 26432.5 2.20789
2999.29 2044.97 0.839066 4.88006 26.2817 2.84343e-08 -25.4934 0.83826 30619.9 2.17206
3003.33 2102.91 0.852306 0.356349 0.0392032 1.97423e-07 -25.4253 0.497342 27030 2.29181
2993.59 2095.29 0.846716 0.523918 0.166875 3.96587e-07 -23.6169 0.466018 26513.2 2.52891
2968.98 2129.81 0.863864 0.902018 0.0434814 3.71615e-07 -24.9323 0.378618 24701.3 2.62972
3033.99 2149.12 0.863864 1.0836 0.0337282 5.99156e-07 -34.9013 0.287602 32242.1 2.66588
3065.11 2145.09 0.868657 1.36629 0.0117933 4.52195e-07 -49.599 0.263288 27178 2.63102
3086.97 2141.99 0.876033 1.38363 0.00374159 9.29101e-07 -56.7058 0.162303 26648.8 2.50862
3101.87 2127.41 0.868374 0.852979 0.0118894 8.269e-07 -57.1528 0.15604 31924.8 2.50399
3132.81 2107.58 0.874172 0.640606 0.0262089 6.94067e-07 -67.268 0.142738 35752.5 2.60296
3172.34 2073.08 0.876516 0.450686 0.0253431 1.01912e-06 -76.3175 0.102094 33489.1 2.98404
3167.4 2030.67 0.880005 0.445795 0.0141299 1.3087e-06 -77.1042 0.122865 35997.1 2.80606
