meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2372.48 2397.78 0.850177 2.26679 4.62909 1.72857e-08 -109.99 4.39656 7142.35 3.17579
2351.02 2363.45 0.849614 2.21 4.70775 6.25672e-08 -90.1868 4.25887 14291 2.9699
2437.51 2294.97 0.850637 2.43363 3.90618 3.95572e-08 -83.5763 4.64975 14004.3 2.71036
2463.41 2153.27 0.850251 3.87607 6.62631 2.77233e-09 -48.1051 4.18474 14199.4 2.65489
2506.87 2067.42 0.851221 2.98944 4.83463 1.16589e-08 -14.6571 3.51119 19519.2 2.93191
2579.68 2011.71 0.848511 0.079462 10.0054 1.04925e-09 -9.49187 3.02391 22469.3 2.68408
2689.42 1932.13 0.845263 0.181548 6.93972 3.66074e-08 4.46212 2.45203 24330.2 2.75027
2779.3 1889.57 0.84375 0.737222 12.1493 4.88983e-08 16.9055 2.39277 24344.2 2.66616
2793.95 1942.27 0.841002 0.724082 9.12547 5.6059e-08 3.99987 1.41353 23494.3 2.67356
2789.38 1918.25 0.850466 1.22788 16.2378 7.09583e-08 -5.29726 1.4465 25988.7 2.67337
2890.89 2055.15 0.865454 42.8259 13.2523 4.55185e-08 -5.35363 0.487131 19089.6 2.86242
2902.38 2076.39 0.863675 47.8566 13.1116 3.42415e-08 -11.6746 0.458619 28364.3 2.88397
2913.43 2097.68 0.863786 7.7197 1.95722 1.70146e-08 -12.3911 0.39685 24591 2.6215
2892.58 2143.28 0.875552 6.16079 1.54619 1.09329e-07 -19.0943 0.301623 25143.1 2.53397
2987.65 2146.03 0.870042 9.14735 2.14754 7.37652e-08 -29.1116 0.323363 25981.6 2.50451
3028.38 2183.52 0.878776 3.23595 0.813347 4.83713e-08 -41.8343 0.185197 29438.6 2.5782
3065.29 2153.78 0.878143 2.52309 0.00816189 8.13369e-09 -51.9337 0.16085 32767.7 2.54004
3053.28 2140.95 0.880908 1.05707 0.21254 5.67999e-09 -51.9358 0.13366 35054.5 2.44281
3082.61 2129.94 0.888022 0.793829 0.251133 2.07851e-11 -61.3018 0.101139 35319.9 2.67853
3088.35 2084.58 0.880137 1.70941 0.00012443 5.25771e-09 -73.7072 0.0842595 28364.5 2.80397
3106.75 2049.8 0.908045 2.67798 9.34652e-07 2.87187e-12 -76.1674 0.0396729 29419 2.81858
3101.89 2022.85 0.903458 2.46645 0.000196649 4.51968e-09 -76.867 0.0380729 36482.9 2.58462
3139.05 1956.98 0.92834 2.09573 0.000926889 5.82168e-08 -82.5042 0.0302385 27803.7 2.51306
3131.56 1914.3 0.946692 4.54613 0.00945841 2.3285e-07 -88.292 0.018801 28782.7 2.49103
3141.86 1846.82 0.951034 1.51583 0.0319622 3.89168e-08 -91.4432 0.0193884 31007.8 2.80309
3128.96 1787.23 0.965908 0.749554 0.0111457 1.4245e-08 -94.3072 0.0126934 26431.8 2.99755
3138.41 1725 0.972941 0.883925 0.0157077 2.06603e-08 -98.3247 0.0132479 32856.1 2.65269
3118.67 1644.49 0.991054 1.43979 0.0108318 2.79938e-09 -106.699 0.0118437 17173.8 2.5137
3108.71 1573.43 0.997783 2.82266e-05 0.0188034 1.18678e-07 -111.681 0.00962598 23818.9 2.70913
3094.81 1526.71 0.994277 0.00351976 0.0285283 5.8382e-08 -117.341 0.0093023 27297.4 2.88001
3074.35 1472.29 0.994458 0.000904391 0.0254489 1.20001e-08 -121.104 0.0107103 32314.9 2.81556
3052.37 1408.65 1.01046 0.0152643 0.0305875 1.08936e-07 -128.842 0.0106788 32389.5 2.64015
3038.78 1325.82 1.02361 0.0424604 0.0932719 6.35433e-08 -137.936 0.0123977 34505.4 2.85031
3005.23 1269.99 1.0214 0.0316449 0.0873469 7.38207e-08 -147.114 0.0121298 31023.7 2.87033
2978.32 1222.78 1.02208 0.000500975 0.167882 4.79515e-07 -154.491 0.0115665 31284.2 2.49825
2919.03 1193.69 1.03373 0.000162136 0.0701123 1.77833e-07 -151.472 0.0143788 33250.7 2.6311
2906.45 1191.03 1.04625 0.00328395 0.0392272 4.6976e-08 -143.911 0.0878217 21762 2.74752
2846.11 1144.01 1.06813 0.000855483 0.0176544 2.50618e-07 -154.881 0.0572194 23498.9 2.85352
2843.23 1143.36 1.0699 0.00148249 0.0458308 3.94166e-07 -161.252 0.0870624 25462.2 2.91014
2816.78 1114.48 1.07396 0.00506829 0.0486174 2.45314e-07 -158.935 0.0706907 24420.9 2.62975
2770.57 1127.46 1.07532 0.0108646 0.0260192 8.95066e-08 -162.939 0.0432976 28533.2 2.60199
2696.15 1128.34 1.10226 0.0582264 0.0665819 3.15812e-07 -166.556 0.0474208 27021.9 2.54384
2622.26 1117.96 1.09717 0.135596 0.178908 1.92037e-07 -167.066 0.039825 32307.6 2.52789
2570.1 1146.65 1.12839 0.153195 0.245732 1.84374e-07 -169.823 0.0376497 26568.3 2.47407
2502.09 1119.52 1.15059 0.31491 0.482597 2.68301e-07 -168.889 0.0335842 32615.3 2.68745
2447.01 1148.5 1.18113 0.456211 0.667609 4.2201e-07 -171.885 0.0423915 29398.2 2.79309
2443.51 1130.75 1.17842 0.0499975 0.485563 7.51361e-08 -176.058 0.0637774 23668.8 2.48375
2384.3 1116.28 1.19407 0.0362405 0.701163 2.11489e-07 -172.934 0.0696779 30248.9 2.64869
2278.51 1132.83 1.22458 0.0623141 1.30606 1.05555e-07 179.259 0.0561133 23604.2 2.63014
2247.5 1089.56 1.23706 0.060943 1.61637 1.40273e-07 175.143 0.0623998 24797.8 2.72665
2171.34 1092.54 1.20942 0.101444 2.33836 1.40462e-07 158.477 0.0447443 17620.5 2.72369
2122.63 1090.8 1.19923 0.123215 2.39743 1.54825e-07 147.888 0.0309086 24500.7 2.60904
2050.28 1121.26 1.20733 0.074668 1.63008 1.94894e-07 135.386 0.0150557 22868.3 2.52945
2030.22 1152.38 1.19988 0.161743 0.00202147 7.24072e-09 132.191 0.0160032 29140.8 2.75319
1990.54 1218.56 1.18531 0.0912586 0.00024261 1.83055e-08 128.127 0.013488 24889.8 2.94904
1960.03 1242.01 1.17587 0.135787 0.00375804 3.49393e-08 126.874 0.0137766 29862.8 2.83704
1924.97 1280.11 1.17836 0.118712 0.000375545 7.22814e-08 122.242 0.0126969 28301 2.54488
1920.05 1315.51 1.1695 0.00807616 0.000580457 6.32426e-08 121.948 0.0132867 29158.7 2.54981
1899.91 1390.97 1.16763 0.0528212 0.00634777 2.68321e-07 123.897 0.0127952 22892.5 2.50161
1870.6 1427.62 1.14311 0.0358976 0.00689298 2.11212e-07 125.691 0.0110468 22644.2 2.82667
1823.05 1502.46 1.15986 0.0654069 0.00996752 2.65661e-07 125.762 0.0102198 28823.3 2.93719
1775.31 1518.83 1.13691 0.106432 0.0195525 3.15272e-07 126.733 0.011176 26740.3 2.76178
1720.36 1550.36 1.13421 5.07469e-06 0.316217 4.30791e-07 128.156 0.0129861 26958.6 2.57591
1704.92 1589.78 1.13131 0.000582685 0.16505 3.31057e-07 128.162 0.0118471 26071 2.76496
1656.01 1617.63 1.1137 0.000789755 0.289277 4.19478e-07 128.093 0.0114841 20423.1 2.91472
1619.2 1638.74 1.09608 0.00108879 0.763765 7.36782e-07 128.967 0.0127374 24196.5 2.64928
1581.91 1674.89 1.09463 0.0593802 1.13195 1.01064e-06 127.195 0.0150177 30351.5 2.6296
1555.93 1698.01 1.08272 0.0371906 1.07188 1.11985e-06 127.83 0.0122512 16894.8 2.72261
1514.35 1705.31 1.08758 0.0626335 0.0891189 2.73364e-07 122.676 0.0122678 23315 2.71315
1461.87 1729.19 1.07296 0.0315485 0.542972 8.23075e-07 116.318 0.011378 22302.4 2.52643
1422.67 1762.72 1.08037 0.00937406 0.0142967 2.83924e-08 109.454 0.0133192 28711.5 2.36578
1390.2 1798.89 1.05417 0.0249114 0.0122306 7.37243e-08 104.314 0.0129995 22466.1 2.31012
1411.4 1852.86 1.06868 0.099405 6.72357e-06 4.07539e-08 96.7559 0.0135807 20541.1 2.24671
1419.22 1900.13 1.0484 0.0531407 0.00174709 7.14156e-09 91.7114 0.0136098 19120.7 2.34306
1436.7 1932.15 1.01998 0.0213606 0.0343504 1.38646e-07 86.7857 0.0165264 21874 2.4227
1453.92 1955.87 1.00893 0.0173436 0.0192687 1.73462e-07 87.7239 0.0131001 25809.4 2.76214
1477.52 2002.77 0.992456 0.0182737 0.013511 2.18765e-07 87.6152 0.010862 26224.4 2.91147
1494.99 2034.46 0.985221 0.00554735 0.00388404 1.76e-07 89.4623 0.0121048 30118 2.66635
1503 2039.91 1.00687 0.0385424 0.00655142 5.96902e-07 88.4235 0.0121341 31707.9 2.56439
1509.23 2093.85 1.00088 0.00552913 1.38001e-06 1.17798e-07 90.1061 0.00956907 28830.6 2.67404
1525.45 2113.58 1.00931 0.00548906 0.00022111 1.53017e-07 90.1677 0.00829035 30725.4 2.86108
1543.63 2141.31 1.01187 0.130591 0.0691043 9.83419e-08 97.1879 0.00891516 32942.4 2.63266
1573.96 2170.01 1.04292 0.00995271 0.00230819 2.43498e-08 107.066 0.00862585 32209.4 2.88993
1561.99 2207.44 1.04337 0.00259856 0.00134596 2.23461e-08 111.325 0.0082014 33581.3 2.65716
1559.31 2212.28 1.06337 0.00820368 0.000434711 5.02576e-08 111.79 0.00891721 34491.7 2.67696
1526.43 2258.82 1.0558 8.62103e-05 0.001764 6.63308e-08 113.012 0.00909438 32793.5 2.67756
1502.7 2284.8 1.06087 7.77362e-05 0.00516404 1.05507e-07 112.642 0.00956043 35428.6 2.59364
1491.83 2332.27 1.07044 0.000453307 0.00288482 2.78806e-08 112.439 0.0112822 34076.5 2.56411
1491.19 2368.32 1.08304 0.000504306 0.00525659 5.89574e-08 112.334 0.011024 33014.9 2.66317
1440.71 2395.38 1.07117 0.00498412 0.0120839 1.1466e-08 113.472 0.0114147 34750.5 2.75969
1416.07 2422.78 1.0826 0.0189081 0.00928038 6.70208e-08 111.502 0.0110186 32996.2 2.68144
1403.01 2465.25 1.0814 0.0278413 0.0228564 8.03179e-08 105.982 0.0126194 35081.2 2.53895
1348.63 2486.65 1.09359 0.0194062 0.125629 3.07262e-08 100.674 0.011923 35855.3 2.66823
1352.82 2489.98 1.09476 0.0435027 0.315137 6.99263e-08 95.1853 0.0591917 28395.1 2.79293
1347.54 2491.72 1.09761 0.0391777 0.124792 6.88828e-09 95.1514 0.0777926 28488 2.66164
1348.42 2496.53 1.10201 0.0504321 0.126885 8.90959e-09 84.7792 0.0971655 26702.1 2.86719
1358.87 2544.22 1.13659 0.0499533 0.291643 3.14618e-10 80.118 0.0536332 26280.2 2.68863
