meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2375.36 2393.24 0.847321 1.37596 2.53697 6.10593e-11 -96.5458 4.57354 7608.21 2.61193
2375.39 2312.39 0.84584 2.15803 3.97012 2.89357e-07 -86.0282 4.26275 13226 2.75306
2411.95 2216.03 0.843303 4.46167 8.93189 5.27395e-07 -65.9058 4.11336 12602.9 2.66572
2495.56 2116.92 0.840176 2.93774 4.97884 9.63025e-08 -30.3966 4.72812 14936.2 2.75915
2603.88 2069.3 0.835267 0.206008 21.4905 1.32491e-09 -6.95648 4.10018 20624.8 2.48447
2602.64 1931.05 0.828046 0.10603 16.3989 6.44655e-09 -11.8051 3.53394 19607.5 2.5171
2580.13 1800.54 0.8157 0.0226682 7.29352 4.03577e-10 -19.1689 5.19076 21771.2 2.64618
2672.21 1874.31 0.821084 1.53227 33.8527 5.27938e-08 -9.31176 3.01153 30085.6 2.54014
2589.36 1790.85 0.809655 2.62414 35.0905 1.23458e-08 -33.6929 3.28259 30391.7 2.87636
2569.04 1766.44 0.801795 19.6536 17.0937 3.01873e-08 -7.84878 3.99549 27852.8 2.65025
2329.55 1609.63 0.781434 0.0708202 6.74878 2.70755e-08 -131.045 5.51802 24450.7 2.4826
2604.08 1829.76 0.8164 1.37473 3.79756 1.50589e-08 -16.3925 2.47135 24794.6 2.46172
2351.38 1646.75 0.783061 7.55782 2.9615 1.45288e-08 -64.7124 3.53568 24262.6 2.50533
2443.24 1711.85 0.789844 4.88561 1.61818 2.26469e-09 -48.0155 2.67078 28109.3 2.76152
2387.63 1678.02 0.783301 13.5182 3.82956 2.44347e-10 -69.7367 2.86768 29466 2.64636
2300.58 1606.13 0.769258 16.7744 3.85299 2.14968e-08 -95.9974 3.30858 32775.9 2.71882
2370.98 1637.84 0.770474 13.9603 2.43487 2.10066e-08 -95.3565 2.74783 32111.9 2.75639
2447.08 1682.43 0.776147 12.3772 1.99841 1.90165e-08 -84.9567 2.19367 30392.5 2.797
2619.26 1790.11 0.804715 8.29028 0.768471 1.14286e-08 -79.5465 1.44376 29240.5 2.55744
2740.89 1820.11 0.808738 7.95144 0.702333 1.14521e-07 -84.436 1.14806 32734.1 2.50681
2864.16 1891.8 0.847981 5.26655 0.120974 3.0337e-08 -81.3234 0.644646 27960.1 2.62276
2949.3 1903.25 0.867154 4.05573 0.0176256 6.92351e-10 -81.8265 0.466288 29540.4 2.75438
3081.19 1895.41 0.888968 3.01487 0.00107281 2.12413e-08 -85.5104 0.245838 29425.3 2.53301
3142.45 1899.21 0.910064 1.95755 0.0384546 7.13444e-08 -89.297 0.100729 28854.8 2.35966
3148.15 1839.86 0.930198 1.38448 0.0306453 6.22313e-08 -92.8858 0.043071 25192.7 2.32751
3131.85 1785.54 0.945492 0.929694 0.0435538 1.5565e-07 -95.8954 0.0364451 27871.1 2.38169
3122.43 1722.7 0.957321 0.824594 0.00861974 2.03279e-07 -100.95 0.0202715 26867.7 2.8285
3105.1 1650.52 0.9712 0.8463 0.0157846 3.08239e-07 -107.26 0.0107936 22600.4 2.85794
3097.46 1582.98 0.977323 2.28695 0.0100064 3.77197e-07 -111.937 0.0107474 29211 2.7587
3087.52 1532.27 0.981181 0.86709 0.0361032 9.3564e-08 -116.547 0.0100106 29895.8 2.56551
3066.09 1482.7 0.973188 0.637862 0.0248692 5.12381e-08 -121.228 0.0108231 34210.4 2.61004
3053.43 1418.92 0.994073 0.0710611 0.018543 1.38689e-08 -126.853 0.011257 34436.5 2.56187
3035.53 1339.49 1.0047 3.30353e-05 0.0433492 7.57397e-08 -137.137 0.0123575 37071.2 2.86214
3008.33 1277.47 1.01109 0.000927727 0.0971889 5.79255e-08 -145.011 0.0133011 34291.9 3.02364
2987.87 1231.34 1.00641 0.0150929 0.0173188 4.82343e-08 -150.178 0.0116906 31388.3 2.71327
2921.12 1199.75 1.02575 0.0541293 0.0231367 1.07131e-07 -150.026 0.0149888 32869.8 2.61708
2915.03 1197.08 1.03067 0.0492873 0.0100105 1.11834e-07 -144.918 0.0976107 27593.6 2.76803
2856.08 1146.57 1.06372 0.120281 0.000240463 7.62531e-08 -153.367 0.0744068 24981.6 3.00855
2854.58 1144.9 1.06657 0.0775203 0.00187143 1.86116e-08 -156.132 0.104123 26656.5 2.82793
2817 1127.39 1.06843 0.0477815 0.02639 1.54444e-11 -163.206 0.112046 25096.8 2.72062
2771.27 1136.17 1.06903 0.0232411 0.0116838 5.18644e-08 -163.71 0.0685941 26317.9 2.97338
2695.31 1137.97 1.09685 1.69409e-05 0.0292027 2.43238e-08 -166.949 0.0881422 22642.1 2.85363
2616.94 1143.39 1.10392 0.00466486 0.0778752 1.20387e-07 -171.802 0.0671621 29436.8 2.71721
2574.65 1146.19 1.11878 0.0038175 0.0635307 2.18297e-07 -168.436 0.0469013 27578.2 2.5541
2494.8 1147.54 1.14061 0.0148431 0.0806564 6.0627e-08 -171.753 0.0362007 28873.9 2.51501
2438.79 1157.48 1.17312 0.0229957 0.225366 2.40772e-07 -170.94 0.0350212 33023.4 2.81099
2440.36 1148.89 1.17026 0.0194028 0.100561 1.58906e-07 -179.283 0.0804113 23986.9 3.10399
2363.27 1157.4 1.19567 0.0128016 0.0757396 1.14546e-07 -178.378 0.0672969 25757.6 2.74117
2268.88 1154.92 1.21256 0.0525391 0.19246 7.06126e-08 178.187 0.0390078 22314.6 2.73484
2229.24 1139.67 1.21463 0.0453505 0.183155 3.78987e-08 171.844 0.0363459 23008 2.66866
2155.62 1116.94 1.19979 0.0976298 0.323641 1.02304e-08 154.727 0.0262973 20026.1 2.54389
2107.99 1109.75 1.18773 0.0440487 0.1646 1.33698e-09 145.534 0.013537 24946.5 2.55938
2046.56 1137.71 1.19008 0.00228476 0.0402769 9.3263e-08 133.197 0.0130756 27762 2.52539
2025.52 1155.02 1.18515 0.00139208 0.0353623 6.91911e-08 132.821 0.0126234 30238.9 2.60082
1984.22 1224.91 1.18028 0.00368118 0.030797 7.63457e-08 128.106 0.0128648 27936.1 2.47471
