meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2350.93 2368.02 0.846129 6.21486 15.517 2.98645e-07 -104.375 4.39067 7081.76 2.57851
2308.46 2327.75 0.844442 0.748858 2.74743 8.21496e-08 -98.3474 3.98346 11646.1 2.46507
2388.32 2297.64 0.841845 0.869878 1.82519 3.86627e-08 -80.557 4.34835 14430.9 2.69694
2496.53 2225.33 0.840291 1.54121 2.31389 3.27933e-08 -38.7847 3.58771 15842.3 2.39133
2597.96 2124.98 0.839965 0.384241 0.681866 4.2105e-08 -12.8261 3.39674 18469.2 2.4453
2732.36 2075.37 0.838614 0.606113 11.1766 1.90287e-07 -25.9078 3.15929 21676.1 2.51802
2807.83 2059.36 0.840351 1.36001 13.3275 1.36604e-07 -24.4754 2.10965 22666.8 2.37439
2846.34 2041.14 0.839123 2.75908 18.8203 1.25531e-07 -11.1918 2.4146 28116.9 2.39198
2964.81 2018.08 0.841456 3.06828 12.8343 5.90535e-08 -14.6817 1.93999 28805.1 2.51095
3016.32 2069.77 0.844386 1.48431 4.56879 3.81535e-08 -12.1308 1.68907 30021.3 2.31376
3024.08 2014.58 0.842396 5.6371 17.8893 6.33111e-08 -24.3393 1.63711 29043.4 2.19109
2999.85 2075.12 0.857454 0.184333 0.140057 4.06919e-07 -18.1823 0.797368 21886.7 2.23372
2994.66 2055.77 0.851523 0.404778 0.38814 6.10452e-07 -21.9239 0.925475 22180.9 2.47174
3027.93 2094.08 0.85605 0.48634 0.189763 6.8587e-07 -24.8749 0.67378 27904.1 2.24617
3063.28 2103.09 0.851738 0.306886 0.110556 3.2213e-07 -36.4763 0.570708 30946 2.42703
3133.58 2105.7 0.847992 0.345946 0.0717246 3.58443e-07 -51.7816 0.550615 27599.8 2.63185
3169.89 2120.35 0.842181 0.254986 0.00456934 1.54147e-07 -57.9035 0.293071 28341.8 2.90626
3162.5 2111.94 0.841277 0.21518 0.00379988 1.61999e-07 -57.2327 0.249582 31963.1 3.04576
3181.78 2113.48 0.854324 0.160829 0.056365 2.04633e-07 -63.784 0.121134 33347.1 2.76547
3230.12 2062.48 0.84299 0.0539325 0.0303563 2.59648e-07 -75.3911 0.232779 34302.3 2.68956
3227.87 2029.76 0.865252 0.0437719 0.0261725 3.26087e-07 -76.862 0.178924 32560.7 2.65248
3205.5 1992.18 0.869071 0.0446273 0.0107478 2.80882e-07 -81.0191 0.28007 29855.5 2.75236
3225.36 1943.66 0.881481 0.0539735 0.0203308 4.65091e-07 -86.5882 0.245551 29165.1 2.80162
3217.46 1909.69 0.894287 0.225534 0.0363677 6.59698e-07 -89.8119 0.20735 32200 2.46407
3216.14 1848.19 0.90754 0.0018611 0.00819229 4.40166e-07 -93.3165 0.261739 30197.4 2.52677
3212.32 1795.57 0.932567 0.00114625 0.016489 5.68141e-07 -96.5124 0.242717 29162.8 2.58139
3170.3 1721.63 0.964089 0.00604635 0.0206726 2.45418e-07 -101.644 0.0930009 20402.9 2.62892
3134.38 1652.71 0.972115 0.0829368 0.0713667 3.82175e-07 -107.254 0.0434587 21708.2 2.94429
3117.55 1576.02 0.983198 0.0693514 0.0159775 9.71668e-08 -112.833 0.0216068 23960.1 2.78489
3092.68 1535.72 0.977374 0.0688645 0.0148258 8.84289e-08 -117.42 0.0124202 24298.7 2.71705
3073.18 1480.55 0.975897 0.00652433 0.054106 2.66846e-07 -122.131 0.0130676 30569 2.87408
3054.46 1414.09 1.0006 0.0037391 0.0413995 2.00677e-07 -127.065 0.0138901 30524.7 2.95096
3040.63 1328.12 1.0179 0.000582855 0.135553 3.44027e-07 -136.729 0.0158679 31525.3 2.72565
3013.64 1269.36 1.02235 0.000992337 0.0164215 1.48053e-07 -144.728 0.0172979 34494 2.53659
2982.89 1219.31 1.0274 0.000576895 0.0246832 8.18002e-08 -153.129 0.0173241 33054.8 2.57238
2932.4 1185.22 1.03527 8.63044e-07 0.0511927 4.95378e-08 -149.997 0.0188776 30127 2.8808
