meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2327.76 2391.53 0.836743 1.19265 3.13659 2.61749e-08 -70.3542 4.52187 6901.71 3.12479
2299.09 2358.86 0.834253 0.850951 2.64951 1.59544e-08 -71.8769 4.43922 13138.7 3.13125
2333.53 2280.52 0.831127 0.778037 2.22127 6.13279e-09 -50.0521 3.89178 11962.6 2.80715
2406.62 2147.64 0.830451 0.765585 0.256626 8.91968e-10 -18.0603 3.66645 15277.1 2.61406
2517.02 2097.56 0.828442 0.000557001 8.31211 1.45816e-08 -6.84506 2.7564 18080.9 2.66899
2624.91 2091.01 0.829935 0.368685 16.4559 4.5181e-08 -6.40355 2.34032 22840.8 2.73486
2764.39 2112.09 0.831991 1.76879 16.9567 9.92051e-08 -3.50202 1.64277 26013.1 2.60218
2779.67 2024.59 0.828114 1.15532 11.3296 5.07367e-08 -6.61388 1.61891 26494.4 2.63074
2841.91 2006.72 0.819868 1.58774 10.2987 2.87729e-08 -11.884 1.3974 28912.7 2.80246
2881.81 1999.42 0.826018 5.51799 28.8657 6.05613e-08 -10.0549 1.27465 30270 2.65912
2948.05 2033.89 0.826948 2.30909 8.63602 1.94201e-08 -18.3254 0.818868 27923.2 2.68898
2949.43 2054.38 0.826825 4.06559 14.011 6.22474e-08 -25.2333 0.642318 26955.7 2.59834
2961.41 2059.16 0.833593 45.7583 7.66084 1.11845e-07 -17.0548 0.638494 25433.3 2.642
3016.52 2095.98 0.838229 0.216611 0.00420223 9.86408e-08 -23.2884 0.394921 23655.6 2.82862
3097.4 2142.18 0.848524 0.13471 0.0228163 1.11538e-07 -32.0053 0.260896 29465.7 2.91149
3146.08 2135.87 0.841091 0.112681 0.0574938 7.80534e-08 -45.6451 0.245841 32777.3 2.5914
3229.24 2137.79 0.847665 0.0127828 0.0918204 4.36466e-08 -54.6089 0.148728 32865 2.51283
3211.67 2111.63 0.847944 0.848225 0.0318884 8.68873e-08 -54.2526 0.151711 35134 2.67517
3283.38 2114.51 0.861514 0.348404 0.0555139 2.71183e-08 -62.9755 0.0600481 34391.8 2.58619
3289.89 2072.49 0.864694 0.726676 0.0972896 4.65805e-08 -74.4687 0.0492944 32600.9 2.9498
3305.28 2032.9 0.868981 0.251879 0.0392048 3.37376e-08 -75.8732 0.0432108 32654.2 2.8718
3319.77 1992.69 0.886168 0.294073 0.0550525 1.24894e-07 -79.1322 0.0426052 30106.3 2.48737
3347.42 1937.15 0.896122 0.223351 0.0288729 2.77032e-07 -81.8112 0.0325573 31516.6 2.53195
3325.86 1895.61 0.906054 0.412893 0.0118847 2.13006e-07 -87.1882 0.0331801 29618.7 2.76157
3302.85 1834.08 0.917305 0.382925 0.00202011 1.50109e-07 -90.0125 0.0381557 29666.6 2.89563
3262.99 1777.49 0.950801 0.660681 0.000426284 1.92441e-07 -93.308 0.0395821 25135.6 2.70961
3202.14 1705.56 0.988856 0.57272 0.00672879 1.23407e-07 -100.52 0.0412681 16615.2 2.70255
3152.64 1632.97 0.998329 1.25219 0.0751387 6.07216e-07 -107.354 0.0220703 16556.7 2.74833
3118.73 1566.42 0.99267 0.482836 0.0263438 2.59815e-07 -113.689 0.015913 22853.3 2.61794
3096.17 1517.95 0.995733 0.456454 0.0800989 4.93135e-07 -119.256 0.0108456 22284.5 2.51522
3076.5 1460.28 1.00337 0.0778111 3.33399e-08 4.94552e-09 -123.317 0.0107084 28358.5 2.7942
3053.8 1405.02 1.00829 0.201801 3.88131e-05 2.44399e-08 -129.494 0.012985 34294 2.68977
3035.42 1323.66 1.02287 0.0374254 0.00241747 1.4066e-07 -139.376 0.0136488 37070.6 2.81171
3009.1 1264.27 1.02438 0.103692 3.97836e-05 1.5639e-08 -147.579 0.0154346 33828.4 2.73507
2978.05 1220.88 1.02279 0.000241536 0.0737629 9.28409e-11 -156.15 0.0157705 32210.8 2.6528
2914.04 1191.26 1.03764 0.0762973 0.0396472 1.2856e-07 -154.39 0.0150383 30029.3 2.70328
2901.67 1192.88 1.04537 0.0493459 0.0077266 6.02065e-08 -152.686 0.0742757 24561.2 2.70975
2839.18 1151.87 1.0656 0.0385236 0.00031126 3.52481e-08 -158.531 0.0722842 26296.5 2.86341
2836.22 1147.08 1.07123 0.307153 0.00284117 2.37822e-07 -165.381 0.102606 23936.8 2.92834
2795.69 1133.44 1.07761 0.00101773 0.0597134 2.37385e-07 -169.4 0.0422006 19464.3 2.5868
2754.15 1141.86 1.0822 0.0095225 0.0536179 2.4641e-07 -169.738 0.0397742 27279 2.52307
2681.82 1142.21 1.11289 0.00310786 0.433464 1.25756e-08 -172.213 0.030783 25344.4 2.43294
2596.37 1158.62 1.11398 0.00742106 1.49359 2.82313e-08 -177.761 0.0343053 25407.5 2.365
2561.34 1166.19 1.13164 0.0656328 2.1035 3.24986e-08 -173.853 0.0342795 33775.5 2.62141
2479.32 1169.59 1.16267 0.179932 3.03036 2.58668e-08 -178.088 0.0284752 28055.2 3.05962
2421.55 1192.91 1.19594 0.136536 1.11896 1.28913e-09 -178.377 0.0359025 30848.3 2.85507
2422.56 1188.73 1.19466 0.861899 0.993382 9.3882e-07 -177.781 0.0902791 26724.5 2.65502
2355.67 1167.08 1.21151 0.777501 0.732675 5.75585e-07 178.855 0.0562113 22881.8 2.71832
2262.56 1163.49 1.22312 0.854645 0.947977 3.8433e-07 177.306 0.0492402 26463.6 2.81898
2226.97 1144.48 1.21943 0.00171572 0.00916593 7.05467e-08 172.098 0.0347389 21996.4 2.828
2153.44 1108.64 1.21292 2.21311e-05 0.00011056 1.04607e-07 157.491 0.0306728 25838.4 2.65074
2095.25 1118.84 1.20635 0.00480205 0.000251366 6.61679e-08 145.972 0.0187298 21360.9 2.78507
2033.86 1137.1 1.20538 0.00058537 0.000797964 9.52712e-08 135.163 0.0153798 26053.1 2.75058
2026.32 1148.67 1.17612 0.0430842 0.00119065 1.0291e-07 133.27 0.0139783 22434.2 2.86349
1974.1 1226.62 1.20025 0.0554335 3.42634e-05 1.13096e-07 127.742 0.0143412 33393.7 2.68387
1952.18 1246.29 1.18215 0.224084 8.61863e-05 1.05023e-07 126.508 0.0135075 30961.6 2.56447
1915.56 1289 1.19032 0.136021 0.00106056 3.66091e-08 120.092 0.0121708 31348.1 2.65987
1907.5 1314.44 1.1785 0.241236 0.0001379 3.15049e-08 122.523 0.0121625 27745.5 2.84137
1880.74 1396.61 1.19719 0.0134494 0.0419701 5.89611e-08 124.252 0.0117761 26385.4 2.82373
1860.44 1433.96 1.17391 0.0308019 0.0217185 8.57475e-08 126.404 0.00848408 23043.3 2.64242
1814.76 1509.69 1.18493 0.0874166 0.0282986 9.19072e-08 124.819 0.0082766 28763.8 2.55615
1767.64 1535.67 1.18293 0.00151916 0.0395262 5.10645e-07 125.64 0.00945173 33455 2.5035
1712.22 1550.66 1.14592 0.00735334 0.130784 1.02288e-06 127.535 0.0112605 21846.4 2.94128
1696.63 1589.49 1.14535 0.00220696 0.187456 5.20533e-07 126.263 0.0103859 21614 2.91576
1644.59 1628.93 1.14367 0.0193402 0.452204 1.49102e-06 126.829 0.011461 23995.3 2.57381
1616.8 1645.34 1.11221 0.230185 0.245586 1.21317e-06 127.372 0.0112684 23933.8 2.43925
1579.49 1667.55 1.08839 0.036972 0.0098864 1.77883e-08 127.003 0.0114778 22398.6 2.5303
1551.02 1704.56 1.09999 0.0633825 0.00945351 5.13662e-08 125.679 0.0109393 24410.2 2.71583
1516.64 1705.17 1.0893 0.00182281 0.0473242 1.02345e-07 119.036 0.0101044 20292.1 2.68307
1468.11 1730.29 1.07122 3.28478e-06 0.0459698 7.63249e-08 113.581 0.0102354 21798.2 3.00862
1432.26 1755.97 1.05815 0.000144101 0.0764951 1.79738e-07 108.397 0.00998455 23303.6 2.68388
1405.88 1792.32 1.0349 0.119087 0.00124864 4.22887e-07 101.588 0.0104332 20259.5 2.53254
1418.57 1849.02 1.05352 0.0108602 0.0767186 1.99904e-07 96.3747 0.0107869 26912.8 2.54011
1424.93 1893.19 1.03553 3.26184 0.430558 4.35376e-06 91.454 0.00692983 20047.6 2.50049
1433.13 1921.86 1.01151 2.78418 0.414953 2.99155e-06 88.5965 0.00946873 26957.3 2.55409
1456 1949.9 1.00368 0.000351351 0.057737 2.25748e-08 87.6465 0.0073482 24778.8 3.08243
1482.7 2004.29 0.996878 0.000785047 0.0626503 1.63965e-08 85.8921 0.00898436 30762.9 2.7433
1505.78 2043.11 1.00516 0.00749734 0.0639098 1.1038e-08 86.6136 0.00998338 33324.2 2.62285
1509.66 2041.92 1.00599 0.00608502 0.0712439 4.11339e-09 86.0742 0.0145885 31046.9 2.69091
