meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2342.5 2391.45 0.819843 0.154866 1.37025 2.16098e-08 -106.063 5.18417 10315.4 2.61417
2296.46 2320.38 0.816885 1.57389 4.71053 5.54127e-08 -91.2545 4.35506 10355.4 2.68394
2358.43 2227.24 0.81317 1.87796 4.84658 5.68133e-08 -80.1601 4.73574 12108.5 2.88609
2443.42 2092.98 0.808481 1.55612 3.44674 1.51751e-08 -59.8829 5.39798 15926.7 2.5839
2652.88 2016.08 0.803707 3.32564 3.78077 1.70428e-08 -38.7866 5.117 14444.6 2.50299
2700.6 2002.68 0.804164 0.228622 6.80148 8.5285e-09 -15.8537 4.10411 19542.6 2.62392
2778.05 1936.57 0.793728 0.693292 9.71043 3.82815e-08 -31.655 4.48259 24537.4 2.60399
2755 1927.51 0.802968 1.12212 16.6443 2.9512e-08 14.2735 3.75525 27010.4 2.45703
2954.82 1984.15 0.79759 0.112408 10.3878 1.7857e-07 -6.39624 3.18258 27460.8 2.32369
3058.89 2029.23 0.791182 8.47641 2.36889 7.12892e-08 -11.2919 2.66078 29487.7 2.37939
2963.01 2012.64 0.79793 3.39733 1.59355 1.76318e-08 -17.5795 1.86419 24170.1 2.29901
2955.43 2116.52 0.822824 6.5836 2.45084 7.70462e-10 -9.66091 0.912323 22039.1 2.27297
2907.51 2027.55 0.803544 4.99937 3.25343 6.2477e-10 -17.945 1.32069 27955.7 2.47693
2898.61 2052.72 0.809776 2.08829 0.0485773 5.36217e-09 -25.0943 1.08149 28203.8 2.58883
2959.42 2116.44 0.816073 2.62132 0.000710595 3.05384e-08 -33.868 0.661133 24719.4 2.32874
3007.32 2140.4 0.82399 1.88771 0.0191781 1.59805e-08 -46.6357 0.391424 25121.2 2.27832
3046.61 2108.44 0.819222 2.21245 0.05552 2.49373e-08 -56.7204 0.419616 31860 2.47777
3038.67 2111.73 0.824923 0.900948 0.0436727 2.01564e-08 -56.0126 0.309567 33192.2 2.65717
3074.28 2115.22 0.835217 1.63476 0.193547 2.18065e-08 -64.2503 0.200768 32998.8 2.90957
3090.68 2086.82 0.838935 0.97407 0.179469 1.16718e-08 -73.1958 0.13083 36086.9 2.77619
3094.11 2053.3 0.855041 0.732114 0.172748 7.27624e-10 -74.8543 0.109728 34235 2.54243
3108.59 2020.65 0.871824 1.56068 2.83537e-05 2.47797e-11 -77.7718 0.0700039 31471 2.53388
3136.26 1964.54 0.882812 2.89002 0.000697516 3.22599e-09 -82.4777 0.0673256 29137.2 2.68256
3128.26 1925.79 0.886461 0.67718 1.12652e-05 2.78276e-11 -87.271 0.0457198 31464.7 2.99723
3133.31 1864.92 0.900097 2.58458 0.0173292 5.49465e-07 -90.5221 0.0361069 30766.5 2.64675
3122.12 1810.06 0.916083 2.72502 0.0294573 4.09773e-07 -94.2035 0.0275257 30833.8 2.41235
3118.41 1741.28 0.939206 4.46493 0.101381 9.93345e-07 -99.8192 0.0142576 22289 2.17192
3103.75 1673.07 0.942253 3.11747 0.12491 5.56799e-07 -104.908 0.0130308 25099.5 2.15645
3096.15 1604.19 0.949612 1.96325 0.101654 3.54117e-07 -110.847 0.0105155 26298.2 2.12784
