meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2385.17 2394.36 0.835495 8.30052 14.7889 8.55349e-07 -106.423 5.75899 9724.54 3.28496
2378.39 2363.76 0.834103 5.47501 10.0829 8.82698e-07 -96.5799 4.64141 13601.3 2.8605
2360.82 2333.98 0.834009 2.18021 4.58776 4.87782e-07 -89.7172 4.73075 17154.2 2.67209
2461.58 2136.93 0.831801 1.06131 2.57354 1.50199e-07 -37.5118 4.60374 11411.1 2.70634
2595.49 2070.38 0.825097 1.64658 2.40236 1.29255e-07 -20.1494 3.11719 15232.6 2.91785
2702.52 2034.4 0.826091 1.69629 1.86648 1.12994e-07 17.2425 3.42938 21290.2 2.68562
2749.15 1959.47 0.823598 1.72943 1.88069 9.38497e-08 1.26473 3.23299 24434.1 2.67883
2774.3 1950.71 0.825004 0.665259 25.2659 7.35228e-09 -1.68011 2.884 27287.7 2.72267
2884.27 1907.43 0.828683 0.832055 61.3068 6.97046e-09 6.14574 2.5629 24361.4 2.73029
2934.98 1957.71 0.828647 27.9995 10.7895 1.07654e-07 -8.67534 1.98599 30678.3 2.54068
2932.66 2044.49 0.846655 3.08521 6.62971 4.9753e-08 -9.71862 0.852807 21766.1 2.72965
2922.11 2110.73 0.87658 1.05087 0.001183 3.87351e-08 -13.8455 0.415994 19272.7 2.66176
2972.62 2117.09 0.863394 1.21559 0.00221142 5.33198e-08 -12.8563 0.474611 24196.4 2.89953
2947.04 2161.74 0.886696 1.08482 0.00472698 1.59954e-11 -18.9094 0.344415 22947.9 2.81023
2989.7 2192.59 0.886563 2.1429 0.057951 7.69728e-09 -27.5273 0.184358 27122 2.7066
3042.43 2202.1 0.89258 1.52147 0.0482349 1.91253e-09 -39.8861 0.163631 33428.2 2.69144
3097.77 2176.73 0.891716 1.39675 0.0585881 1.9486e-08 -50.9994 0.0946623 32923.7 2.866
3062.59 2161.3 0.896617 1.02789 0.0244022 1.03932e-10 -52.4387 0.0661539 28664 2.78455
3102.15 2143.15 0.90932 1.85172 0.0705008 2.4734e-10 -59.9945 0.0553741 33339.1 2.53228
3111.55 2099.21 0.902544 1.44481 0.00738748 1.65496e-08 -72.0279 0.0516118 31970.9 2.49297
3120.15 2060.23 0.915223 2.59023 0.00802716 5.71455e-08 -73.8063 0.0540924 35217.1 2.38362
3118.2 2028.73 0.912486 1.46749 0.0127305 4.87932e-08 -77.2756 0.0283471 32567.5 2.8759
3127.35 1975.57 0.921487 2.05143 0.0705472 4.04313e-08 -81.4776 0.025972 34097.6 2.88467
3139.21 1931.83 0.930423 3.07629 0.103179 5.43304e-08 -85.7002 0.0188774 33131.6 2.45285
3129.14 1856.29 0.947945 1.32611 0.022742 7.99899e-08 -91.2659 0.015195 27924.8 2.14425
3122.75 1797.07 0.957279 2.94826 0.00257077 2.89363e-07 -95.0355 0.0158181 27904.1 2.0769
3117.6 1733.53 0.969238 0.772328 0.0147306 6.7634e-08 -99.2398 0.0119315 26653 2.10159
3107.53 1654.62 0.985319 0.581319 0.019361 2.47361e-08 -106.747 0.00827922 18937.3 2.26211
3098.61 1591 0.986702 0.395497 3.40203e-05 1.74484e-07 -110.698 0.00926554 32510.3 2.32349
3095.22 1542.65 0.990707 0.0083979 0.0142653 1.80816e-07 -114.13 0.00900544 32688.3 2.51901
3075.15 1483.79 0.987987 0.0256819 0.0465926 5.30469e-07 -119.738 0.0103346 31726.6 2.69967
3059.17 1415.9 1.01241 2.89467e-06 0.044523 1.16843e-07 -125.344 0.0113586 32378 2.99079
3041.02 1338.27 1.02069 0.000255232 0.0339504 1.82506e-07 -135.862 0.0140642 35393.5 2.7074
3008.76 1286.14 1.01235 0.00635368 0.0563884 2.1304e-07 -145.12 0.0150365 32827.4 2.68318
2990.97 1235 1.01551 0.000550808 0.0384845 1.06273e-07 -151.091 0.019531 36799.6 2.77878
2923.16 1200.09 1.03045 3.47039e-05 0.0147866 1.33175e-09 -149.704 0.0174842 33749.5 2.6851
2913.81 1196.23 1.04464 8.34096e-06 0.0186098 8.52972e-09 -140.78 0.0772643 21480.2 2.87103
2858.09 1153.03 1.06023 0.00628226 0.00543285 2.83971e-08 -151.481 0.0835052 27145.8 2.59026
2848.3 1147.82 1.0692 0.0162733 0.00650624 4.92992e-08 -155.869 0.11617 22308 2.65218
2817.27 1130.43 1.06945 0.013695 0.00071507 3.53715e-08 -164.577 0.0881068 24925.5 2.65116
2772.77 1136.58 1.07169 0.0389526 6.25036e-05 5.90506e-08 -165.149 0.0586409 26649 2.76244
2697.27 1138.04 1.10325 0.0297612 0.00563088 3.61947e-08 -168.854 0.0557119 25564.8 2.908
2609.54 1140.18 1.10356 0.0653721 0.0421284 6.76907e-08 -170.031 0.0309501 27053.3 2.64468
2563.23 1164.83 1.13392 0.075395 0.0973925 7.39065e-08 -171.698 0.0339947 29401.2 2.28833
2492.32 1145.91 1.15583 0.103347 0.156638 4.28641e-08 -172.449 0.0340076 30748.5 2.28194
2430.39 1183.44 1.18706 5.38956e-05 0.0357257 6.42439e-08 -176.141 0.0257085 29359 2.13711
2431.08 1164.85 1.18803 0.0370945 0.236563 1.52504e-07 177.416 0.0850082 22483 2.28682
2366.05 1163.59 1.21243 0.0287052 0.0881867 6.93918e-08 177.067 0.0562575 24063.6 2.14123
2272.35 1151.61 1.22926 0.0136068 0.0286721 6.411e-08 177.889 0.049273 27633.4 2.23325
2232.02 1140.79 1.23641 0.00335397 0.027318 1.00416e-07 170.066 0.0524107 24413.2 2.23178
2164.35 1098.68 1.21998 3.13949e-05 0.0575898 1.90747e-07 160.013 0.0524672 23375.4 2.27524
2125.47 1076.55 1.21259 0.00821036 0.0136207 8.55755e-08 150.266 0.065474 29069.1 2.47097
2049.49 1135.23 1.20349 0.0028521 0.0606175 2.58267e-07 136.082 0.0148462 19466.8 2.60881
2028.98 1156.08 1.19872 1.77325e-05 0.0424765 2.79312e-07 133.988 0.0148483 29388.5 2.78638
1981.75 1230.13 1.20375 0.00227449 0.0129912 2.93462e-07 129.399 0.0176008 31894 2.81128
1956.6 1251.91 1.19039 0.0283516 0.0145934 3.39649e-07 125.724 0.0119043 27829.4 2.55296
1923.67 1297.01 1.2036 0.0461533 0.0203847 2.85273e-07 118.367 0.0133803 28610.5 2.50766
1916.77 1319.36 1.18338 0.0177745 0.00335185 2.2026e-07 120.817 0.012607 27979.7 2.80348
1894.48 1408.61 1.2024 0.0106552 4.5045e-06 2.34793e-07 124.045 0.0109417 22185.3 3.00256
1863.34 1446.1 1.18893 0.143232 0.00905598 4.63562e-07 126.283 0.0106604 24785.5 2.65967
1819.63 1519.15 1.1994 0.0355422 0.0372666 5.44808e-07 124.475 0.0101342 26071.1 2.51375
1767.65 1537 1.17894 0.0698969 0.123226 1.70767e-06 126.151 0.0109192 26840.2 2.68501
1701.4 1587.63 1.21681 0.0119896 0.0597168 2.8753e-07 127.632 0.0113653 31024.9 2.75189
1686.07 1625.61 1.21231 0.00625845 0.0760473 3.37025e-07 126.304 0.0146177 29898 2.77866
1629.95 1660.83 1.20149 0.0375459 0.250904 8.98339e-07 127.949 0.0145038 25098.2 2.57844
1604.46 1676.42 1.1638 0.0401993 0.251252 8.19392e-07 128.244 0.0160998 20121.9 2.59003
1559.43 1708.21 1.15249 0.063169 0.39106 1.11279e-06 127.673 0.0184969 25220.6 2.6103
1539.99 1728.29 1.13136 0.0239124 0.178026 5.21938e-07 126.717 0.015637 19380.5 2.59519
1513.71 1708.26 1.0839 0.39071 0.109565 1.94203e-06 120.524 0.0131207 15425 2.50784
1457.5 1737.75 1.08633 0.709621 0.0962584 2.90066e-06 115.207 0.0144931 24810.3 2.45967
1431.95 1749.68 1.0488 1.60594 0.17033 4.96822e-06 109.872 0.0147825 22711.9 2.42391
1407.86 1786.35 1.02165 1.24001 0.0850706 3.20678e-06 101.912 0.00994879 18131.8 2.43168
1424.79 1842.1 1.03411 1.11527 0.0981919 2.33746e-06 95.6413 0.0111023 24855.5 2.47751
1427.16 1891.57 1.02996 2.92721 0.296049 5.46758e-06 90.9244 0.0122599 30264.4 2.52927
1432.25 1917.98 1.00351 0.849135 0.683504 1.84362e-06 88.1783 0.00848023 28164.1 2.45761
1451.53 1946.56 0.992933 0.0554949 0.000236434 4.2354e-08 88.3406 0.00829684 27963.6 2.64178
1484.45 1996.86 0.987608 0.00348978 0.0160806 9.31224e-08 86.0728 0.0099003 29015.9 2.52048
1500.66 2033.08 0.987289 0.00210192 0.050115 3.34548e-07 88.0295 0.0128025 33684.2 2.38597
1506.14 2035.91 0.997538 0.00885137 0.00560131 2.62216e-08 88.1475 0.0108798 30211.8 2.44825
1513.98 2091.21 0.990338 0.0323866 0.00796355 2.87879e-08 89.0273 0.0143234 33410 2.39366
1529.37 2110.71 1.00462 0.0402909 0.0318221 1.99679e-07 90.9825 0.0112391 31681.3 2.51143
1544.87 2135.66 0.999694 0.0828528 0.0500445 4.22404e-07 96.0958 0.0109321 33302.8 2.38972
1576.4 2162.4 1.03043 0.177179 0.080861 7.66364e-07 107.259 0.00935695 29307.3 2.71981
