meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2431 2411.82 0.839817 3.18109 4.13879 8.6975e-09 -98.2904 5.01317 10018.7 2.54787
2412.4 2339.19 0.838253 2.45284 3.67634 3.28202e-10 -92.2555 4.42337 13995.9 2.43698
2423.73 2302.25 0.838139 5.1756 7.12558 1.66896e-08 -76.2336 4.37153 11895.8 2.58347
2515.97 2231.19 0.837446 4.41796 4.81849 2.72716e-08 -49.5829 4.15899 16292.1 2.69678
2604.2 2121.28 0.84019 2.32366 2.12331 1.41256e-08 -6.56009 3.97213 15122.3 2.41685
2649.01 2046.91 0.839282 0.359086 19.2773 4.60234e-08 -1.37326 3.3566 18968 2.39921
2686.88 1980.96 0.834129 0.886204 20.3114 1.66352e-08 0.0387772 3.42593 24435 2.4561
2622.15 1924.58 0.833608 1.66039 25.3467 1.69645e-08 -16.4977 2.55648 21707.2 2.46947
2778.14 2003.48 0.83644 0.509998 14.6169 1.55477e-08 -6.93977 2.01033 31700.9 2.49136
2725.35 1932.41 0.83803 2.63574 47.7457 3.262e-08 -2.59016 2.19232 30720.7 2.61555
2799.62 2042.94 0.847733 0.56983 10.7076 6.98752e-09 -12.6722 0.851299 21077.2 2.48401
2826.77 2059.37 0.851821 0.399365 6.73348 3.27345e-09 -16.2147 0.694699 25955 2.48586
2851.95 2060.98 0.847768 0.770556 14.4039 5.03244e-09 -19.4113 0.658067 24883.6 2.52477
2914.04 2132.44 0.854507 4.85466 0.000211557 6.70662e-08 -23.6204 0.31245 26817.7 2.39265
2976.61 2173.61 0.859492 2.72428 0.0558277 2.00775e-08 -30.4636 0.193769 27229.4 2.63868
3017.2 2175.67 0.862015 1.25404 0.0337619 1.09709e-08 -46.1316 0.159927 30363.1 2.44716
3084.23 2155.02 0.859898 2.72811 0.15746 6.22923e-08 -54.221 0.107756 32823.3 2.2083
3090.84 2153.38 0.862214 1.0319 0.00285492 1.35017e-09 -51.7945 0.0743661 31981 2.17894
3086.98 2137.14 0.867346 0.541225 0.0917317 2.43024e-09 -62.1191 0.0370473 31096.8 2.07235
3116.41 2102.15 0.871844 2.00838 0.137573 8.02817e-10 -70.689 0.0427994 34486 2.22523
3122.91 2054.61 0.889651 1.6734 0.117369 1.71817e-08 -75.3708 0.0420414 33337.7 2.2513
3145.56 2009.87 0.903362 1.97162 0.122454 5.93207e-08 -79.3982 0.0453222 28715 2.32081
3196.48 1943.7 0.923133 3.57829 0.187315 3.86588e-07 -85.5844 0.034097 21601.6 2.50247
3179.79 1904.01 0.934448 1.79284 0.0491143 2.60376e-07 -89.6392 0.0260326 29927.4 2.56559
3164.07 1831 0.956873 0.615115 0.0192214 9.87838e-08 -94.2868 0.0263069 31118.1 2.8334
3151.36 1771.79 0.98396 0.433551 0.00657871 6.88157e-08 -96.931 0.0195489 27471 2.83802
3138.5 1709.48 0.981447 0.51666 0.00159976 9.67803e-09 -102.694 0.0145412 25463.5 2.5044
3118.12 1643.36 0.979257 1.94379 0.0370211 4.3994e-09 -107.769 0.0102456 22565.5 2.39691
3108.37 1571.54 0.986832 0.472012 0.000824421 4.2369e-08 -114.24 0.00952544 27493.4 2.24901
3096.74 1526.33 0.981953 0.164804 0.00725842 5.78516e-09 -117.571 0.00924829 26777.2 2.11298
3078.96 1465.01 0.990719 0.139973 0.00294076 1.29765e-08 -122.219 0.0106098 33458.6 2.16859
3057.68 1404.69 1.00617 0.000120699 0.00174137 1.60193e-07 -129.026 0.012825 32411 2.37094
3035.14 1327.71 1.01417 0.000771784 0.000189901 3.73678e-07 -139.539 0.0124286 33088.5 2.72774
3009.73 1274.26 1.00806 0.00628013 0.00101924 1.41727e-07 -146.103 0.0134816 34091.9 2.79663
2982.42 1225.05 1.01363 0.00796027 0.00937944 1.25108e-07 -153.62 0.0129734 35105.9 2.65174
2918.13 1192.13 1.03466 0.00237734 0.0232453 6.49036e-08 -152.591 0.014088 32092 2.65009
2909.57 1198.57 1.03305 6.29342e-06 0.00941682 9.4474e-08 -142.138 0.064517 21892.9 2.90898
2849.69 1148.99 1.0584 3.61211e-05 0.100461 2.88392e-07 -153.117 0.0621977 25356.2 3.0759
2848.26 1142.85 1.06726 0.0817396 0.199115 5.13957e-09 -157.415 0.073274 21991.5 2.92867
2818.55 1118.2 1.06984 0.141391 0.179793 1.79125e-08 -162.932 0.0761192 24943.6 2.87725
2775.23 1128.91 1.06901 0.17458 0.257648 3.18552e-08 -165.488 0.0566821 28619.1 3.08812
2692.48 1139.81 1.10549 0.251594 0.3571 5.19143e-08 -171.104 0.0438906 22224.3 2.69569
2612.4 1139.55 1.10003 0.192987 0.337012 3.1166e-08 -172.108 0.0427243 30097.9 2.503
2570.17 1156.59 1.12399 0.032564 0.107747 5.94307e-08 -171.925 0.0293773 30136.9 2.57266
2494.41 1144.89 1.14977 0.0624109 0.303841 7.45787e-08 -172.722 0.0328303 32876.6 2.99219
2443.59 1163.89 1.16565 0.0523244 0.204499 3.04608e-08 -172.994 0.0296516 32475.1 2.89498
2442.53 1146.75 1.17906 0.117742 0.540724 3.8503e-08 -173.781 0.0795176 27542.7 2.80626
2374.75 1142.57 1.1954 0.0239496 0.727839 4.39663e-07 -176.548 0.07026 25329.8 3.0847
2282.65 1122.6 1.22551 0.0475655 0.498722 2.06384e-07 -177.27 0.0762964 27039.4 2.82377
2231.85 1131.04 1.23783 0.0590561 0.549784 2.21323e-07 176.549 0.0430372 24180.9 2.65922
2161.15 1116.01 1.21357 0.278682 1.41224 3.38892e-07 158.227 0.0330362 18831.5 3.31855
2115.42 1105.25 1.19717 0.283565 1.3103 2.25408e-07 148.12 0.0251249 21156.2 2.90967
2038.9 1126.68 1.22158 0.0616592 0.00529212 1.00484e-07 136.602 0.0191906 30229.2 2.91887
