meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2355.13 2374.35 0.85342 1.29703 3.04968 1.21781e-08 -111.586 4.78884 6985.26 2.80632
2388.19 2286.62 0.851322 5.47496 11.9252 7.38733e-08 -91.145 4.08551 8362.92 2.80167
2435.49 2248.58 0.851536 3.24166 5.87564 6.70068e-08 -69.9888 4.05816 14681.9 2.35947
2573.08 2141.56 0.852934 2.15035 2.91057 9.88735e-09 -48.1762 3.48854 14129.8 2.43312
2680.63 2090.11 0.855274 0.773391 19.1383 6.59505e-08 -32.5876 2.54528 16524.2 2.3746
2730.45 2065.15 0.860251 0.941161 13.5127 2.36823e-08 -33.2382 2.647 23497.4 2.52466
2819.83 2043.58 0.861074 2.7543 21.3447 5.22895e-08 -30.4371 1.98052 24920.1 2.44838
2802.35 2021.16 0.862701 2.52886 20.1826 1.50257e-08 -29.5943 1.6795 27007.6 2.45856
2925.06 2056.01 0.873079 3.85492 14.8635 3.92764e-08 -24.8725 1.13978 27801.1 2.44682
2917.01 1995.01 0.863455 3.04772 12.6885 1.78525e-08 -21.3382 1.27524 30804.4 2.41591
3020.22 2075.26 0.885466 7.5758 20.7199 1.1154e-07 -29.3255 0.457755 24943.1 2.3091
3004.26 2092.14 0.882709 4.0073 10.6439 5.40951e-08 -24.5563 0.430074 25743.4 2.27116
2990.41 2091.64 0.881587 7.36174 19.5261 1.61622e-07 -23.8893 0.429383 27338.2 2.70887
3099.06 2148.8 0.894759 4.60642 7.59441 1.08558e-07 -23.2906 0.200597 21517.7 2.6296
3094.47 2146.64 0.890068 8.62459 14.3158 2.0692e-07 -34.346 0.230151 31659.9 2.59647
3146.13 2155.32 0.889161 15.4068 17.2342 1.20796e-07 -46.9245 0.166331 30914.5 2.60453
3193.07 2133.63 0.881185 1.43953 0.0517335 9.42869e-09 -55.0449 0.124614 32428.3 2.70639
3150.56 2119.7 0.874853 1.78103 0.0880895 3.17765e-08 -54.2885 0.128134 33307 2.62164
3194 2099.85 0.886654 0.925866 0.101728 1.47297e-08 -63.6584 0.100181 35723.3 2.52886
3200.26 2057.35 0.884819 0.941459 0.0760548 3.0298e-08 -74.3368 0.101912 33298 2.7204
3146.77 2039.01 0.890655 1.61828 0.0810451 1.74292e-08 -75.4191 0.0578361 27295.5 2.74533
3183.3 2002.72 0.913719 0.962532 0.0430827 1.12855e-08 -77.7708 0.0362805 32517 2.69292
3261.01 1943.33 0.920823 1.55213 0.0605349 3.2371e-08 -80.203 0.038252 28663.3 2.80766
3181.05 1908.98 0.942057 1.74513 0.0359174 2.58804e-09 -87.3674 0.0271165 25873.2 2.79907
3182.13 1837.85 0.963379 1.01624 0.00976625 6.51501e-10 -90.7218 0.0292196 28936.3 2.96273
