meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2352.93 2404.33 0.837101 3.09188 6.59672 9.08677e-08 -94.9554 5.12277 9405.14 3.07853
2378.15 2357.54 0.835381 2.40404 4.22149 3.85636e-08 -90.067 4.29551 13428.5 2.97665
2373.85 2298.51 0.836695 7.65287 13.9452 3.66654e-07 -77.3123 4.62424 12750.6 2.95892
2429.81 2196.94 0.835973 4.99973 8.51039 1.07576e-07 -58.6793 4.59951 15891.9 2.72962
2570.77 2112.01 0.834243 5.37692 5.6738 3.22693e-08 -16.8004 4.37698 18456.8 2.50368
2677.03 2013.02 0.831484 0.485529 16.6309 9.37944e-08 -16.8238 3.41425 18742.5 2.50816
2782.87 1968.85 0.825772 0.722609 8.98827 6.37796e-08 -13.6997 3.20695 24696.3 2.51419
2811.4 1923.64 0.820447 1.82208 21.0941 1.04931e-07 -6.18769 2.99382 27469.1 2.648
2860 1917.8 0.819295 1.05717 8.7851 7.00238e-08 -14.0404 2.4915 29931.1 2.73048
2908.69 1922.68 0.809917 0.340525 38.6856 3.1417e-07 -18.4496 1.71935 30450.9 2.63595
2914.36 1923.42 0.821461 0.484723 41.2361 5.02268e-07 -20.825 1.81048 29695.7 2.47847
2968.9 1986.21 0.825593 1.10994 0.912219 7.63515e-07 -21.1151 1.06902 25693.5 2.50091
2997.56 2049.52 0.820746 0.427199 0.220257 3.41203e-07 -19.0614 0.746225 24531.1 2.60927
3057.87 2120.64 0.831221 0.450933 0.0481602 5.04676e-07 -26.8873 0.447498 23509 2.93152
3062.88 2121.31 0.833527 0.996766 0.053863 6.75812e-07 -33.1102 0.446281 27307.7 2.87534
3112.6 2145.11 0.848768 1.29978 0.00213916 9.78929e-07 -49.026 0.293839 28240.6 2.64821
3167.88 2122.01 0.843596 0.996021 0.000331267 9.55543e-07 -58.1621 0.234816 30733.1 2.57223
3181.16 2125.61 0.846991 0.672376 0.00699984 7.83116e-07 -57.1279 0.152733 34878.7 2.58363
3190.11 2118.01 0.861387 0.645965 0.0406354 8.44607e-07 -66.4664 0.0788778 33794.4 2.827
3206.61 2078.23 0.850332 0.548605 0.0223594 4.72777e-07 -75.913 0.0868545 34388 2.92472
3200.63 2043.76 0.87802 0.446307 0.00912744 6.58167e-07 -78.0053 0.0542805 34040.8 2.76999
3223.61 2004.24 0.889261 0.242534 0.0072286 9.41171e-07 -80.6036 0.0443201 32300.3 3.05946
3181.56 1956.78 0.908214 0.759198 0.00616123 2.27157e-06 -85.4293 0.03297 28565.8 2.67222
3170.73 1913.77 0.927135 0.20377 7.77344e-05 5.95527e-07 -89.3334 0.0308137 30138.2 2.57794
3153.41 1845.39 0.940115 0.375451 0.00758631 9.45196e-07 -93.6817 0.0400339 28674.6 2.58941
3131.9 1783.22 0.969625 0.163934 0.0139136 3.74689e-07 -97.1643 0.0200561 24886.5 2.53122
3136.44 1717.43 0.987057 1.61408 0.086886 8.20929e-07 -100.9 0.0173382 28580.2 2.66648
3129.41 1638.86 1.0026 0.283133 0.0136137 5.46389e-08 -107.804 0.0111434 24134.2 2.82099
3105.29 1578.84 0.996157 0.22225 0.00341767 9.28377e-08 -113.255 0.0106524 25827.6 2.71913
3100.3 1530.65 0.992522 0.00277231 1.62892e-07 4.86237e-07 -117.011 0.0105151 30164.8 2.48066
3076.7 1472.96 1.00016 0.00834149 0.00237702 1.05442e-06 -122.73 0.0105424 32897.9 2.55079
3059.89 1409.21 1.01017 0.00567223 0.0229145 1.16699e-06 -128.085 0.0121034 35168.9 2.69651
3041.41 1329.54 1.02229 0.0225022 0.0331265 1.9538e-07 -137.882 0.0140236 33904.3 2.95365
3015.3 1273.64 1.01887 0.0500423 0.0209607 1.04612e-07 -145.304 0.0130268 35319.9 2.60845
2982.8 1226.7 1.01682 0.0315423 0.0167 1.10542e-07 -153.419 0.0136449 31643.1 2.47607
2927.37 1191.26 1.03495 0.0202436 0.000250712 1.31658e-07 -149.519 0.013659 33650.6 2.47048
2915.04 1191.73 1.03673 0.0263244 0.000585419 2.99199e-07 -144.187 0.0859788 22216 2.68312
2856.55 1147.54 1.05875 0.00222775 0.000563522 1.72911e-07 -151.823 0.0684818 25819.2 2.79162
2849.65 1148.31 1.06324 3.03623e-05 0.000449746 2.6024e-07 -154.647 0.106129 22110.1 2.88915
2816.59 1129.15 1.06815 6.04266e-06 9.89612e-05 2.28791e-07 -163.909 0.113891 24936.5 2.57634
2765.67 1139.86 1.06829 0.00988563 0.000381342 3.63699e-07 -166.086 0.0689296 26135 2.45017
2699.65 1135.67 1.09686 0.0103887 0.000626567 2.08899e-07 -166.307 0.0737176 29478.3 2.57547
