meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2362.53 2390.02 0.837296 2.40182 5.01805 6.38042e-08 -125.67 4.50135 7784.49 2.54501
2364.34 2407.54 0.83706 2.4083 3.53258 1.64356e-08 -94.2477 4.46469 13711.2 2.57021
2425.23 2259.38 0.835417 2.56241 4.19588 4.47066e-08 -90.9375 5.48233 14022.7 2.58322
2486.18 2150.8 0.832749 4.63565 7.78182 3.20056e-08 -49.7184 5.16028 13731.9 2.50742
2560.91 2102.19 0.836229 0.453095 0.755895 1.83341e-10 23.0571 3.6441 17107 2.44436
2770.27 2073.46 0.835702 1.0323 12.3174 1.97131e-07 6.21588 3.5588 20324 2.41121
2816.68 2056.57 0.83865 1.71363 13.8093 1.79769e-07 23.1752 2.24919 23555.4 2.41966
2948.91 2044.57 0.835274 4.85447 19.1387 2.55797e-07 6.17843 2.40763 27822.3 2.46404
2980.07 2028.75 0.834381 8.99883 32.3837 4.51978e-07 -9.82386 2.17652 26957.2 2.35516
2977.69 2052.97 0.845737 5.78631 20.0472 3.9677e-07 1.16053 1.54965 25879.2 2.28251
3007.82 2032.86 0.835894 5.93463 18.2925 3.2322e-07 -8.69331 1.28101 28688.7 2.30852
3013.18 2080.89 0.838435 16.5475 14.3064 5.51191e-08 -12.8699 1.11518 28375.8 2.48237
2912.41 2097.92 0.855902 12.3509 2.59291 6.08165e-07 -11.4218 0.620436 17473.2 2.44248
2959.58 2127.79 0.850292 11.893 2.28319 4.87336e-07 -19.267 0.544446 29226.5 2.30682
2995.48 2156.82 0.853985 11.7831 2.12146 6.05434e-07 -31.8754 0.319664 26859.9 2.40434
3046.8 2184.1 0.867215 10.0697 1.52539 1.17919e-06 -42.741 0.204939 30093.7 2.4751
3101.19 2143.12 0.859551 6.61271 1.49605 7.63939e-07 -54.3743 0.202522 33607.7 2.3424
3114.24 2147.25 0.858616 7.06535 1.83897 2.83065e-07 -53.4416 0.110052 34308.5 2.38436
3126.35 2134.4 0.874503 7.17814 2.10309 3.49946e-07 -62.4833 0.089698 33300.4 2.63141
3144.11 2101.23 0.886122 7.21217 2.61128 3.3778e-07 -72.1285 0.0565088 33902.8 2.81342
3139.91 2056.56 0.895517 7.19414 3.40948 3.66143e-07 -74.7294 0.055136 34481.6 2.8696
3147.26 2015.84 0.90538 3.08803 1.75883 1.68509e-07 -78.8834 0.0457736 33759.2 2.67187
3147.59 1957.53 0.909592 2.29927 0.242315 5.27456e-07 -85.281 0.0431323 27719.6 2.64401
3144.98 1919.63 0.913715 0.657001 0.0518353 2.03764e-07 -89.28 0.0382127 31167.1 2.57907
3128.67 1852.98 0.932518 0.384572 0.016128 1.51867e-07 -92.8836 0.0275513 29010.5 2.61759
3119.24 1793.35 0.956405 0.686525 0.0163411 3.33168e-07 -96.3856 0.0298282 27594.9 2.59602
3122.24 1731.93 0.965586 0.468982 0.000650535 1.99373e-08 -99.7255 0.0285245 28828.2 2.79545
3111.95 1661.41 0.963284 0.900882 0.000388467 1.22648e-07 -105.466 0.0145426 28058.7 2.81319
3102.16 1593.9 0.971228 0.198413 0.00396065 4.98077e-08 -109.978 0.011948 29074.1 2.67842
3096.3 1541.49 0.970632 0.00689672 0.0589511 3.64019e-08 -113.737 0.0108684 30080.5 2.77053
3077.4 1487.11 0.975568 0.00331538 0.0425891 7.16359e-08 -119.046 0.0119059 33582.9 2.70248
3062.93 1417.3 1.00236 0.0231009 0.0736603 1.62115e-07 -124.676 0.0105154 27845.9 2.83958
3040.83 1339.87 1.01496 0.0273409 0.123266 1.2879e-07 -135.977 0.015003 32683 2.57885
3021.17 1280.92 1.01123 0.0389115 0.151455 2.18191e-07 -142.805 0.0159553 36856.9 2.70478
2991.87 1235.23 1.01123 0.00889053 0.0684229 1.10993e-07 -150.655 0.016175 33591.1 2.8562
2935.14 1193.47 1.03453 0.00869962 0.0773889 8.90213e-08 -147.596 0.0173753 32589.4 2.88575
2918.51 1195.31 1.04132 0.0248573 0.0720681 7.26196e-09 -148.486 0.0757246 24374 2.59849
2858.68 1146.4 1.06752 0.0632484 0.202093 4.33633e-08 -151.014 0.0654675 20880.8 2.45342
2857.14 1140.3 1.07243 0.0935453 0.277135 3.25447e-08 -152.811 0.142631 24941.3 2.82007
