meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2422.84 2376.43 0.85051 2.34783 3.70853 2.93334e-07 -94.0169 4.27482 8682.22 2.79358
2389.78 2324.43 0.850551 0.483695 1.01547 9.00384e-08 -90.408 3.65149 13782.6 2.53958
2373.04 2281 0.848754 2.67381 5.57952 3.12151e-08 -71.3362 3.11994 12552.3 2.4797
2448.61 2232.62 0.845077 4.69334 6.52691 1.96699e-09 -71.4236 2.17024 14090.7 3.02843
2504.43 2176.63 0.835818 5.4635 5.93803 4.5939e-10 -58.8774 1.44788 13958.2 3.20902
2589.64 2157.8 0.826273 6.22731 4.97822 1.3304e-08 -55.0968 0.904895 16271.6 3.38581
2710.56 2091.05 0.826819 5.3453 7.0856 1.93949e-07 -56.3778 0.773618 24857.7 3.27936
2772.12 2103.3 0.819327 2.57565 3.13003 8.27489e-08 -54.575 0.435878 23205.5 3.1191
2778.5 2099.54 0.8218 4.8358 6.68969 2.22973e-07 -51.7444 0.374019 30149.3 3.24055
2830.07 2120.03 0.82229 4.55344 5.97864 2.07102e-07 -47.3704 0.2197 29463 3.26619
2931.11 2079.78 0.821012 3.242 4.09364 1.08644e-07 -50.0257 0.136907 30663.7 3.30198
2970.03 2055.91 0.820099 0.444054 0.0122691 3.82744e-10 -53.6813 0.151099 33624.3 3.40884
2964.64 2103.81 0.81759 0.750732 0.0126642 1.13087e-08 -43.1961 0.155574 21719.2 3.385
3013.27 2111.5 0.817313 0.952427 0.0255075 4.10331e-11 -49.1288 0.150394 26820.6 3.26957
3080.5 2116.44 0.812034 0.410807 0.0243455 2.02013e-09 -52.3978 0.0930254 22423.9 3.12875
3116.14 2120.45 0.808949 0.588588 0.0179433 7.83041e-08 -61.9557 0.0717199 18355.8 3.10996
3181.49 2069.96 0.803306 0.453563 0.0103101 8.04275e-08 -69.2022 0.0583533 28612.6 3.17153
3173.03 2054.36 0.796666 0.344596 0.0137464 8.57132e-08 -68.5243 0.0485171 31827.7 3.04696
3177.7 2031.67 0.798943 0.0951867 0.0759594 1.96613e-08 -79.6599 0.0443512 31567.9 3.0492
3192.4 1991.4 0.802013 0.999439 0.0131531 1.31111e-07 -89.3147 0.0457071 32939.1 3.10662
3175.44 1951.03 0.815396 1.4407 0.0242816 2.06984e-07 -93.3976 0.0480949 31827.5 3.23075
3162.96 1925.2 0.812868 0.915405 0.0102087 9.41801e-08 -96.4487 0.0371426 30993.4 3.44124
3152.85 1877.47 0.81815 1.3254 0.0200384 1.62782e-07 -100.806 0.0301966 32760.5 3.31757
3130.27 1845.89 0.820029 1.52136 0.00739502 1.72107e-07 -105.561 0.0224932 31740.6 3.20536
3115.34 1792.46 0.820508 0.770471 0.00187254 7.44202e-08 -107.123 0.0217089 32231.9 3.17518
3102.89 1749.65 0.8263 0.178628 0.057764 2.14959e-08 -109.126 0.0244922 30961.9 3.19478
3116.76 1691.19 0.842041 0.126309 0.0640066 5.20902e-08 -109.134 0.0148885 24801.3 3.12598
3108.13 1628 0.860077 0.0146373 0.0506128 4.63029e-07 -112.696 0.011126 25108.4 3.20234
3099.91 1570.38 0.863355 0.0212297 0.152981 7.29056e-07 -116.874 0.0120228 30435 3.17419
3087.96 1531.08 0.863223 0.014211 0.119817 3.40659e-07 -120.144 0.0104655 30418.5 3.09178
3073.86 1479.19 0.871332 0.00712805 0.171198 5.09537e-07 -123.899 0.0103216 30857.5 3.20193
3058.11 1419.36 0.888771 0.00144233 0.139507 5.70664e-07 -128.971 0.00937982 28738.5 3.17483
3034.43 1354.68 0.901004 0.00740899 0.174221 5.97058e-07 -139.288 0.0121794 35919.8 3.23682
3006.25 1293.52 0.91714 0.0100806 0.109159 4.4721e-07 -147.163 0.0117892 29071.6 3.17377
2981.67 1255.98 0.914069 0.00799374 0.060165 1.75395e-07 -154.483 0.0140865 34879.6 3.21052
2929.51 1217.31 0.941725 0.0263186 0.0455066 5.87992e-08 -150.861 0.0164834 31762.2 3.11246
2916.1 1223.59 0.942293 0.0324947 0.141693 1.26107e-07 -149.992 0.0692378 24712.3 3.45741
2846.75 1205.58 0.935089 0.00108761 0.608197 1.94309e-07 -153.308 0.0753753 14863.6 3.39592
