meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2390.72 2325.56 0.848308 0.202095 1.28271 1.20787e-09 -81.7543 3.45802 4882.33 3.78601
2391.59 2251.23 0.846763 2.39313 5.3354 2.03262e-08 -76.4831 3.13205 9681.32 3.56636
2438.92 2258.71 0.844776 0.448094 10.0734 5.59887e-09 -64.4672 3.07106 16811.1 3.53788
2528.24 2222.41 0.841843 0.0172839 14.5581 2.01551e-10 -54.8397 2.29011 16346 3.31828
2513.29 2198.57 0.834221 0.000601915 10.99 2.72532e-10 -36.6231 1.83879 18271.2 3.3419
2558.83 2200.23 0.8263 21.6524 7.1888 5.90897e-08 -31.7903 1.51026 25027.7 3.43237
2661.03 2193.19 0.824522 18.3789 4.85496 9.03988e-08 -32.4684 1.29517 25505.4 3.5481
2720.29 2159.2 0.81197 6.72484 9.74235 5.33458e-07 -27.3718 0.964362 27110.6 3.40573
2654.31 2158.55 0.808626 3.13396 6.99985 4.30408e-07 -19.2572 0.848998 24689.3 3.43082
2696.75 2133.38 0.809368 3.50955 8.39392 4.37323e-07 -17.144 0.725989 25075.3 3.3427
2724.34 2143.55 0.815886 8.34311 6.93217 3.27065e-06 -19.3223 0.496011 25903.2 3.28336
2832.59 2133.82 0.812539 4.24646 2.99261 1.25282e-06 -25.4806 0.29936 23078.4 3.20512
2796.01 2161.39 0.806968 5.48982 3.86636 2.0575e-06 -28.6447 0.396597 21176 3.165
2914.24 2159.8 0.807383 11.1191 6.19838 2.6779e-06 -37.1782 0.258144 24393.1 3.01188
2995.83 2142.59 0.797952 1.19171 0.0579742 2.18931e-08 -51.6975 0.138952 27177.4 2.90791
3052.87 2129.18 0.798842 0.926198 0.203909 3.42794e-10 -62.882 0.114313 29090.5 2.26399
3118.48 2080.12 0.784594 0.412005 0.203629 1.89065e-08 -72.9871 0.0663559 29730.8 2.2647
3110.08 2067.54 0.795467 7.32317 3.14609 2.5433e-07 -71.1165 0.0432837 30167.2 2.95849
3125.91 2037.85 0.796248 0.0931995 0.1227 1.62838e-07 -81.743 0.034051 32854.5 3.39671
3139.1 1996.12 0.802394 0.0311368 0.0775494 8.85391e-08 -91.4857 0.0290938 31371.3 3.35669
3126.98 1960 0.81576 0.0262021 0.110422 8.24227e-08 -95.0951 0.0369828 32754.9 3.27258
3111.68 1936.34 0.803615 0.0952731 0.00940787 1.6882e-08 -97.2395 0.0204285 29047.8 3.31204
3106.18 1888.52 0.812226 0.273442 0.0275033 4.25813e-08 -100.355 0.0142723 30521.3 2.98572
3102.81 1852.48 0.811215 0.938323 0.155175 9.11891e-07 -103.449 0.0129849 32098.2 3.07885
3090.77 1796.4 0.822523 0.108059 0.0946871 3.94613e-07 -106.196 0.0115317 33019.1 3.18858
3092.6 1747.43 0.835794 0.105789 0.154605 4.05907e-07 -106.782 0.0131408 31595.3 2.63849
3084.43 1697.41 0.837406 0.0241098 0.11503 3.32045e-07 -110.665 0.0106599 31796.3 2.22148
3078.48 1645.47 0.833912 0.00494379 0.117345 2.49828e-07 -113.155 0.0110343 30132.1 2.69673
3066.31 1580.81 0.850663 0.00460555 0.224178 4.71253e-07 -118.702 0.00993377 31609.2 3.1578
3054.85 1542.3 0.841062 0.0492807 0.00867286 2.45594e-08 -123.146 0.0118794 34474 3.38529
3038.94 1493.47 0.853811 0.0871423 0.013141 1.90007e-09 -126.326 0.0121346 32523.1 3.5556
3017.52 1444.3 0.858918 0.113591 0.0169917 7.1013e-10 -132.977 0.0141062 35812.9 3.45071
2990.21 1387.23 0.858493 0.105749 0.0399556 1.29723e-08 -143.33 0.0131883 29810.8 3.64076
2973.79 1348.93 0.836741 0.165894 0.046668 2.16114e-08 -149.45 0.0157907 27746.4 3.44993
2955.66 1294.48 0.856237 0.242523 0.0724435 7.0628e-10 -154.611 0.0167696 27218.5 3.45832
2895.23 1269.57 0.87425 0.193904 0.0684704 2.82227e-10 -153.701 0.0178017 26990.6 3.18565
2876.22 1282.17 0.864476 0.299951 0.076681 3.1789e-08 -149.054 0.0719843 19697.7 3.10717
2829.33 1249.33 0.871659 0.347222 0.151568 4.10486e-08 -157.16 0.0852849 26943.8 2.94139
2812.34 1256.9 0.871056 1.06491 0.364841 3.7852e-08 -168.795 0.12734 20299.9 2.89608
2794.96 1232.21 0.867191 0.216038 0.0827738 1.56998e-09 -163.596 0.0895779 22714.8 2.18421
2762.03 1237.61 0.861629 1.21518 0.588784 4.85147e-09 -165.275 0.0959529 25479.7 2.23645
2705.39 1217.93 0.895052 0.232889 0.213283 4.18643e-09 -167.607 0.0918226 21776.6 2.90067
2644.59 1206.59 0.888088 0.32637 0.466799 8.80489e-12 -168.136 0.0604049 24886.7 3.09104
2607.64 1199.38 0.909557 0.391702 0.79982 1.13094e-09 -166.937 0.0514921 22206.3 3.39084
2537.24 1179.81 0.933118 0.360141 1.1999 7.00115e-09 -168.405 0.0554463 20471.2 2.93361
2473.75 1200.14 0.962506 0.410566 2.2683 2.84492e-09 -174.783 0.0402164 12407.5 3.05148
2474.95 1194.57 0.961226 0.11822 0.852079 5.69159e-10 -177.95 0.1004 18767.4 3.27986
2407.08 1215.81 0.991492 0.0803355 0.641772 1.42531e-10 167.668 0.0775204 12992.2 2.90533
2321.81 1220.36 1.02097 0.12256 0.0058991 2.52733e-09 168.562 0.0644776 21981.1 2.78311
2276.85 1212.17 1.04091 0.133611 0.0140735 1.47973e-08 163.226 0.0423876 21457.7 2.75429
2201.13 1167.54 1.05495 0.0086538 0.296175 1.81959e-07 153.892 0.0315622 27469.5 2.36403
2147.9 1143.73 1.05953 0.031752 0.430493 3.08071e-07 146.344 0.0273456 27474.4 2.63896
2081.61 1168.42 1.08439 0.276349 0.0138883 2.48034e-08 134.272 0.0213809 26722.5 3.13368
2054.45 1177.54 1.09027 0.259611 0.000383261 4.63664e-08 134.096 0.0141716 27175.3 3.10121
2003.6 1227.57 1.09719 0.00261383 0.0323722 2.94332e-08 131.799 0.0123672 27449.8 3.55254
1965.98 1250.71 1.10566 0.00132159 0.0389193 2.16813e-09 128.504 0.00762607 25538 3.73223
1926.35 1282.6 1.11068 0.00295624 0.0425311 8.32641e-09 123.559 0.0101733 31369.8 3.51845
1923.97 1312.43 1.09524 0.00439062 0.0216779 4.01077e-08 123.475 0.00899746 27796.1 3.61503
1898.75 1387.68 1.10078 0.00615137 0.0102254 8.9589e-08 122.31 0.00929845 21837.7 3.56018
1877.27 1421.67 1.07353 0.00741544 2.68703e-07 8.81766e-08 123.617 0.0104904 23600.6 3.55142
1835.38 1484.3 1.07572 0.0129345 0.0227415 2.36499e-07 122.533 0.0096919 22864.6 3.46881
1791.58 1502.98 1.05711 0.00840396 0.0186076 2.2237e-07 124.483 0.011004 25583.9 3.64586
1742.01 1529.16 1.04219 0.0535933 0.00967294 2.47508e-07 124.317 0.0118968 20472.5 3.52791
1731.79 1564.8 1.04078 0.0374841 0.018417 1.94339e-07 124.499 0.0130511 26213 3.47557
1670.51 1600.91 1.04912 0.0804216 0.0447234 2.7179e-07 126.621 0.0135577 28239.1 3.64368
1640.73 1623.25 1.03261 0.0639212 0.0313868 2.02663e-07 127.347 0.0139588 28821.8 3.36223
1598.79 1643.46 1.01252 0.0880223 0.0672908 2.0746e-07 127.713 0.0140685 24908 3.38517
1563.24 1675.74 1.02915 0.00472843 0.295809 3.39771e-07 128.379 0.00995573 23987.7 3.21216
1518 1690.26 1.0421 0.00730546 0.259727 2.12617e-07 122.586 0.00935905 28355.2 3.4615
1472.61 1711.71 1.02125 0.00583837 0.234282 4.15171e-07 116.506 0.00718244 22657.2 3.19426
1438.63 1739.89 1.00688 0.00809305 0.0862511 2.13918e-07 111.312 0.00787415 23518 3.20539
1395.11 1781.23 1.01232 0.000171803 0.000382633 3.00987e-08 104.788 0.00986544 30756.2 3.21286
