meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2131.27 2588.05 0.0942186 0.0267594 0.083939 3.84251e-09 100.516 8.60459 3873.13 2.638
2053.96 2737.65 0.0945951 0.0801523 2.12185e-06 1.71215e-09 99.3143 8.36148 8331.73 2.87533
2019.43 3030.32 0.0997904 26.1295 100.214 2.55732e-09 136.983 6.99088 9815.23 2.60622
2066.18 3120.42 0.1032 4.17096 18.6014 1.55069e-12 -135.947 6.41433 19040 2.59753
2091.44 3279.28 0.107174 7.17026 131.038 1.70384e-08 -97.0551 6.44062 25458.7 2.31619
2116.48 3445.41 0.115984 9.4708 1.16458 2.01489e-08 -68.8678 5.30727 24639.6 2.34931
2184.37 3601.82 0.130149 14.1395 3.33711 1.47847e-09 -25.1937 3.33373 23822.5 2.46652
2202.45 3692.45 0.131656 12.2498 3.86194 6.79843e-10 -25.3253 2.80677 29984.8 2.55479
2260.35 3764.6 0.141711 12.2004 4.52272 8.67773e-08 -17.7622 2.00601 29714.7 2.66678
2283.37 3786.25 0.143528 26.8229 3.15012 1.65169e-08 -16.9306 1.73688 34153.2 2.87411
2302.49 3804.74 0.139341 60.5607 6.97729 3.35612e-08 -16.7021 1.72433 32973.7 2.83848
2367.73 3839.83 0.149165 1.35204 40.1696 2.77313e-08 -16.9243 1.10078 34349.9 2.73134
2392.5 3867.59 0.154008 0.440105 41.869 8.42909e-09 -14.1513 0.863608 32780.9 2.64973
2441.61 3859.04 0.157548 0.394135 30.1208 4.5522e-09 -12.7393 0.701793 28129.1 2.62204
2451.7 3862.64 0.153132 3.67275 0.601024 1.42802e-08 -24.2399 0.580283 34828.3 2.59476
2469.91 3876.71 0.159473 3.15341 0.603047 2.57238e-09 -36.5136 0.338649 32653.9 2.43986
2484.1 3878.23 0.155835 6.17363 0.939089 6.07295e-08 -42.2105 0.280243 29018.5 2.64027
2493.62 3875.65 0.162347 2.27088 0.332616 1.49877e-08 -40.1948 0.224287 33795.5 2.69442
2507.3 3877.3 0.164478 0.0375812 0.0647626 6.0275e-08 -47.1548 0.230284 34304.1 2.84137
2520.87 3867.42 0.176156 0.0510916 0.0707162 9.32171e-08 -58.3347 0.164486 33592.6 2.69377
2534.65 3862.47 0.192558 0.0681036 0.0691445 1.01336e-07 -58.3984 0.106845 27480.6 2.65021
2539.76 3848.43 0.200117 0.978256 0.045973 8.48538e-09 -62.0066 0.129043 30741.5 2.40002
2546.53 3835.06 0.21072 9.67229 2.0614 2.2698e-09 -65.5813 0.0967339 28809.3 2.01577
2562.04 3829.72 0.223249 23.7108 5.40501 1.1444e-09 -66.8584 0.104339 25584.1 2.4658
2562.02 3808.93 0.228369 13.9957 3.72023 6.01892e-09 -69.9916 0.0781933 32409.5 2.63069
2578.75 3799.76 0.237023 21.4376 6.35031 2.0044e-08 -69.988 0.130091 28981.4 2.75347
2583 3781.79 0.252467 20.1551 6.87173 9.10753e-08 -73.8216 0.146255 27347.8 2.71089
2585.63 3754.92 0.255972 26.274 10.647 2.15973e-07 -79.333 0.154916 27395.5 2.68289
2583.96 3747.64 0.249973 36.6198 15.223 2.59481e-07 -84.4645 0.196209 25802.8 2.78922
2591.98 3711.56 0.263931 22.7662 11.1021 2.6385e-07 -90.6474 0.143881 25034.5 2.83471
2573.89 3690.94 0.261951 22.089 12.1685 4.80158e-09 -93.9641 0.138169 30034.8 2.82038
2577.92 3656.03 0.261747 13.6445 8.57954 1.98646e-09 -101.467 0.159358 28568.8 2.68904
2570.63 3602.71 0.2532 28.3537 21.6388 3.04683e-08 -115.691 0.188773 22124.7 2.89857
2551.28 3583.41 0.253293 6.36799 5.15617 2.92374e-10 -125.681 0.123852 20049.1 2.75109
2544.89 3567.58 0.24078 13.0133 10.9557 1.11458e-08 -133.225 0.108266 24126.8 2.62312
2521.63 3537.16 0.249201 7.98405 7.05543 9.29791e-13 -131.322 0.110977 26777.3 2.18076
2509.72 3531.01 0.243353 5.49585 5.37072 6.19109e-09 -132.073 0.179076 24786.4 2.16539
2506.5 3537.66 0.245828 28.9333 28.533 4.97949e-10 -134.57 0.15505 23463 2.05589
2503.03 3548.54 0.243915 12.6906 11.7918 2.00609e-10 -132.265 0.225132 23817.1 2.25037
2501.28 3551.71 0.238504 14.5205 13.6156 1.37533e-08 -140.332 0.243129 29698.9 2.58899
2493.63 3554.34 0.230969 11.1991 8.99122 8.30356e-08 -128.527 0.169186 24096.5 2.6568
2487.39 3551.34 0.238722 11.0921 9.32386 4.61197e-08 -124.964 0.122463 29197 2.49734
2479.47 3542.66 0.235585 6.5015 5.52186 1.96269e-08 -124.745 0.129099 32003.6 2.23875
2481.12 3543.24 0.227101 0.000354961 0.0213462 6.40261e-08 -119.757 0.111229 27679.4 2.08595
2478.63 3538.74 0.225437 0.115814 0.0464633 4.40007e-08 -122.577 0.110353 26805.3 2.13547
2478.13 3534.07 0.226218 0.0962047 0.0552887 8.6118e-08 -117.965 0.10413 25504.2 2.31651
2481.37 3532.56 0.223599 0.0593135 0.0458474 5.45822e-08 -105.651 0.129629 21353.6 2.70078
2481.76 3521.29 0.222229 0.00121502 0.00384598 5.20503e-09 -103.122 0.144438 26944.6 2.77789
2484.19 3511.37 0.216325 0.00142724 0.00518718 2.5658e-08 -101.734 0.144293 23440.8 2.63967
2488.02 3506.59 0.210003 0.000641597 0.001062 1.43462e-08 -104.575 0.137212 26131.9 2.30716
2493.3 3504.26 0.198096 0.0262136 0.00997768 2.29273e-09 -119.358 0.211169 22279.5 2.30717
2504.47 3491.83 0.197519 0.00172077 0.00787978 1.26947e-12 -122.135 0.195042 27076.3 2.26544
2503.29 3481.54 0.201198 0.00452302 0.00355995 1.08608e-10 -129.435 0.217736 26920.6 2.52433
2503 3482.26 0.193151 0.00222169 0.00418612 2.05357e-08 -131.737 0.226818 29452.6 2.44006
2486.31 3482.53 0.198974 0.000154988 0.00284377 5.02802e-09 -141.681 0.370918 25000.8 2.40657
2485.13 3482.83 0.195082 0.00147007 0.00357968 6.05085e-10 -145.787 0.399932 25861.8 2.58945
2483.57 3468.16 0.206061 0.000659382 0.00309554 1.22433e-11 -147.202 0.400385 28680.2 2.44776
2482.13 3469.01 0.203315 0.00154332 0.0162528 5.30781e-09 -145.466 0.418212 28011.3 2.54478
2469.78 3461.28 0.220221 0.000111195 0.0514968 6.73772e-09 -144.021 0.456103 25743.8 2.16871
2471.75 3456.65 0.207458 0.000287302 0.00893009 2.66479e-09 -141.249 0.431869 28669.1 2.27478
2436.23 3462.33 0.244018 0.00327108 0.0261699 5.61689e-09 -151.371 0.630589 20267.1 1.97617
2456.28 3418.16 0.241469 0.000669856 0.0105851 1.65435e-08 -133.36 0.477806 23627.3 2.15065
2450.64 3406.17 0.251841 0.260106 0.565114 1.49694e-08 -132.206 0.564843 23137.7 2.27663
2464.39 3372.62 0.252716 0.4031 1.04483 3.60354e-09 -122.75 0.376891 24102 2.31475
2443.87 3379.52 0.258682 0.353795 0.852152 9.01667e-11 -127.138 0.535073 27061.5 2.55097
2445.43 3378.5 0.257396 0.274033 0.523578 3.69566e-09 -127.147 0.589796 23822.3 2.55585
2443.34 3373.89 0.251854 0.474413 0.724481 1.7853e-09 -125.589 0.658059 23891.2 2.50618
2454.76 3338.29 0.266668 0.901146 1.05937 7.15047e-09 -119.499 0.515022 25677.9 2.57135
2464.96 3340.19 0.247279 1.46743 1.41374 1.2511e-11 -124.381 0.564709 24829.3 2.43707
2467.8 3321.32 0.258448 0.894476 0.937143 7.90917e-09 -124.347 0.574858 23897.9 2.4991
2485.18 3310.15 0.239152 1.57476 1.596 7.50812e-11 -122.626 0.482429 15733.8 2.4942
2490.51 3295.1 0.239095 1.94575 1.94678 1.46038e-08 -126.991 0.469357 23584.3 2.58344
2503.36 3278.83 0.23466 1.95501 1.92479 1.17754e-08 -122.802 0.39784 14638.8 2.66241
2503.11 3272.74 0.23087 1.80252 1.83495 2.46337e-09 -128.28 0.446094 21431.7 2.6694
2519.05 3240.07 0.231537 2.01545 2.37222 2.68072e-09 -123.161 0.278735 24732.4 2.57651
2512.53 3242.27 0.24118 1.61111 1.17595 7.2137e-08 -118.058 0.42006 15616.4 2.59199
