meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2170.84 2526.52 -0.0568356 0.887091 6.51729 4.77792e-07 -52.7307 7.08269 3811.71 2.19567
2032.54 2642.9 -0.0596556 0.0161283 1.07213 1.98355e-07 -51.2097 6.0121 7512.61 2.07347
1993.4 2837.1 -0.0630163 0.0308964 0.00447371 9.90264e-08 -42.4299 5.92809 11845.1 2.14816
1977.49 2997.33 -0.0701852 17.1858 61.118 5.3064e-08 -44.647 5.24403 15362.1 2.32558
1990.56 3091.29 -0.0711889 35.6189 136.995 1.68776e-07 -51.4283 5.64041 22640.6 2.21564
2063.31 3240.11 -0.0764711 21.971 139.97 1.61685e-07 -53.952 5.37318 22781 2.39378
2102.16 3313.28 -0.0798371 22.5385 160.102 2.08436e-07 -71.5334 5.58549 27045.8 2.46529
2110.2 3354.87 -0.0825847 15.0575 110.156 1.23642e-07 -104.326 6.59022 29316.7 2.45652
2162.97 3456.62 -0.0863827 10.9778 93.6115 7.08059e-08 -141.187 4.94263 28279 2.5366
2260.74 3521.57 -0.0930709 79.5079 17.5901 6.08492e-07 -145.284 4.24085 28519.1 2.57631
2284.1 3606.4 -0.0956963 59.7037 11.3461 4.13059e-07 -158.656 3.37657 27210.3 2.56166
2333.1 3634.92 -0.0990247 71.1221 13.1614 4.01062e-07 -163.373 3.22415 31089 2.66617
2373.14 3675.18 -0.106294 64.5373 11.3175 5.50508e-07 -156.809 3.47026 30458.8 2.56974
2399.12 3715.93 -0.107802 42.9252 7.04404 3.99744e-07 -155.937 3.90539 30842.2 2.51171
2460.21 3753.46 -0.110321 58.8001 8.92135 4.4417e-07 177.598 3.10639 32037.3 2.5641
2516.4 3831.78 -0.114986 21.7521 2.76833 1.40424e-07 168.629 2.8167 31285.8 2.56838
2485.71 3827.34 -0.115214 86.2564 10.7155 5.24499e-07 152.479 2.24524 29877.1 2.4612
2604.35 3912.37 -0.127014 52.7103 5.5272 3.79942e-07 177.587 3.52949 27274.5 2.50196
2599.58 3908.89 -0.139114 37.8687 4.03874 6.98757e-07 142.381 2.0688 27536.8 2.41658
2654.53 3900 -0.141229 3.52729 0.535688 6.38181e-09 137.052 2.60944 27750.6 2.3214
2650.38 3925.4 -0.154902 35.6924 0.22021 9.3057e-10 135.774 1.69984 26609.5 2.25351
2644.11 3926.45 -0.164038 99.3062 0.562368 1.92491e-08 125.078 1.16882 26541.4 2.14477
2716.42 3946.74 -0.174882 85.5049 0.364138 4.49939e-08 122.203 1.16716 24986.9 2.13516
2803.29 3986.88 -0.19061 151.17 7.14584 5.91694e-08 120.805 1.52643 19946.7 2.00475
