meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2124.89 2609.27 0.126831 0.0889454 0.134478 8.51867e-09 -5.92966 8.25299 2710.39 1.95527
2056.43 2892.28 0.126337 16.9158 60.2816 2.30428e-11 -31.2509 6.67071 6501.08 1.99291
2100.91 3070.04 0.1252 7.5478 0.101795 7.3361e-08 -35.8836 6.81045 15053.3 1.92424
2113.52 3338.61 0.126988 20.1708 149.911 2.89444e-08 -37.3268 5.43396 17516.9 1.91748
2130.14 3458.74 0.128229 2.7392 6.07216 6.8879e-08 -40.3127 4.60225 26164.4 1.92995
2126.02 3542.67 0.131275 2.05141 5.79139 2.0741e-08 -33.8899 3.52347 27832.1 1.94153
2116.79 3641.86 0.129543 2.98967 10.6701 4.8882e-08 -31.7924 3.08763 28343.3 1.90847
2187.37 3708.83 0.138183 4.40993 1.73806 6.39225e-08 -26.3952 2.6666 31547 1.90479
2219.94 3767.04 0.137256 16.4903 6.87416 1.39609e-07 -26.6179 2.49569 34375.9 1.91333
2200.64 3805.8 0.14081 21.7283 10.298 1.16102e-07 -20.0883 1.93478 35009.2 1.89333
2251.89 3836.45 0.144936 0.369388 100.296 4.9208e-08 -18.645 1.6616 33405 1.89304
2274.26 3870.28 0.142001 1.71006 1.48424 6.49304e-08 -20.4806 1.71149 34084.8 1.8911
2354.68 3873.5 0.157738 2.49907 2.82291 1.31802e-07 -14.1482 1.2742 28069.1 1.90806
2331.66 3878.63 0.152323 3.62822 3.4097 2.00311e-07 -15.9531 1.21556 33066.2 1.84752
2401.79 3875.61 0.15333 1.15786 1.5253 9.38275e-08 -21.7382 0.97957 30567.2 1.84909
2427.73 3898.22 0.157369 1.15562 1.39864 1.33323e-09 -32.0217 0.895013 35085.8 1.85508
2491.99 3911.76 0.162306 0.269001 0.508301 3.94752e-09 -40.0903 0.808288 33820.2 1.84895
2490.27 3899.71 0.162916 0.737298 1.79291 1.94146e-07 -43.935 0.588654 31169.6 1.82806
