meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2376.43 2362.9 0.861636 2.39805 5.17795 2.63828e-07 -89.0584 5.2092 8521.69 3.02745
2359.06 2330.71 0.861486 0.305235 1.53844 1.00057e-07 -74.9102 4.3248 12777.5 3.2924
2384.69 2303.69 0.863501 0.388931 1.33661 6.14428e-08 -73.4738 4.09948 15837.7 2.79406
2511.91 2239.9 0.862812 0.00906123 10.066 1.12833e-08 -38.7198 3.88961 16200.6 2.67907
2611.37 2142.69 0.86842 0.321861 21.5736 3.01585e-08 -31.7799 2.79623 15842.7 2.76684
2789.99 2067.34 0.862021 2.29595 21.2868 2.92511e-08 -19.4096 2.95573 18388.6 3.00042
2859.38 2072.67 0.867049 2.78049 16.0859 3.06259e-08 -10.2573 2.05437 23566.1 2.86422
2905.37 2116.68 0.89146 3.02286 11.6925 3.19606e-09 -9.04129 1.26939 22349.9 2.58456
2867.17 2101.11 0.910859 3.32152 15.603 1.63682e-09 -8.58974 0.777949 22302.3 2.74475
2905.94 2106.63 0.92244 5.38046 20.2002 2.23033e-08 -10.0102 0.71552 28568.8 2.91416
2889.96 2132.03 0.948594 6.03972 21.2701 9.12029e-08 -11.7437 0.350309 26574.3 2.91662
2881.01 2156.5 0.965375 4.61771 0.997496 2.9091e-07 -13.4693 0.205244 27990.6 2.67512
2903.68 2163.92 0.966288 5.57227 1.03497 2.67675e-07 -13.5147 0.246468 23345.8 2.56556
2929.71 2199.36 0.971755 3.78853 0.726055 2.05985e-07 -19.3247 0.152708 29199.6 2.48768
2966.79 2219.45 0.978839 1.25307 0.174887 9.91749e-09 -28.4347 0.0948549 32829.1 2.68181
3035.19 2230.98 0.985536 1.48887 0.296525 4.87028e-08 -40.1729 0.0629058 32183.9 3.03574
3097.65 2193.35 0.98399 3.9473 0.162558 2.98808e-07 -51.5718 0.0527715 33931.7 2.80369
3084.9 2174.07 0.979685 1.52615 0.0662963 1.20596e-07 -50.7673 0.0423259 38417.7 2.57215
3110.28 2134.68 0.990513 1.02314 0.00149084 4.3408e-08 -63.433 0.0353294 32779.8 2.63028
3140.35 2094.33 0.988447 1.15815 0.0842466 4.52441e-09 -72.2845 0.0306359 38586.6 2.84517
3146.09 2049.65 1.016 1.31233 0.00523618 1.01194e-07 -74.8884 0.022162 33096.7 2.71551
3149.23 1998.01 1.02609 0.853368 0.000119267 9.56775e-08 -77.2077 0.0192532 33936.7 2.76451
3146.5 1934.12 1.02498 2.74643 0.000639541 2.2823e-07 -84.4084 0.0184792 29030.4 2.86301
3164.4 1880.37 1.0581 0.0988856 0.00344612 1.48251e-07 -88.0767 0.0158764 29310.2 2.94586
3162.14 1809.27 1.05249 0.308339 0.0114908 4.80552e-07 -91.6255 0.0186229 36624.3 2.71087
3160.14 1758.56 1.05178 0.13739 0.00559474 1.7406e-07 -93.844 0.0175602 35085.2 2.65295
3144.25 1687.31 1.04772 0.103036 0.0105742 8.17664e-08 -101.184 0.0115688 21653.6 2.64992
3138.59 1617.01 1.04495 0.0128638 0.00113101 5.21145e-08 -106.603 0.0109463 28390 2.87883
3125.04 1555.76 1.03859 0.00879047 5.19553e-05 2.24583e-08 -113.009 0.0112772 29216.1 2.72492
3108.17 1508.69 1.02635 0.0175199 4.14371e-05 1.56248e-09 -116.993 0.0105209 30306 2.66918
3079.19 1454.04 1.02568 0.0101961 7.26773e-05 2.72967e-10 -122.264 0.00889429 25417.1 2.99687
3064.01 1391.58 1.03498 0.00275264 4.85179e-06 9.79818e-10 -127.347 0.0108369 32515.1 2.81265
3043.67 1310.5 1.0459 0.000150695 0.00199182 2.54534e-09 -137.161 0.0127896 35709.3 2.5185
3016.16 1259.56 1.03094 0.000532753 0.011095 1.65852e-08 -145.607 0.0129351 31103.7 2.62373
2989.14 1211.16 1.03009 0.00035625 0.008948 5.36556e-09 -152.529 0.0156647 36561.9 2.99315
2921.45 1178.01 1.04899 0.000267733 0.0127566 1.43155e-08 -150.451 0.0155683 34886 2.73677
2915.8 1176.27 1.05848 2.43062e-05 0.0240388 5.63393e-08 -147.464 0.068744 27592.7 2.84939
2851.84 1134.29 1.07556 0.0120391 0.0286998 2.32492e-08 -153.156 0.0631041 21076.2 3.12458
