meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2374.94 2393.64 0.838339 3.26713 6.57104 1.60537e-06 -71.732 5.44017 9224.29 3.00581
2342.53 2344.86 0.8364 2.04182 4.65498 1.45505e-06 -69.5393 5.13869 15086.5 3.06418
2348.94 2278 0.833117 1.14406 2.99533 7.55751e-07 -29.8981 6.28303 13762.9 2.83207
2378.18 2221.72 0.835398 0.552475 1.3321 2.63701e-07 -11.7916 3.99253 14548.7 2.84647
2527.76 2055.02 0.83114 4.35809 7.46146 5.15487e-08 13.9583 3.90873 16616.3 2.72863
2647.39 2013.04 0.830196 0.502016 15.1946 3.31576e-09 18.8546 2.94261 21242.7 2.48488
2769.85 1999.64 0.827527 1.54516 15.9155 5.65964e-10 22.751 2.12316 23205.1 2.30591
2828.57 1979.01 0.82337 2.86239 20.6895 5.05604e-10 14.5995 2.31876 26177.5 2.33208
2876.49 1990.82 0.829878 0.513783 23.7535 1.24634e-08 7.78492 1.74725 27099.8 2.39487
2954.88 2014.22 0.827859 0.331351 22.7194 1.50935e-08 4.79755 1.5403 25645.8 2.23466
2959.96 2047.86 0.841359 5.95555 1.71405 1.91541e-10 -2.8081 1.08983 24839.9 2.20768
2939.21 2098.63 0.860854 6.44009 1.78473 2.72553e-10 -13.7392 0.54967 20303.1 2.18251
2963.53 2127.44 0.863323 12.7137 2.97096 9.85097e-09 -14.065 0.418457 24688.9 2.27164
2992.41 2148.23 0.859733 7.24715 1.70851 7.63306e-09 -20.0645 0.386713 29780.6 2.1957
3003.01 2193.97 0.8719 3.31659 0.76219 8.05705e-10 -28.6582 0.201869 25501.3 2.1583
3040.15 2198.98 0.868077 1.82949 0.570957 4.70182e-10 -43.7311 0.138295 27036.1 2.1359
3101.38 2177.59 0.869207 1.48594 0.00962022 7.62715e-08 -52.674 0.0849254 33317.6 2.22681
3088.84 2160.69 0.863077 1.25955 0.0426532 5.62944e-08 -51.7935 0.0652574 36246 2.25381
3096.72 2143.4 0.87067 2.74724 0.0745914 8.39837e-09 -60.8871 0.0474956 35209.7 2.382
3125.99 2110.09 0.867897 2.44119 0.0637589 1.35638e-07 -70.01 0.0462736 34400.4 2.5282
3115.8 2066.7 0.872316 2.72707 0.0602376 1.19118e-07 -73.4229 0.036147 36066.9 2.76266
3117.13 2027.07 0.887772 2.03442 0.0500498 7.35723e-08 -77.3901 0.0358522 31907.3 2.64068
3131.53 1965.88 0.897834 4.2066 0.0651267 7.04362e-08 -84.7952 0.0303617 26200.4 2.62203
3129.28 1914.55 0.907439 3.86424 0.0270525 1.42245e-08 -89.0992 0.0282146 26349 2.76894
3128.43 1857.47 0.917248 3.30535 0.0350178 2.66925e-08 -90.9868 0.0290718 32527.5 2.77753
3121.08 1803.18 0.918816 3.03699 0.0259843 1.74574e-08 -93.8693 0.0278799 28326.5 2.64306
3120.34 1739.23 0.934743 1.68842 0.000374821 4.23e-07 -98.1974 0.0262197 28918.7 2.66107
3114.89 1661.2 0.949117 0.941103 0.00443675 3.9366e-08 -105.224 0.0170871 24962.6 2.66067
3100.66 1587.09 0.962976 0.536976 1.78614e-05 2.55498e-08 -110.786 0.0097573 21277.2 2.77967
3085.54 1540.8 0.966118 0.00147665 0.00741437 4.4835e-09 -115.276 0.00948495 24938.6 2.59758
3073.56 1482.48 0.972589 0.00261074 0.00163076 2.68534e-09 -119.263 0.0114022 32870.7 2.6589
3058.16 1414.46 0.99142 0.0296075 0.00668206 3.80868e-08 -123.965 0.0109933 29059.1 2.67477
3039.14 1339.06 1.00157 0.00361559 0.0134095 2.43481e-08 -134.652 0.0128286 35188.5 2.41705
3016.04 1285.46 0.996755 6.86798e-07 0.023382 9.32505e-08 -143.031 0.0153648 35936 2.44499
