meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2411.07 2391.45 0.859463 3.04201 4.96875 7.74516e-07 -56.015 4.55301 9951.18 2.70246
2365.11 2325.85 0.861061 1.39631 3.68605 3.78409e-07 -70.7488 3.98517 10819.6 2.92806
2379.85 2278.22 0.861681 2.72671 7.06952 8.34611e-07 -59.8496 4.09148 12000.8 2.72787
2483.1 2127.21 0.863044 1.27493 2.99141 2.51866e-07 -22.1452 4.65255 12414.9 2.61879
2538.29 1959.19 0.850032 0.820001 2.36368 1.1127e-07 13.8841 6.17973 14392.7 2.58889
2621.15 2017.99 0.858517 0.368699 21.7761 1.04585e-08 8.49657 3.35871 23060.9 2.84116
2656.76 1901.97 0.852391 0.377289 14.0178 2.89425e-08 10.9345 4.08496 22531.1 2.88797
2492.79 1782.25 0.830578 0.0546102 9.21067 5.44298e-08 49.0596 5.83619 27305.5 2.7428
2456.03 1717.18 0.817502 0.138521 34.5391 2.8668e-07 87.5967 7.62119 26814.3 2.70397
2132.43 1490.35 0.787501 1.1562 59.8805 1.8023e-07 164.601 2.57515 24740.6 2.73282
2328.06 1653.34 0.814577 0.000332428 20.1836 5.59429e-08 -12.465 5.10147 24706.8 2.78806
2180.77 1557.24 0.793876 0.193751 50.238 3.92571e-07 -151.692 5.77469 29242.8 2.67228
2114.48 1520.2 0.782428 0.215557 18.6425 1.37599e-07 -132.982 4.31916 26559.7 2.77089
2250.48 1654.09 0.806086 0.00139 8.24252 5.87761e-09 -51.5001 3.29757 28806.5 2.56617
1944.7 1420.36 0.762604 21.1748 6.90762 1.33484e-08 -172.846 3.06337 27565.5 2.47474
1893.86 1371.64 0.747542 41.4222 12.5191 1.2949e-08 178.108 2.5917 31514.2 2.51455
2397.71 1716.61 0.811142 14.9433 2.58954 2.29973e-07 -70.1252 2.26914 26289 2.57686
2434.23 1734.07 0.816929 13.1444 2.16634 1.58405e-07 -72.3204 1.92698 31611.3 2.92504
2799.76 1959.18 0.875225 9.04964 0.314992 2.07261e-07 -65.5995 0.681406 27186.4 2.84303
2799.41 1917.28 0.869594 9.87159 0.377954 1.01347e-07 -74.0061 0.752326 32889.1 2.56683
2857.49 1915.85 0.890522 11.7174 0.207407 2.93975e-07 -77.8912 0.574622 31847.5 2.58994
2950.58 1926.49 0.906506 4.99147 0.023897 3.53309e-07 -80.0102 0.37966 33498.8 2.76975
3099.8 1954.73 0.938874 2.12113 0.0269648 5.29297e-07 -80.0675 0.0883598 28419.2 3.06794
3128.51 1914.96 0.946438 1.62525 0.0184609 3.98295e-07 -84.8465 0.0524557 30252 2.67798
3146.63 1848.72 0.974583 2.18655 0.0116218 5.11141e-07 -89.2471 0.0236928 28483.1 2.5895
3121.11 1790.55 0.985902 0.948888 3.23965e-05 2.44758e-07 -94.1844 0.0151722 24034.7 2.59113
3131.38 1724.82 0.999706 1.41659 0.00324219 3.09749e-07 -99.3295 0.0116957 24669.4 2.71014
3117.34 1659.77 0.993013 0.496941 0.0030349 5.29027e-08 -104.238 0.0118252 29938.9 2.69156
3112.32 1582.98 1.00115 0.183417 0.00625832 4.18509e-08 -110.49 0.0091363 24379.4 2.78529
3095.97 1535.64 1.00503 0.00890407 0.0381768 1.73353e-07 -115.765 0.00950282 27705.1 2.93677
3077.71 1481.18 1.0046 46.9284 1.69221 1.42659e-06 -120.694 0.0103981 33905.4 2.59086
3055.66 1415.93 1.01755 32.8024 0.685079 8.9455e-07 -127.336 0.0117218 32619.5 2.55691
3040.95 1333.06 1.03464 0.00561706 0.0168414 2.93809e-07 -136.748 0.012533 36078.2 2.82813
3009.39 1280.26 1.02813 0.0188706 0.0545638 5.45907e-07 -145.027 0.0150124 35083.7 3.00317
2979.72 1233.99 1.03153 0.0210922 0.0871945 7.48518e-07 -153.393 0.0134833 33411.9 2.67617
2916.15 1202.74 1.04866 0.00440551 0.116386 6.31365e-07 -151.602 0.0160243 34507.9 2.52467
2915.83 1196.38 1.0529 0.00795475 0.136637 6.2101e-07 -143.056 0.105408 24517.4 2.58971
2850.02 1154.71 1.07191 0.0026697 0.139818 4.81951e-07 -154.982 0.0725147 24488.4 2.44781
2845.26 1158.81 1.07204 0.00123171 0.232161 6.22914e-07 -159.022 0.101104 22394.1 2.60106
2805.71 1134.08 1.08931 0.00160164 0.136403 3.57544e-07 -165.683 0.0886199 23633.4 2.77258
2757.88 1139.03 1.09055 0.0507888 0.0138614 4.54073e-09 -166.075 0.05618 22703.1 2.60111
2687.21 1150.18 1.11639 0.000583635 0.224543 1.96774e-07 -169.693 0.0571459 29073.8 2.51421
2603.17 1149.76 1.11504 0.000101213 0.271683 2.27788e-07 -171.729 0.045832 30837.6 2.54708
2566.01 1166.14 1.13972 0.000925718 0.259775 3.40184e-07 -171.72 0.0408544 30126.2 2.77544
2491.73 1143.9 1.16323 0.00186206 0.338818 3.09004e-07 -171.668 0.0348433 29613.9 2.84062
2431.14 1172.71 1.19823 0.00779356 0.128328 1.70552e-07 -173.015 0.0416614 32049 2.74575
2423.57 1170.51 1.19994 0.0180737 0.162204 2.65401e-07 -176.221 0.0688983 23813.2 2.7207
2359.02 1155.62 1.22613 0.0262975 0.122296 2.97496e-07 -174.893 0.0727764 28434.8 2.69893
2266.69 1140.64 1.23919 0.0600286 0.102046 4.41205e-08 -175.832 0.0561914 27432.6 2.80114
2222.1 1135.2 1.25077 0.0612082 0.112706 3.94186e-08 177.908 0.0422528 25081.6 2.78499
2150.72 1124.8 1.22527 0.261601 0.54736 2.51441e-08 161.042 0.0377934 19736.1 2.54984
2101.52 1108.43 1.21518 0.062589 0.074748 2.10636e-08 152.788 0.0347745 27738.7 2.65634
2039.73 1134.28 1.21331 0.00208508 0.139772 2.06478e-07 137.264 0.0283578 24553.8 2.95372
2039.46 1172.15 1.19187 0.00238545 0.0694508 9.72544e-08 131.036 0.0199425 19745.7 2.57971
1981.77 1229.05 1.19985 0.00550771 0.0354728 3.83602e-08 130.039 0.0171684 27162.3 2.42368
1967.78 1256.73 1.17152 0.0112287 0.103317 1.50409e-07 125.95 0.0108876 22787.2 2.36472
1927.25 1303.83 1.20168 0.0141228 0.143614 1.14965e-07 119.63 0.0150834 33942.2 2.30591
1920.29 1331.94 1.18825 0.0155695 0.0996481 1.79788e-07 121.296 0.0130478 29925.4 2.36891
1892.6 1413.61 1.2079 0.00556698 0.0166398 8.84823e-08 122.438 0.014724 28147.2 2.42169
1869.61 1446.84 1.1807 0.0570046 0.0295866 6.29341e-07 123.869 0.0145636 24218.6 2.35448
1812.94 1514.8 1.192 0.0901628 0.0098879 9.28818e-07 126.088 0.0101314 22233.6 2.35447
1764.81 1543.96 1.19212 0.192074 0.00670493 1.25503e-06 126.387 0.010043 29332.2 2.37248
1706.8 1562.2 1.16819 0.063241 0.0133768 1.36391e-07 128.836 0.00996408 22426 2.45974
1685.86 1608.48 1.17453 0.139756 0.0273048 2.20049e-07 128.348 0.0123162 22610.2 2.45974
1636.39 1654.55 1.18485 0.135654 0.0150359 1.18915e-07 128.161 0.0128739 22842.7 2.52927
1612.83 1655.11 1.13027 0.130657 0.0641271 3.06392e-07 128.879 0.0113245 21605.4 2.50323
1582.86 1658.32 1.07176 0.110327 0.0796142 3.87713e-07 128.631 0.0118418 16428.6 2.79575
1554.77 1705.2 1.09221 0.018153 0.196661 7.2991e-07 126.838 0.011595 20978.9 3.28613
1517.74 1708.78 1.09086 0.0986554 0.065102 2.42379e-07 120.128 0.013567 23838.8 2.85831
1472.74 1728.13 1.06271 0.0703374 0.32269 2.50985e-07 111.941 0.0127588 21683.7 2.80488
1436.64 1758.99 1.05355 0.369768 0.105878 9.18187e-07 106.273 0.0106965 25325.6 2.78854
1403.03 1802.7 1.04644 1.53613 0.337367 2.79382e-06 100.467 0.0142706 29342.1 2.81093
