meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2375.96 2373.83 0.835999 1.7311 3.51624 6.59248e-08 -115.506 4.7832 8269.39 3.22939
2344.83 2378.37 0.836394 1.57475 3.18097 3.55358e-08 -105.093 4.33095 13634.9 2.8658
2373.04 2283.73 0.839465 1.71822 3.73948 4.55054e-08 -100.078 3.91342 13444 2.5907
2451.66 2165.19 0.841395 0.52282 0.308858 1.94936e-08 -70.9118 3.94613 14679.8 2.57023
2575.41 2023.4 0.839608 0.0347969 13.2668 2.92288e-08 -35.773 4.34156 16943.8 2.58807
2620.42 1976.99 0.842407 0.198284 12.569 2.08799e-07 -24.9922 3.6764 22446.2 2.5978
2728.37 1981.61 0.843735 0.729018 11.4263 1.32067e-07 -24.8441 2.46005 23313.4 2.57996
2785.52 1932.44 0.838812 1.20705 14.7322 3.97651e-08 -21.0867 2.20221 23908.2 2.3987
2906.08 1969.14 0.837825 1.70451 10.3012 2.1477e-08 -3.90587 2.04029 29327.6 2.58277
2931.99 1975.64 0.840671 4.81327 1.94994 1.08268e-09 -10.5916 1.30156 26359.9 2.51412
2915.3 1977.73 0.847442 0.134937 9.22314 1.47972e-08 -17.678 0.86386 26555.2 2.6684
2954.14 2033.83 0.851521 1.39788 0.24431 6.29221e-08 -20.564 0.533097 25968.9 2.60525
3012.73 2074.32 0.840581 1.36087 0.11465 5.40682e-09 -10.7152 0.607476 24195.3 2.73361
3072 2139.13 0.85408 0.867164 0.0007187 2.64471e-10 -18.6589 0.302717 27005.2 2.53163
3119.51 2168.7 0.856372 0.753045 0.0110914 5.58245e-09 -30.0117 0.340304 27766.8 2.43003
3125.56 2183.02 0.858898 2.60844 0.0743204 4.71073e-08 -43.5217 0.195888 24812.8 2.46461
3193.63 2148.9 0.859102 1.06069 0.0512264 1.80095e-09 -54.5054 0.17194 30372.8 2.53242
3155.87 2131.63 0.858718 1.14767 0.0477033 7.54275e-09 -55.4266 0.137719 31930.1 2.69193
3173.15 2108.55 0.858848 1.52532 0.0122809 4.77509e-10 -65.3719 0.138528 33393.5 2.9792
3187.08 2081.22 0.857062 2.32622 0.0455979 9.12982e-09 -74.2081 0.0873548 32296.6 2.70985
3200.58 2037.88 0.879978 1.69787 0.0205962 3.83673e-08 -75.8739 0.0635726 35230.4 2.54136
3258.57 1993.5 0.879253 1.54548 0.0117991 5.08451e-08 -79.6725 0.0568399 27363.2 2.49348
3221.3 1953.02 0.894384 1.32434 0.00182409 3.56923e-08 -81.6945 0.0418738 31190.1 2.48766
3208.72 1908.76 0.902631 2.19642 0.00130401 5.75918e-08 -86.3554 0.0341829 29275.6 2.30879
3203.14 1848.89 0.908359 1.23052 1.71596e-05 5.22104e-08 -90.7969 0.0310386 30797 2.40998
3155.73 1791.26 0.943686 2.02945 0.000607967 1.20143e-07 -94.3741 0.0206274 23452 2.42862
3127.41 1726.65 0.962547 1.22755 0.00010273 2.34728e-10 -100.302 0.0183834 18883.4 2.21565
3115.64 1661.4 0.969029 2.28135 2.50561e-06 6.37432e-09 -105.566 0.0149595 27159.1 2.17832
3102.08 1585.24 0.983137 2.04648 0.00272167 3.93283e-09 -111.305 0.0117143 25781.1 2.29368
3091.66 1541.16 0.981733 1.1071 0.0232233 5.06307e-08 -115.634 0.0107068 30681.2 2.32868
3069.88 1482.68 0.987537 0.00235265 0.0135085 5.7332e-10 -120.247 0.00953572 27147.3 2.50327
3057.31 1421.14 0.994569 0.00438446 0.0075128 2.41645e-08 -127.153 0.00940075 30874.8 2.56022
3036.25 1340.72 1.01295 0.00250221 0.00792495 4.37319e-08 -136.978 0.0131244 35603.7 2.66729
3014.51 1288.54 1.00475 0.00195378 0.00069809 6.88381e-09 -144.369 0.0136274 36504.5 2.85149
2990.34 1241.35 1.00308 0.0162334 0.00936728 2.52514e-09 -151.419 0.0155825 37143.6 2.8706
2924.76 1205.97 1.02649 0.00719774 0.00675624 5.03902e-10 -149.114 0.0142672 33009.3 2.66146
2918.08 1205.05 1.027 0.0296799 0.0162825 8.59203e-09 -142.429 0.0815888 24126.4 2.54124
2855.28 1155.41 1.05546 0.0100428 0.0191185 1.51607e-07 -152.874 0.0717413 22977 2.8038
2845.49 1150.34 1.07011 0.000454954 0.0101856 9.08927e-08 -158.82 0.116176 19945.4 2.88123
2821.33 1124.52 1.07248 0.000798021 0.00931272 4.6461e-08 -159.192 0.121114 27035.3 2.72045
2769.16 1127.72 1.08049 0.00577857 0.00778384 1.09692e-08 -163.492 0.0660555 22495.7 2.35183
2698.81 1133.02 1.10903 0.0117255 0.000890102 6.18631e-08 -167.37 0.0635019 26879.9 2.23871
2615.78 1121.31 1.11259 0.000151796 0.0533742 4.42248e-08 -168.371 0.0456924 27435.5 2.11361
2570.16 1145.03 1.13855 0.00203053 0.0164072 2.49137e-08 -170.951 0.0375922 25499.5 2.10734
2498.16 1134.54 1.15839 0.00979118 0.00300118 6.03827e-08 -171.517 0.041851 30624.4 2.19851
2442.73 1140.62 1.19158 0.0115891 0.29822 9.62018e-08 -170.876 0.039269 33126.4 2.32727
2426.2 1163.31 1.20361 0.00634086 0.49161 1.94985e-07 -178.454 0.0689809 20802.6 2.40543
2359.53 1140.42 1.22473 0.0465708 0.128877 1.12763e-07 -178.398 0.0629197 26607 2.69607
2264.53 1138 1.24022 0.052023 0.136114 4.60908e-08 178.891 0.0530006 25174.3 2.65196
2226.32 1110.03 1.2502 0.0470209 0.210249 5.93532e-08 176.332 0.047403 28293 2.6286
2143.36 1096.25 1.24099 0.373417 1.09542 1.61771e-07 159.052 0.0370396 24596.4 2.6615
2097.02 1101.17 1.21921 0.15383 0.0927362 9.76057e-08 149.792 0.0273886 20672.2 2.94232
2025.26 1133.84 1.22469 0.115332 0.0522838 2.6506e-08 135.558 0.0226786 25362.1 2.86864
2023.87 1154.41 1.19872 0.0719792 0.131709 1.65125e-12 133.314 0.0218751 24293.7 2.60682
1962.72 1225.69 1.21646 0.0329258 0.0311591 1.70186e-09 128.624 0.0196994 28852.3 2.55391
1950.22 1256.83 1.21068 0.129104 0.132757 1.22356e-08 124.063 0.0157556 27645 2.4685
1906.24 1290.12 1.20784 0.0571494 0.0712529 1.85464e-08 121.332 0.0150101 24998.5 2.45138
1911.04 1317.06 1.18768 0.0724713 0.156876 1.05192e-07 121.792 0.014831 26917.2 2.96565
1892.29 1399.16 1.19076 0.107615 0.167303 1.4835e-07 123.328 0.0126668 24153.8 2.84164
1865.43 1438.35 1.16785 0.00313298 0.0275749 2.09224e-07 123.75 0.0115544 25869.8 2.68581
1820.97 1506.71 1.1752 0.0154461 0.0747018 3.86716e-07 124.712 0.0106623 26452.3 2.54481
1773.1 1529.3 1.15806 0.0167697 0.0305338 2.78242e-07 126.236 0.0108241 27319 2.56645
1707.94 1550.35 1.15099 0.0838979 0.13986 1.06253e-06 128.505 0.0105758 26539.8 2.79768
1691.77 1584.7 1.1456 0.156554 0.247446 1.09376e-06 128.319 0.0111067 24149.1 2.8163
1631.62 1630.33 1.16171 0.101035 0.113038 4.64804e-07 128.623 0.0140608 31704 2.62085
1608.73 1657.8 1.14518 0.170279 0.127415 7.88239e-07 127.405 0.0182288 26571.5 2.70287
1568.14 1687.5 1.12338 0.284827 0.13651 1.20803e-06 126.507 0.0162973 27795.2 2.8856
1542.26 1713.01 1.12346 0.246041 0.0707675 6.50018e-07 126.507 0.0143206 23386.3 2.84342
1511.12 1714.38 1.10891 0.778906 0.187447 2.14482e-06 119.599 0.0143401 19547.6 2.60795
1467.41 1732.68 1.08378 0.583895 0.0975243 1.10586e-06 112.829 0.0146212 20007.7 2.53402
1437.28 1757.37 1.06335 0.0595764 0.000264331 9.93086e-08 106.819 0.0122253 19944.5 2.42219
1407.81 1797.29 1.04543 0.754657 0.0229907 6.2074e-07 100.257 0.0092895 19489.1 2.86294
1420.41 1850.29 1.05668 1.04183 0.0375819 6.5505e-07 96.2149 0.0128343 26148.7 2.84586
1424.23 1906.31 1.05512 2.39054 0.060094 1.3459e-06 91.1692 0.014169 30634.1 2.93097
1431.91 1922.01 1.02025 0.0547506 0.0167864 1.43438e-07 86.6369 0.0136812 22229 2.70849
1460.59 1958.06 1.01742 0.00864707 0.00706034 1.27347e-07 85.9674 0.0139379 28021.6 2.64785
1485.03 2007.49 1.00277 0.00785149 0.0103067 3.8733e-07 85.3172 0.0117899 31421 2.60538
1500.03 2041.35 1.00364 0.0030098 0.0188099 4.72342e-07 88.0008 0.0112209 30305.9 2.69371
1508.2 2048.19 1.01814 0.000961888 0.0155626 3.36343e-07 88.1783 0.0127345 31555.3 2.78518
1511.88 2097.38 0.998379 0.000872106 0.023423 3.3639e-07 88.7276 0.0102736 28723.8 3.03041
