meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2354.94 2402.58 0.857896 2.8885 6.04145 5.15335e-08 -69.3173 4.83058 8699.88 3.0887
2360.35 2408.05 0.856316 2.71212 3.97247 1.62822e-07 -67.9578 4.02623 12255.3 2.91609
2368.17 2324.97 0.856425 2.40208 3.7767 1.19591e-07 -51.7497 4.25604 11803.2 2.53452
2494.32 2221.43 0.854812 2.8627 3.24511 1.21943e-07 -38.7612 3.83976 14010.5 2.48653
2561.27 2116.89 0.851927 0.0557726 11.8189 1.25366e-09 -26.5546 3.88995 18348 2.4115
2615.99 1958.97 0.84911 0.243217 15.8722 7.65814e-09 10.7607 4.79124 21274.1 2.47407
2674.86 1901.81 0.847447 1.83135 48.1724 2.99055e-09 -26.7709 4.09521 23369.3 2.41214
2665.77 1879.19 0.844094 1.00514 24.4513 5.69406e-09 -18.1827 3.1258 27183.3 2.37688
2709.22 1868.14 0.844334 1.98805 28.2373 9.19338e-10 -26.3572 2.71179 26139.8 2.49817
2802.43 1879.63 0.83935 1.60044 12.2917 5.19809e-09 -17.5754 2.17572 29604 2.82573
2888.71 1944.63 0.848508 2.36558 10.5968 4.36608e-11 -20.8067 1.37038 29324.2 2.73902
2910.53 1997.45 0.841501 10.7229 5.06969 1.11837e-08 -17.9784 1.07021 25218.3 2.74834
2930.43 2030.8 0.851435 1.84596 0.308951 7.40586e-08 -19.2228 0.844744 24831.1 2.76843
2968.68 2072.41 0.856034 2.36728 0.0986379 8.52087e-08 -27.2526 0.541283 27299.7 2.51982
3014.56 2110.54 0.854978 0.833435 0.000911849 2.79492e-08 -32.5687 0.429932 28048.7 2.45059
3105.81 2152.77 0.857315 0.644603 0.05682 5.34897e-08 -46.0662 0.239247 28380.5 2.32144
3179.51 2141.31 0.861719 0.55209 0.0554865 6.06458e-08 -55.4217 0.127587 31717.9 2.22876
3155.72 2131.22 0.860684 0.606975 0.140629 2.9952e-08 -54.8208 0.107758 33073.7 2.18005
3162.22 2123.84 0.866423 0.582668 0.163342 1.82116e-08 -63.0805 0.0745188 31816.9 2.07469
3146.4 2099.98 0.871008 0.793469 0.15294 1.29783e-08 -71.9782 0.0557206 29279.6 2.12132
3185 2049.59 0.880876 1.13215 0.273145 4.41784e-08 -75.3813 0.057743 34290.8 2.23318
3148.9 2022.62 0.892106 0.445062 0.0939364 1.08708e-11 -78.2184 0.0345062 29725.4 2.42486
3140.02 1969.4 0.902699 0.952349 0.190687 7.32441e-09 -83.5415 0.0328048 29119.8 2.81718
3160.81 1922.01 0.914433 0.519632 0.101621 7.23935e-09 -86.0372 0.0391002 29933.2 2.85109
3135.39 1855.04 0.921588 1.10777 0.188331 3.0393e-08 -90.8395 0.030285 28109.5 2.69537
3126.17 1802.57 0.939795 0.810205 0.123853 1.83284e-08 -94.4511 0.0268298 26539.5 2.57972
3140.24 1734.06 0.953177 1.1342 0.196032 4.38805e-08 -98.3667 0.0241162 29540.4 2.49398
3113.42 1660.77 0.96943 0.550039 0.00745591 4.6405e-08 -105.86 0.014969 19850.5 2.67791
3106.23 1587.47 0.981871 0.344351 0.00568165 6.14909e-08 -111.31 0.0111479 23078.1 2.79899
3091.68 1541.95 0.982065 0.00136544 0.0039304 5.34261e-08 -114.058 0.0123261 28130.7 2.89797
