meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2358.59 2386.99 0.834947 3.27351 7.22186 1.66786e-10 -80.062 4.33431 8332.67 2.90993
2372.59 2355.13 0.833513 2.33968 4.57021 2.34893e-09 -87.7277 4.18112 14992.8 2.58747
2328.82 2229.08 0.830741 0.798575 2.91825 4.77108e-10 -88.2888 3.88118 9679.2 2.75389
2446.13 2166.38 0.829976 2.67204 4.6332 6.84317e-08 -73.5529 4.30723 16632.2 2.65527
2641.18 2087.25 0.829831 3.29128 3.57881 2.69249e-08 -35.7353 3.64279 17315.6 2.51534
2699.87 2041.98 0.826951 0.589332 11.9576 3.06556e-07 -13.7859 4.33684 23241 2.54175
2767.38 2013.9 0.827318 1.76978 18.3919 5.63292e-07 -10.5634 2.60625 24324 2.47771
2750.34 2004.41 0.830301 14.958 6.94219 1.27889e-07 -1.69968 2.22555 22655.6 2.44929
2847.69 1986.41 0.823613 21.8726 8.70634 1.93995e-07 -1.74471 1.98134 27911.1 2.87366
2886.85 2048.14 0.837231 46.9823 15.7497 2.89682e-08 -6.56559 1.39606 22957.3 2.80213
2891.19 2065.45 0.840614 28.7152 8.50341 1.1845e-08 -2.85637 1.06856 27184.7 2.70348
2889.34 2095.4 0.856363 2.16531 0.0189537 2.09398e-07 -12.1604 0.517582 22919.6 2.97672
2900.38 2093.05 0.84988 2.2435 0.0262942 2.62328e-07 -7.39034 0.57099 27073.1 2.89754
2928.34 2117.56 0.855978 2.58472 0.0110738 3.38638e-07 -16.408 0.522534 26684.2 2.59636
2965.71 2177.71 0.870158 1.6947 0.0338017 1.80321e-07 -28.6699 0.214243 25970.3 2.53682
3018.33 2189.25 0.872526 0.927719 0.0268938 6.53147e-08 -41.8948 0.17397 30666.8 2.45558
3043.68 2173.44 0.875452 0.82729 0.0383594 2.91393e-08 -51.9454 0.100981 28129.2 2.59523
3048.81 2161.42 0.876263 0.24796 0.0659695 8.522e-08 -50.7669 0.0884659 30878.6 2.61549
3072.96 2137.75 0.890643 0.684973 0.268401 3.20539e-07 -60.7945 0.056946 32441.1 2.70516
3093.67 2105.52 0.880556 0.515565 0.260989 2.97973e-07 -70.8283 0.0471752 33847.2 2.86505
3107.17 2067.84 0.897779 0.77607 0.174801 1.37782e-08 -72.128 0.0291746 36298.9 2.58556
3107.54 2027.64 0.903141 1.59716 0.298991 7.95247e-08 -76.4096 0.032772 35673.9 2.68129
3112.77 1964.74 0.911038 2.19301 0.0457419 1.03591e-07 -83.035 0.0292303 23491.8 2.5737
3112.83 1927.53 0.916546 2.64732 0.0564787 1.15441e-07 -85.6915 0.0156089 31792.1 2.68504
3103.48 1861.27 0.912677 1.27292 0.0254379 5.11256e-08 -90.4945 0.014899 32952.4 2.73371
3110.68 1809.04 0.926169 0.897836 0.00896485 7.32176e-08 -93.0274 0.0125597 33322.3 2.56124
3115.5 1745.31 0.938865 0.291728 0.000370872 3.95801e-08 -97.1187 0.01178 31870.1 2.79688
3103.76 1669.93 0.954587 2.13744 0.0066568 1.05726e-07 -104.319 0.00904828 22146.9 3.00383
3102.16 1601.56 0.957294 0.920863 0.00442345 2.62486e-08 -109.331 0.00821649 25598.7 2.66322
3089.18 1551.22 0.961623 1.59725 0.00866225 2.5077e-08 -113.425 0.00868833 25693.1 2.50075
3077.11 1499.47 0.954984 0.0144288 0.0017875 8.68389e-08 -118.03 0.0109378 34106.5 2.56811
3059.47 1431.76 0.981894 0.0115661 0.000194367 8.48773e-08 -124.347 0.0106458 31321.3 2.56543
3043.62 1353.94 0.99073 0.0202618 0.000206883 1.36672e-07 -134.154 0.0135013 36203.3 2.54858
3020.61 1289.87 0.997671 0.0855381 0.0380812 3.13507e-08 -142.246 0.0126433 32462.6 2.47741
2999.44 1238.3 1.00319 0.0969596 0.0289618 1.29035e-07 -149.381 0.0142881 33437 2.46284
2929.73 1203.39 1.02548 0.0694231 0.0395472 4.70927e-08 -148.397 0.016956 32740.6 2.70697
2922.98 1195.7 1.03743 0.0620825 0.0126981 1.20795e-08 -140.885 0.0848493 21094.4 2.93665
2859.93 1151.06 1.06604 0.142009 0.0319168 1.66574e-08 -153.009 0.0774092 21079.9 2.62427
2856.67 1150.73 1.06771 0.256424 0.0662532 4.60109e-08 -160.011 0.10567 24121.6 2.54083
2817.01 1134.66 1.07332 0.35979 0.0869909 7.48258e-08 -163.173 0.105137 22350.7 2.53748
2766.97 1144.64 1.07881 0.229095 0.101534 2.83955e-08 -165.952 0.0526692 22002.7 2.82353
2695.78 1142.15 1.10962 0.490818 0.35151 7.36641e-08 -167.992 0.0472152 28013.6 3.00149
2607 1150.92 1.10918 0.00658265 2.92901e-05 2.19398e-07 -170.961 0.0290926 26329.3 2.75468
2564.27 1169.84 1.13636 0.0100844 0.00144464 5.03527e-07 -172.208 0.0318906 30761.3 2.49253
2487.37 1146.95 1.16168 0.0237304 0.0116322 6.61278e-07 -171.468 0.0290863 31917.5 2.76277
2432.65 1163.39 1.1945 0.0333551 0.023667 4.30952e-07 -172.761 0.0398678 29684.7 3.06993
2427.53 1154.18 1.19426 3.24261e-05 0.00404187 1.32035e-07 -178.995 0.0724159 23531.6 2.72933
