meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2359.92 2371.06 0.840557 1.9561 4.77292 2.6713e-08 -101.244 4.38365 7396.77 2.52185
2386.67 2367.04 0.839612 1.35783 2.16578 2.07156e-09 -92.0169 4.27555 15457.6 2.58133
2415.09 2273.45 0.836504 4.69421 7.66129 5.20781e-07 -94.3543 4.42296 11738.8 2.41789
2463.9 2123.8 0.837114 3.38492 5.90172 2.49057e-07 -91.1907 4.69416 12893.6 2.42106
2581.09 2048.32 0.833267 0.26903 0.678247 2.96926e-08 -32.8002 6.01262 18364.1 2.53909
2686.26 1930.58 0.829121 0.370497 12.8382 8.67576e-09 171.612 6.45949 20739.7 2.66309
2810.87 1921.59 0.831053 1.85771 18.1128 8.28543e-08 -12.1513 4.63329 23071.6 2.58046
2841.59 1885.42 0.823443 22.5823 9.31278 2.79771e-08 32.8036 4.61691 27677.8 2.52885
2813.33 1809.84 0.820776 1.66466 48.6101 7.66552e-08 77.11 4.79833 28565.3 2.58491
2789.29 1826.64 0.823928 4.72687 5.6674 1.47491e-08 -11.6456 4.87374 28232 2.48382
2837.63 1905.54 0.826733 9.76263 9.34886 3.91945e-08 26.5853 3.0244 28307.9 2.45497
2748.07 1935.22 0.844049 5.31936 7.76194 1.35892e-07 -12.0952 1.97916 21190.7 2.44575
2620.93 1819.93 0.819685 2.4203 8.1496 8.87185e-08 -21.6419 2.9291 24837 2.43317
2483.55 1734.6 0.814203 11.2263 3.05836 1.47785e-07 -50.116 2.88637 24782.9 2.55928
2484.96 1721.59 0.81128 18.8435 5.42839 2.237e-07 -62.937 2.82318 28964.2 2.44127
2574.08 1764.18 0.8222 4.74568 1.17589 3.25198e-08 -66.8792 2.34469 30910.9 2.51189
2781.16 1868.2 0.845766 11.732 1.28583 1.14846e-07 -64.6914 1.42178 33243.7 2.70164
2673.85 1815.22 0.829151 13.011 1.531 6.79181e-08 -68.2147 1.5309 30305.6 2.89936
2890.68 1918.38 0.870835 5.15546 0.284012 1.17581e-07 -72.136 0.856926 31517.1 2.84043
2793 1832.22 0.856239 7.91843 0.546535 3.64988e-08 -84.6584 1.09955 34507 2.68474
2936.91 1882.93 0.886851 3.36352 0.111943 3.78283e-08 -82.573 0.720652 32500.1 2.66344
3029.05 1910.31 0.905456 2.66146 0.0237657 4.55856e-08 -83.5562 0.43307 32064.1 2.85144
3100.24 1917.29 0.925213 1.43237 0.00825748 7.10173e-08 -86.1635 0.259415 26026.6 2.85676
3152.01 1907.35 0.941868 0.600986 0.0221607 7.12835e-08 -88.2526 0.146154 30842.6 2.52333
3159.08 1843.58 0.958367 2.35978 0.00271335 9.21447e-08 -93.4337 0.153518 29565.2 2.83861
3153.56 1785.98 0.986982 1.19526 8.0311e-05 6.12576e-08 -95.49 0.0801674 29329.3 2.83044
3132.27 1729.02 0.982182 0.73895 0.00452033 8.73524e-08 -100.634 0.0447515 23639.3 2.87815
3127.76 1651.33 0.992888 2.35948 0.00364813 4.80486e-08 -107.631 0.014787 23381.7 2.72437
3117.7 1577.21 1.00386 0.482132 2.8017 9.30417e-07 -112.65 0.0113559 26618.9 2.54737
3103.62 1529.43 1.00457 0.0437689 0.000227694 3.51482e-08 -116.339 0.0108259 29056.5 2.47507
3083.83 1466.56 1.00989 0.0370901 0.00373688 5.4134e-08 -121.485 0.0115753 30993.8 2.55728
3060.2 1408.05 1.01505 0.0419751 0.00359342 5.72345e-08 -127.849 0.0113325 30351.2 2.46822
3043.9 1322.55 1.03184 0.0188628 0.0133706 6.20853e-08 -136.929 0.0112534 33618.7 2.71651
3018.02 1262.72 1.02996 0.00302927 0.0435207 3.87814e-08 -144.945 0.0120368 33241.4 2.76263
2990.39 1218.14 1.02661 0.0183547 0.0410856 1.63441e-08 -151.853 0.0142806 34347.2 2.7862
2928.62 1185.66 1.04386 0.0112664 0.0181725 3.7692e-10 -149.633 0.014244 30678.6 2.84972
2919.77 1184.22 1.05088 0.0487136 0.0249548 2.43081e-09 -138.646 0.0643243 18650.5 2.66569
2868.08 1134.66 1.07042 0.043399 0.0213867 6.60958e-10 -150.469 0.0734678 29489.9 2.77992
2857.42 1134.58 1.07471 0.0708013 0.0466845 4.01974e-07 -152.355 0.0993118 23922.1 2.81291
2827.49 1107.63 1.08359 0.144788 0.0729881 2.20054e-08 -159.776 0.0847304 26543.5 2.80148
2784.18 1110.52 1.08442 0.0921923 0.0493223 5.45835e-09 -160.983 0.0850112 26759.9 2.66792
2707.89 1116.74 1.10931 0.104819 0.0982272 8.72895e-12 -164.846 0.0632376 27364.8 2.78887
2627.02 1115.91 1.10497 0.162676 0.201624 7.12163e-09 -168.961 0.04678 27785.8 2.81161
2586.86 1125.07 1.12433 0.164093 0.227418 3.1728e-09 -167.014 0.0458807 31613.2 2.75329
2500.47 1126.18 1.15502 0.169071 0.305375 2.52884e-09 -170.754 0.0390425 28005.8 2.94258
2438.97 1154.64 1.19357 0.144744 0.18636 1.1688e-08 -173.849 0.0484119 26104.6 2.93936
2439.76 1131.69 1.19418 0.283382 0.273475 2.86491e-09 -169.108 0.0999551 28488.7 2.63614
2371.3 1126.87 1.22007 0.0717388 0.0239432 5.68727e-08 -176.009 0.0679559 25439 2.60399
2273.63 1131.26 1.23813 0.0598757 0.0479672 1.02814e-08 -178.791 0.0652482 26007 2.41032
2238.17 1097.11 1.25449 0.0700865 0.039613 2.12419e-08 177.476 0.0757725 25138.3 2.77262
