meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2310.33 2358.35 0.840904 3.38122 10.9126 6.71994e-09 -78.3981 4.43542 7090.72 2.87493
2345.07 2320.44 0.84018 1.48454 3.49347 1.33772e-08 -85.5013 4.01682 12434.3 2.81411
2344.04 2233.24 0.842169 0.456307 1.2234 1.76993e-09 -60.9116 3.73416 11761.5 2.77435
2419.29 2149.55 0.842163 3.14601 6.94445 4.26971e-12 -39.3099 3.58308 14526 2.5507
2555.05 2064.92 0.841056 3.94541 5.70552 1.13632e-10 -5.99821 3.30855 16594.1 2.56576
2536.06 2006.88 0.84122 0.00418474 14.6274 9.27591e-09 -4.88602 2.94433 23500.5 2.60645
2646.42 2016.4 0.837975 0.375882 14.9501 4.46717e-08 -6.36371 2.29055 25037.6 2.49991
2782.74 2022.96 0.836798 11.2695 3.8528 1.23289e-08 -8.86214 1.78793 24495.3 2.75871
2861.37 2025.07 0.834931 20.6003 5.75353 5.27845e-08 -0.633196 1.57397 28531.9 2.63547
2989.39 2085.81 0.831772 22.9227 17.6871 7.13236e-08 2.76134 1.1764 29823.1 2.73447
3023.48 2076.33 0.834531 0.0312796 0.0817898 1.36978e-08 -8.23669 0.823266 29101.6 2.55078
3111.43 2180.03 0.838295 0.00137942 0.00649458 1.63712e-08 1.01748 0.821162 29848.2 2.69077
3068.26 2131.89 0.837628 0.036235 0.00437549 2.13369e-07 -10.6824 0.495155 25211.3 2.59735
3080.39 2178.74 0.848044 0.038435 0.0121965 1.9786e-07 -17.1982 0.289967 25706.8 2.44801
3155.91 2185.22 0.850152 0.0362277 0.0954785 7.45569e-08 -32.0863 0.135685 25404.8 2.73292
3185.5 2181.34 0.860162 0.116153 0.116085 1.12317e-07 -45.6805 0.132079 30606.7 2.56581
3250.03 2152.03 0.852927 0.0693106 0.0859655 4.39053e-08 -54.967 0.0922014 32729.5 2.51087
3246.65 2142.81 0.85376 0.10547 0.071864 3.952e-08 -54.1399 0.0678058 34284.4 2.39085
