meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2325.8 2368.83 0.842648 1.04719 3.10873 1.10525e-07 -74.2485 4.1906 7239.57 3.07625
2322.44 2363.2 0.842696 0.151866 1.01816 2.64284e-08 -83.6825 3.76703 15197.7 2.7406
2401.51 2287.1 0.840762 2.73128 4.93591 1.03925e-08 -71.1534 4.38293 14654.6 2.77225
2437.94 2161.17 0.839252 3.21403 6.35141 5.90775e-09 -29.7947 4.48421 14224.2 2.8099
2593.65 2145.41 0.838915 4.8907 5.04395 8.34476e-09 8.28526 3.46984 17550.3 2.85113
2732.96 2077.77 0.842968 1.59785 20.5168 3.83291e-09 13.8348 2.71354 20054.3 2.46423
2793.35 2021.88 0.845926 1.0649 9.73902 2.70481e-09 15.5018 2.33826 21753 2.35274
2874.39 2034.62 0.842603 18.5299 6.93869 5.88849e-10 11.6741 1.8646 26297.3 2.35638
2961 2083.69 0.848968 26.0974 7.46666 9.65979e-12 14.3438 1.4288 27226.6 2.81551
3015.5 2124.23 0.856483 53.6459 0.0982501 3.87664e-08 4.93697 1.06272 27673.7 2.82446
2951.04 2077.54 0.866481 31.5572 0.276336 3.51022e-08 -6.02705 0.923907 25148.6 2.81067
2979.31 2117.66 0.870195 27.6254 0.168084 4.3331e-08 -7.71439 0.749672 28413.8 2.55844
2947.78 2086.38 0.875113 27.5926 0.272594 8.66223e-08 -14.9098 0.612395 22862 2.58831
2919.85 2081.78 0.885886 2.45776 0.343491 9.72334e-09 -23.3686 0.566229 25670 2.50703
2945.72 2079.41 0.883685 2.99004 0.404346 3.48021e-08 -34.5624 0.548882 32353.6 2.6276
3048.34 2122.46 0.894989 2.15404 0.136745 6.84587e-08 -47.1578 0.336147 31842.4 2.6464
3090.73 2108.48 0.895071 2.18721 0.0545008 4.9466e-08 -56.8291 0.251815 30530.2 2.63936
3052.08 2079.63 0.893366 2.6124 0.0622806 2.69953e-08 -57.911 0.275916 31424.4 2.43371
3098.6 2110.85 0.910388 1.34175 0.000206894 1.94523e-08 -64.0719 0.106323 26149.9 2.69912
3127.37 2070.16 0.911847 1.33126 0.00126729 6.40494e-08 -73.4521 0.124436 33708.7 2.86395
3143.03 2042.2 0.924483 0.896499 0.00697178 6.73731e-08 -76.4978 0.0720339 33865 2.83585
3127.42 2011.8 0.928924 1.08305 0.123225 4.08174e-07 -78.9509 0.0547437 31728.3 2.49042
3155.07 1947.8 0.941845 1.64668 0.128239 1.20463e-06 -86.3167 0.0397459 26182.7 2.44842
3167.2 1906.01 0.954651 0.310018 0.0293665 5.60439e-08 -90.5551 0.0324332 32125.8 2.46484
3153.12 1842.64 0.955221 2.65924 0.016745 1.2384e-06 -93.4012 0.0245753 32039.4 2.34529
3151.29 1783.77 0.9764 1.22422 0.0202773 7.55274e-07 -95.6134 0.0230515 31245.5 2.37062
3150.8 1706.23 0.997425 1.68012 0.117607 9.88332e-07 -101.987 0.0191064 23872.2 2.34298
3124.63 1641.71 0.994223 1.83295 0.11849 9.6907e-07 -106.145 0.0151301 25921.9 2.34063
3111.55 1576.1 0.994163 0.282741 0.00160646 4.42562e-08 -112.63 0.013132 27329.8 2.29364
3104.52 1526.15 0.993676 0.745943 0.00144132 9.20257e-08 -116.293 0.0127796 32070.7 2.31225
3071.55 1476.42 0.986741 0.00242172 0.0941048 2.62957e-07 -122.705 0.0132866 27233.5 2.43519
3056.85 1406.91 1.0092 0.000174844 0.0796579 2.11763e-07 -128.765 0.0143841 30655.2 2.48525
3036.3 1324.11 1.0305 0.0184258 0.0559186 5.45493e-08 -137.771 0.0137225 29921.6 2.39192
3005.29 1267.8 1.02719 0.0400821 0.0680022 9.7801e-08 -147.192 0.0155363 33848.2 2.39843
2979.77 1221.1 1.02704 0.018665 0.031955 6.51978e-08 -153.294 0.0151667 33701.1 2.48008
2916.31 1186.11 1.04899 0.000660783 0.0360005 1.27353e-08 -151.514 0.0166643 33296.8 2.25966
2901.61 1187.17 1.05217 0.00744943 0.0603052 2.51371e-08 -144.612 0.0664488 20909.1 2.22263
2851.63 1133.62 1.07369 0.00162711 0.122626 2.41287e-08 -148.858 0.0570971 26202.4 2.15093
2854.56 1128.3 1.07555 0.0598018 0.0141193 5.54917e-08 -151.098 0.113968 27148.2 2.49894
2806.4 1111.76 1.08432 0.167929 0.00200016 3.16779e-08 -160.454 0.106046 22694.4 2.28218
2754.49 1126.32 1.09173 0.0152599 0.0296468 3.28784e-07 -165.675 0.0933893 23482.6 2.70615
2686.32 1136.56 1.11242 0.137393 0.0491074 1.57238e-06 -171.219 0.0899663 25588.3 2.75746
2600.26 1134.88 1.11486 0.0829512 0.00580463 4.86511e-07 -173.452 0.0464298 25783.2 2.6416
2563.27 1148.28 1.146 0.141745 0.00214323 8.71196e-07 -173.715 0.057226 29551.5 2.61111
2485.89 1153.26 1.17033 0.195405 0.0176249 7.68364e-07 -177.02 0.0601513 28277.8 2.80638
2431.99 1174.83 1.19356 0.13699 0.0183746 5.02063e-07 -176.426 0.0535846 31114.8 2.80742
2426.6 1169.41 1.20582 0.196111 0.00787017 6.34506e-07 177.817 0.0758786 23430.7 2.81146
2348.68 1182.08 1.23773 0.386157 0.0543888 1.08665e-06 -176.772 0.0684923 25241.7 2.81236
2253.62 1177.7 1.25784 0.238253 0.987232 7.74536e-08 -177.552 0.0505385 25145.5 2.82932
2206.25 1156.7 1.2739 0.00162441 0.0720556 3.23228e-08 178.315 0.035406 25686.5 2.77109
2129.75 1125.97 1.26332 0.00809538 0.0930545 2.02919e-09 165.21 0.0312083 23829.8 2.82988
2081.4 1122.69 1.2466 0.00343904 0.0752131 4.25012e-08 153.899 0.0243556 23048.4 3.01207
1997.58 1144.59 1.27882 0.00205693 0.0878621 1.60899e-08 144.141 0.0228134 28936.7 2.88125
1999.47 1168.93 1.22572 0.113008 0.0177056 1.0633e-07 136.356 0.0220385 19434.7 2.76374
1950.28 1234.13 1.23456 0.103653 0.0232246 8.75089e-08 133.036 0.0304126 26364.1 2.73648
1933.34 1254.9 1.20565 0.151007 0.0458042 1.13634e-07 130.122 0.0204619 24108 2.77867
1901.51 1291.68 1.21676 0.290749 0.0811485 3.11015e-07 122.257 0.016493 23474.1 2.80953
1907.05 1333.72 1.20724 0.0758396 0.00597866 1.04688e-07 120.002 0.0152553 26905.9 2.71242
1883.2 1418.5 1.23363 0.310231 0.00813439 2.45758e-07 121.148 0.0166424 30805 2.63783
1863.41 1455.58 1.20125 0.340003 0.000154445 2.5507e-07 122.224 0.0174543 24013.5 2.6435
1817.54 1526.62 1.20381 0.0841921 0.00197553 1.13194e-07 123.635 0.0119678 23093.6 2.74145
1759.84 1547.74 1.19786 0.0443987 0.000540113 8.43967e-08 124.879 0.0129025 25863 2.45124
1700.99 1582.13 1.19699 0.54958 0.333937 1.06497e-06 127.113 0.0153247 29095.3 2.45963
1683.89 1619.26 1.19387 1.68877 1.01337 2.46206e-06 126.972 0.0152082 25335.5 2.57683
1629.06 1666.89 1.20264 0.755637 0.517311 9.66728e-07 127.166 0.0137793 28732.6 2.68368
1598.76 1676.3 1.1651 0.878505 0.787983 1.3221e-06 127.726 0.0139699 21834.8 2.82665
1549.37 1708.01 1.15905 2.62895 2.79308 3.06301e-06 128.352 0.0169035 25755.2 2.51231
1532.81 1727.8 1.14154 1.56496 2.02268 2.10146e-06 128.169 0.0146269 19695.7 2.54941
1485.27 1748 1.15895 2.4129 3.63239 3.00318e-06 122.296 0.0166588 26746.8 2.72072
1446.4 1751.23 1.11079 3.31081 7.97381 6.06083e-06 116.314 0.0137738 15035.1 2.73801
1411.81 1778.93 1.10036 2.81384 7.64236 5.81668e-06 110.976 0.0181877 21111.7 2.60571
1381.94 1813.57 1.07623 1.99242 6.17773 4.334e-06 104.919 0.0186819 20858.1 2.75966
1409.24 1858.67 1.06679 5.70996 15.5247 1.2449e-05 98.7775 0.0153456 16424.8 2.74632
1410.69 1897.13 1.04938 2.32092 5.8884 4.42009e-06 93.6984 0.0115167 18346.5 2.69414
1415.86 1924.71 1.0261 2.65536 6.19053 4.16524e-06 89.9927 0.0124416 29073 2.75368
1439.83 1951.95 1.01235 1.44069 3.00078 2.06754e-06 90.5436 0.00939903 24540.2 2.87853
1462.31 2000.1 0.995649 0.784168 1.7542 1.30082e-06 90.0246 0.00948291 28646.7 2.71661
1478.74 2034.43 0.988763 1.66553 3.35263 2.71975e-06 91.2928 0.00817836 29596.9 2.71471
1486.85 2036.15 1.00367 0.0455245 0.0117273 1.92344e-10 90.207 0.00895137 31871.5 2.78367
1506.56 2094.18 0.999808 0.0293712 5.1672e-05 4.78974e-10 88.169 0.00814978 26796.3 2.83308
1518.17 2108.56 1.0085 0.0367569 0.00109992 4.60624e-09 90.9465 0.00822503 30785.8 2.73518
1539.84 2137.29 1.00961 0.0346212 0.000106128 4.56366e-11 96.6117 0.0065515 29618.5 2.51015
1574.59 2166.53 1.04252 0.0197157 0.000227566 4.75146e-09 106.14 0.00783648 36079.9 2.3426
1564.21 2198.87 1.0299 0.0316107 1.99824e-05 2.13026e-09 109.979 0.0081026 33242.2 2.70592
1557.79 2204.41 1.0567 0.0422536 0.00106686 1.18569e-08 110.976 0.00878938 34361.6 3.05245
1530.11 2255.64 1.04937 0.0402209 0.000901653 2.56567e-08 111.197 0.0087338 34867.5 2.66962
1508.25 2280.81 1.0554 0.0441823 0.00401692 1.94794e-09 109.979 0.00944331 34501.7 2.62892
1492.32 2326.12 1.0619 0.0261586 0.00425222 1.26736e-09 111.632 0.00770203 30506.1 2.70156
1494.55 2371.04 1.09409 0.108427 0.00429139 1.49625e-08 109.489 0.00833307 35808.8 2.68765
1447.83 2402.11 1.08379 0.0662666 0.00347937 1.30849e-08 110.499 0.00972228 36799.1 2.72085
1424.07 2426.7 1.0843 0.0836637 0.018217 7.50426e-08 109.496 0.0090531 30957.5 2.59127
1408.39 2472.91 1.0954 0.0882126 0.0140163 8.33374e-08 104.293 0.01067 37740.4 2.73933
1355.22 2498.64 1.1058 0.0761159 0.0241683 7.22023e-08 98.4557 0.0116977 37336.8 2.8852
1356.39 2500.54 1.10417 0.0850247 0.033229 4.54248e-08 93.2463 0.0675074 32069.8 2.80832
1352.59 2503.44 1.10523 0.101091 0.0576646 6.83072e-08 93.4385 0.0767405 28996.2 2.71324
1347.83 2504.69 1.10429 0.0476508 0.0199276 5.11528e-08 83.285 0.0752227 21430.7 2.6053
1363.4 2548.59 1.13205 0.00243533 0.0340801 9.45337e-08 76.1317 0.0611585 30692.6 2.55212
1378.39 2623.38 1.13478 0.00858197 0.0411305 1.53287e-07 74.377 0.0312084 27801.7 2.78885
1373.72 2641.43 1.12348 0.0046909 0.0264369 2.09932e-07 70.7477 0.0263875 32418.8 2.56983
1405.72 2712.68 1.14705 0.0133715 0.0438316 2.89609e-07 69.0998 0.0210936 33164.3 2.548
1405.65 2766.93 1.13953 0.000905076 0.0684471 4.85743e-07 68.0163 0.0163589 29442 2.5906
1390.25 2818.74 1.14819 0.00260565 0.0312106 2.10153e-07 64.6593 0.0118883 29192 2.5711
1430.51 2861.07 1.18085 0.000907152 0.039404 1.95658e-07 60.9907 0.0110481 31538.7 2.6723
1458.1 2942.54 1.17871 0.00416242 0.117132 3.70802e-07 57.9785 0.0105712 27000.4 2.58912
1470.45 3009.48 1.2052 0.00423877 0.0567261 1.21888e-07 58.159 0.0134389 28934 2.65962
1497.09 3052.84 1.20333 0.0154353 0.0755342 6.2898e-08 57.7723 0.0149159 32385 2.478
1541.37 3084 1.20205 0.0158721 0.0743419 9.45807e-08 58.4944 0.0162993 31540.3 2.38812
1570.68 3122.96 1.21918 0.0165821 0.060445 5.22298e-08 55.7814 0.015803 28264 2.69645
1589.14 3184.15 1.20122 0.0099612 0.0153556 1.33022e-07 52.956 0.0202235 30892.2 2.75703
1570.86 3184.92 1.17769 0.097215 0.0845118 4.75133e-07 57.3576 0.0477922 22160.7 2.68928
1578.39 3218.63 1.17133 0.432393 0.26469 1.17025e-06 59.4095 0.0804771 18782.4 2.52576
1670.12 3254.04 1.18604 0.0542367 0.13155 3.39667e-07 53.8394 0.0464704 28469.4 2.80992
