meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2328.48 2337.06 0.858698 1.23907 4.06654 5.58175e-08 -100.433 4.31056 6181.78 2.76877
2377.53 2343.7 0.858732 2.23643 3.74716 3.52836e-08 -88.2118 4.29895 13264.7 2.62957
2450.89 2273.06 0.859239 6.91386 9.46881 1.037e-07 -61.9442 4.01613 12855.7 2.51982
2598.24 2207.29 0.857463 6.37599 5.63896 6.76171e-08 -39.9137 3.8266 16330.4 2.45655
2692.74 2127.69 0.857463 0.222741 0.842307 1.37211e-07 -18.9591 3.72789 20838 2.38276
2781.18 2007.03 0.856605 1.69983 16.7225 1.03002e-09 -12.488 2.71743 20490.2 2.47074
2846.7 1988.78 0.864002 2.93159 19.3088 1.51143e-08 -15.7553 2.02965 23699.5 2.28241
2880.7 1991.46 0.855684 5.82421 31.6534 5.81346e-08 -11.5046 2.04335 27054 2.43952
2963.55 2046.89 0.86297 3.34484 11.1169 1.71569e-08 -9.05603 1.39873 28401.6 2.70861
2977.56 2044.12 0.867157 5.87517 17.5597 4.05338e-08 -16.502 1.1582 29239.8 2.65326
3040.35 2060.71 0.877545 4.71437 12.6518 1.01295e-09 -14.6447 0.721815 28842 2.48751
2969.27 2128.04 0.904257 10.741 21.437 1.96577e-08 -16.7668 0.3188 22837 2.50765
3033.19 2148.54 0.895769 16.7435 27.3388 6.79247e-08 -13.2042 0.416346 24179 2.4887
3055.25 2184.63 0.906428 16.0564 20.9798 2.59181e-08 -20.3494 0.226052 26778.8 2.44948
3103.73 2187.98 0.906421 7.7216 8.18045 4.17178e-09 -32.0487 0.1813 32814.2 2.58453
3170.29 2192.13 0.899396 17.475 14.9679 1.93841e-08 -45.1239 0.0999287 30121.9 2.70648
3170.63 2160.37 0.906603 7.95321 8.12578 4.3277e-09 -55.3288 0.0909325 29474.1 2.60069
3155.13 2146.1 0.902159 21.4447 24.4421 7.43714e-09 -54.5681 0.0737847 32455 2.62147
3191.52 2129.34 0.911365 0.375407 0.0669973 1.82948e-08 -63.721 0.0417245 34140.7 2.82259
3200.54 2085.17 0.909761 2.07509 0.0610549 2.34902e-07 -73.751 0.0339576 35143.6 2.80489
3161.85 2051.12 0.935448 0.5546 4.65883e-05 3.49098e-07 -74.7542 0.0265132 30271 2.7121
3146.75 2013.06 0.941405 0.353944 0.000120557 1.72244e-07 -78.5446 0.0220287 29613.9 2.55208
3190.27 1951.85 0.936403 0.405035 0.00770982 1.81855e-07 -83.1973 0.0271141 32901 2.49717
3173.77 1908.72 0.951877 0.470195 0.00544634 1.40398e-07 -88.1712 0.0222842 32570.7 2.61658
3196.79 1831.54 0.957164 0.351657 0.0271463 2.26901e-07 -91.5295 0.0244518 28830.9 2.81902
3136.99 1789.43 0.972994 0.47018 0.0190555 1.23833e-07 -95.0637 0.0194183 28768.5 2.86963
3150.86 1720.94 0.988266 0.279911 0.0054694 2.33653e-09 -98.9877 0.016266 30578.8 2.72378
3128.24 1650.33 0.99109 0.00574661 0.0125815 1.64111e-07 -104.858 0.0126023 26987.1 2.65483
3105.83 1580.54 0.994584 0.0246097 0.0912443 7.08964e-07 -110.926 0.0116809 23875.9 2.63698
3090.04 1535.87 0.986824 0.00651948 0.0411474 1.55824e-07 -115.549 0.0102734 25023.6 2.81747
3074.16 1480.97 0.989245 0.00677006 0.00803531 1.38503e-07 -119.634 0.0115916 33666.1 2.99342
