meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2385.98 2373.94 0.840216 1.457 2.73482 8.00715e-08 -80.8279 4.75529 8779.79 2.91672
2353.24 2317.78 0.839918 3.3342 7.93475 1.15081e-08 -102.662 4.23001 12006.5 3.05851
2368.57 2272.94 0.839937 1.31718 2.94238 2.94184e-11 -93.966 4.38993 15848.3 2.73952
2454.83 2177.72 0.840474 3.72705 6.39991 2.64478e-09 -41.2517 4.42139 13529.6 2.68804
2479.69 2133.76 0.837938 0.00871794 6.87275 4.36851e-10 -22.6686 4.26463 19287 2.67241
2601.56 2005.51 0.832193 0.206908 16.1338 1.37001e-09 -16.0813 3.4631 19279 2.86618
2688.82 1946.47 0.828894 0.919105 23.2353 5.81773e-09 -6.7028 2.79197 20995.6 2.56986
2733.83 1954.97 0.832113 0.713617 11.077 1.00258e-08 -4.15217 2.87907 25080.8 2.67215
2737.45 1917.09 0.827183 1.56665 21.9212 3.74454e-09 -10.9999 2.329 26486.3 2.59827
2913.55 1936.88 0.830585 4.1182 22.7097 3.02879e-08 -9.09758 1.96074 28700.7 2.57691
2989.25 1988.28 0.827975 7.47976 27.2078 2.99015e-08 -11.3293 1.29593 27644 2.48917
3002.17 2049.85 0.830697 6.7547 20.3123 4.01263e-08 -16.868 0.772178 27123.9 2.83253
3042.4 2054.7 0.827014 10.314 26.9097 2.77531e-08 -18.593 0.792504 26883.9 2.59645
3105.89 2124.08 0.841684 5.47609 1.2034 3.275e-08 -22.5438 0.368403 25119.2 2.8209
3137.8 2128.48 0.838992 12.6102 2.92788 6.15761e-08 -34.2974 0.365946 31022.4 2.68945
3196.69 2140.26 0.83958 10.6768 2.38744 1.77164e-08 -49.6567 0.26518 29268.5 2.74124
3276.51 2131.74 0.844678 20.2111 4.91663 7.61271e-08 -56.6599 0.130012 31933.2 2.66163
3235.88 2124.94 0.842739 0.2021 0.00995121 6.09439e-08 -55.4273 0.115919 30590.8 2.62411
3273.55 2105.91 0.853279 0.375137 0.0151445 4.53629e-09 -65.2953 0.0730072 31645.4 2.47483
3290.88 2059.09 0.848638 0.530164 0.0378965 9.50686e-11 -76.0384 0.0803751 34824 2.40113
3278.22 2025.09 0.862426 0.266076 0.0149606 1.71142e-09 -75.8975 0.0710713 36266.3 2.82398
3289.64 1995.85 0.865301 0.536167 0.015536 2.88189e-08 -79.08 0.0607463 34193.4 2.87324
3311.09 1938.96 0.876679 0.439849 0.0291433 1.61167e-08 -82.2336 0.0503113 31666.7 2.69545
3315.28 1897.76 0.887641 0.206742 0.0232175 3.27481e-08 -86.5066 0.0451109 33045.8 2.70322
3301.9 1836.28 0.897722 0.154776 0.0203633 3.8548e-08 -88.5577 0.0451076 30115.8 2.79713
3212.62 1790.21 0.926542 1.0412 0.00130037 2.97119e-08 -94.1085 0.0433806 21675.4 2.72536
3187.18 1726.75 0.935983 3.4226 0.0807725 1.27834e-07 -98.5706 0.0351599 22364.6 2.63666
3121.67 1662.59 0.950754 0.526993 2.52744e-05 2.09381e-08 -105.898 0.0177267 16551.8 2.50689
3101.39 1586.49 0.96867 1.556 0.00235132 8.51146e-08 -111.801 0.0137453 20608.7 2.17534
3090.81 1535.4 0.975861 0.139769 0.0138973 9.18247e-13 -115.617 0.0129931 25082.6 2.53495
3073.17 1487.57 0.972218 0.279261 0.024001 1.02691e-11 -119.346 0.0133163 33812.3 2.71337
3052.73 1416.03 0.996743 0.000668679 0.018841 6.79149e-09 -125.441 0.0120565 24917.2 2.72649
3035.18 1335.72 1.0077 0.00262271 0.0129014 9.79352e-09 -136.051 0.0144701 32774.7 2.47774
3007.45 1278.8 1.01055 0.0114546 0.00702445 4.50906e-08 -144.195 0.0139235 33873.3 2.53144
2981.15 1226.94 1.0207 0.0375741 6.05373e-05 3.96926e-08 -152.095 0.0152376 32401.9 2.55614
2918.81 1196.1 1.03241 0.052654 0.00496589 3.75651e-08 -151.288 0.0186612 30645.2 3.05705
2907.4 1192.73 1.0435 0.0136278 0.00981276 6.53924e-08 -143.623 0.0573045 19619.8 2.7882
2853.73 1144.27 1.05975 0.0148314 0.0226221 7.90362e-08 -150.663 0.0688444 25361 2.72547
2844.68 1144.27 1.07002 0.0124347 0.0572573 1.36345e-07 -160.702 0.0865689 22079.9 2.68781
2806.58 1125.21 1.07559 0.0210399 0.134164 3.01065e-07 -166.574 0.0749362 25177.7 2.65797
2761.13 1133.73 1.08063 0.000326963 0.0300337 1.19258e-07 -167.602 0.0585842 27190.3 2.82328
2685.56 1142.64 1.1097 0.00681546 0.0816415 6.83327e-07 -171.892 0.0566467 26933.3 2.84517
2600.79 1141.12 1.11652 0.0251699 0.040633 3.32501e-07 -174.002 0.0416858 27312.2 2.66142
2557.09 1167.51 1.13978 0.0509605 0.0351624 2.86889e-07 -175.302 0.0354402 28721.5 2.73385
2479.79 1155.95 1.16533 0.14341 0.0568371 6.38877e-07 -175.825 0.0311717 30904.6 2.73656
2421.02 1182.07 1.18668 0.107481 0.0181984 4.90152e-07 -176.637 0.0259501 28974.3 2.76448
2422.73 1163.81 1.18806 0.0965264 0.0494466 3.89009e-07 -178.498 0.0781944 26817.8 2.95622
2358.78 1159.44 1.20906 0.161346 0.0250372 3.5486e-07 -179.616 0.0606312 27364.6 2.91898
2264.45 1154.16 1.22178 0.000283415 0.201484 7.59031e-08 179.648 0.0380162 23901.6 2.65508
2220.86 1149.01 1.2321 0.000396329 0.110645 8.32216e-08 173.833 0.0282537 25678.9 2.68806
2143.44 1121.41 1.22112 0.00119078 0.247807 3.49574e-08 159.766 0.026754 23336.8 2.4883
2098.66 1108.03 1.21397 0.00323 0.872092 5.17932e-08 152.348 0.0286975 27561.3 2.38258
2029.89 1135.99 1.21583 0.0044001 0.0129448 5.0058e-09 139.214 0.0191832 26912.6 2.79212
2010.99 1155.8 1.20128 0.00667687 0.00361807 7.76029e-08 135.133 0.0184984 26591 2.87046
1971.7 1224.27 1.19418 0.042009 0.00563565 1.56211e-07 130.46 0.0172152 26721.4 2.71999
1941.23 1251.31 1.18957 0.0715534 0.000482823 1.56512e-07 129.038 0.0136187 29343.7 2.56243
1905.8 1287.58 1.19764 0.119223 0.0140916 2.14519e-07 121.147 0.0127089 26684.6 2.53367
1910.9 1318.55 1.17996 0.252339 0.0225639 5.75422e-07 120.939 0.0164943 30345 2.50546
1884.25 1401.53 1.19585 0.0451769 0.137985 4.61553e-07 123.337 0.0127039 26431.5 2.57529
1867.57 1435.81 1.17322 0.0569838 0.14514 3.33525e-07 123.767 0.0111784 24379.1 2.65416
1819.53 1505.17 1.17928 0.00322962 0.0629388 1.7316e-07 123.637 0.00916599 23312 3.08854
1772.92 1533.32 1.17436 0.0108982 0.103078 1.78243e-07 125.402 0.0101686 29454 2.70227
