meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2413.12 2406.73 1.66033 0.261365 3.38019 1.69184e-06 -73.8972 4.35135 2923.04 1.55468
2416.5 2388.44 1.53546 46.6894 60.1127 1.60921e-05 -68.4987 3.5454 13244.4 1.61538
2461.53 2312.38 1.39448 30.2981 44.2195 6.92628e-06 -77.2996 3.15168 10971.5 1.94014
2519.19 2300.66 1.24529 11.1432 17.4073 1.65099e-06 -49.1305 3.01565 13984.3 1.41605
2574.6 2211.6 1.09109 21.0555 38.3615 1.48776e-06 -29.0604 2.5616 11255.9 2.27845
2658.66 2141.91 0.957888 10.612 11.1368 2.61928e-07 -15.9912 2.1241 16410.3 1.48409
2742.69 2139.1 0.896215 44.8979 30.8909 5.08101e-07 0.910765 1.79518 21262 2.43988
2780.66 2120.45 0.932942 45.0345 28.2429 6.53931e-07 -2.59317 1.31953 27114.4 2.33068
2855.95 2156.2 0.960546 25.4738 14.6522 4.12764e-07 -3.45211 0.978767 25589.2 2.67552
2836.79 2153 0.900813 39.3761 22.0767 4.24199e-07 2.33284 1.1228 34353.9 2.97251
2903.53 2174.21 0.938003 20.46 10.1978 2.71653e-07 -4.53535 0.818715 27319.2 2.78202
2864.21 2126.9 0.886663 59.5867 27.9986 5.17507e-07 -5.62662 0.864421 29039.9 2.85316
2807.44 2072.15 0.821925 116.09 53.6913 5.00998e-07 7.44428 0.676549 19599.1 2.99276
2744.85 1998.3 0.817074 57.5165 23.8273 2.38328e-07 1.58397 0.593663 21868.5 2.83363
2874.49 2054.3 0.869283 93.7402 34.1457 5.84217e-07 -13.1505 0.499017 29795.6 2.7591
2944.03 2042.06 0.909724 56.3297 17.0888 5.96075e-07 -27.4128 0.394167 27313.2 2.63815
2680 1790.82 0.847551 39.4931 8.87397 3.34362e-07 -30.8238 0.72467 24324.5 2.67516
2357.05 1583.09 0.737104 32.0673 6.55815 5.49822e-08 -15.2655 0.879962 24812.6 2.83726
1922.75 1284.37 0.650943 8.56558 70.2084 7.27241e-07 -2.53476 0.976571 22303.3 2.73105
1568.56 1046.34 0.576478 0.877142 48.8762 8.07692e-07 7.02536 0.680767 19228.4 2.76058
1473.09 959.427 0.567208 1.44756 29.5187 9.15518e-07 8.71481 0.555983 28238.7 2.64515
1185.62 767.154 0.513265 0.80439 11.2914 8.20944e-08 15.6718 0.268713 26976.4 2.63391
1075.77 695.266 0.495251 0.699973 6.15283 4.29828e-08 17.3174 0.1287 31202.7 2.58735
1042.3 670.243 0.47884 113.577 61.1972 7.6476e-08 13.9392 0.0779321 34822.6 3.11556
1042.5 653.22 0.464335 85.4834 45.5443 7.23987e-08 10.2579 0.0525936 35685.5 2.78525
1042.77 649.749 0.461862 68.4069 34.9422 3.4292e-08 9.38919 0.0275797 34938.5 2.48736
1071.02 662.16 0.464245 132.165 65.1584 1.04047e-07 5.41113 0.0380217 34566.7 2.49422
1090.67 674.178 0.459997 126.05 64.1372 2.12052e-07 2.85598 0.0290396 32260.5 2.82898
1119.36 654.976 0.439365 178.053 92.2878 3.68454e-07 -5.68779 0.0407543 22423.3 2.91653
1137.42 613.614 0.402843 258.438 137.306 8.35188e-07 -13.548 0.0402113 9380.28 2.73994
1163.09 607.091 0.400242 213.189 113.709 6.05029e-07 -18.7401 0.0493512 19876.3 2.48917
1234.57 597.894 0.406705 97.9447 53.4725 2.1102e-07 -30.3328 0.11985 12640.1 2.2268
1258.88 591.662 0.406611 68.2062 36.4028 2.4331e-07 -39.0365 0.111789 28161.3 2.13609
1441.19 642.341 0.47466 76.4862 34.805 5.15e-07 -54.339 0.368992 26862.1 2.01373
1526.34 660.702 0.504589 23.5049 10.8657 1.49539e-07 -63.7825 0.500553 27995.8 2.21913
2250.11 924.046 0.817172 8.46314 8.5147 7.51483e-07 -122.585 1.0522 10131.3 2.54497
2586.74 1056.22 0.975424 1.19892 3.14528 1.29404e-06 -141.006 0.513109 10811.6 2.64002
2696.47 1082.79 1.06228 3.59083 103.022 1.79928e-06 -154.448 0.26229 16850 2.72065
2799.53 1124.94 1.12487 6.67245 134.016 3.21396e-06 -168.348 0.103042 15351.7 3.03197
2771.27 1114.88 1.13391 8.51626 201.285 5.03509e-06 -173.769 0.0653522 22010.3 2.73045
2728.38 1134.62 1.13602 2.73272 79.9478 2.09939e-06 -173.526 0.0377963 27299 2.55091
2664.26 1132.58 1.16369 2.47644 105.164 2.95107e-06 -174.226 0.041657 30912.3 2.70554
2574.83 1150.76 1.16196 0.000174642 3.24312e-05 1.83337e-09 -178.267 0.0323875 29704 3.16012
2541.18 1177.68 1.17996 0.000427441 0.00315707 3.78811e-10 -178.006 0.0459805 31613.3 3.09987
2463.95 1158.15 1.20136 0.000763729 0.00148938 1.16395e-08 -176.983 0.0357499 30447.6 2.71312
2401.49 1202.18 1.23967 0.00103604 7.25685e-05 1.34326e-09 179.157 0.0343606 26561.8 3.02936
2402.66 1176.31 1.23894 0.000493652 0.00607353 4.54154e-09 176.96 0.111152 27159.7 3.2004
2336.1 1169.76 1.25066 0.000528752 0.0125951 5.3323e-09 -178.641 0.0592669 21432.1 2.66563
2242.88 1150.81 1.27846 0.00322518 0.136373 2.65321e-08 177.948 0.0683268 21689.5 2.822
2187.48 1147.17 1.31217 3.83996e-05 0.0639385 4.22599e-08 179.758 0.0488178 22742.4 2.78314
2115.68 1110.2 1.28558 0.0101858 0.267199 1.12182e-07 160.3 0.0533858 24132.2 2.88688
2075.63 1097.91 1.27444 0.0241497 0.104586 5.6386e-09 152.49 0.0522017 25554.8 2.79592
1997.08 1136.47 1.28403 0.0158376 0.0692149 7.13301e-09 139.459 0.0404752 29301.5 2.51555
1985.05 1162.3 1.25654 0.0344888 0.0839956 1.87928e-08 135.025 0.0302169 26172.5 2.47875
1940.87 1235.17 1.2578 0.016679 0.0433897 2.35632e-09 129.267 0.0289499 29351.6 2.30581
1924.58 1254.02 1.22684 0.026348 0.0337671 7.11077e-09 128.491 0.0257417 24714.8 2.07999
1886.7 1293.16 1.23518 0.133256 0.0070887 2.72423e-07 121.044 0.0252608 27981.2 2.33285
1901.84 1325.26 1.20166 0.2073 0.0116876 7.87991e-08 120.783 0.0182312 24504.3 2.3103
1871.83 1418.3 1.23686 0.65726 0.0418262 2.09503e-07 122.114 0.0199555 32661.5 2.76368
1848.83 1448.91 1.20124 0.71068 0.0167267 2.47966e-07 124.805 0.0163035 21892.8 2.90785
1804.16 1528.48 1.22538 0.115842 0.00799472 3.10123e-07 123.985 0.0148581 28188.2 2.84167
1758.7 1552.94 1.21176 0.0245844 0.494029 7.12488e-07 124.892 0.0141915 29521.6 2.59998
1707.95 1558.58 1.15967 0.0157436 0.986601 1.12729e-06 128.079 0.0145441 15473.7 2.78427
1688.26 1601.98 1.16454 0.0778418 0.00290908 6.35871e-08 126.599 0.0128499 23273.6 2.72526
1635.5 1646.7 1.17313 0.00123898 0.00189046 6.95008e-08 127.122 0.0153988 28290.5 2.98767
1614.63 1649.51 1.11935 0.00154976 0.00465766 6.15029e-08 128.153 0.0126502 20393.6 2.75017
1576.71 1672.52 1.09859 0.0144163 0.0164739 1.77957e-07 127.465 0.0124833 23621 2.74515
1552.95 1712.02 1.113 0.0465765 0.0154014 2.82249e-07 124.92 0.0124719 17756.9 2.60169
1518.42 1709.47 1.09668 0.0441179 0.00785846 1.79675e-07 120.143 0.0110175 21398.2 2.68214
1469.66 1730.59 1.08136 0.197076 1.60331 1.96057e-06 113.041 0.011548 24418.5 3.06807
1436.5 1754.21 1.06561 1.1437 0.293298 1.70575e-06 107.723 0.011129 24207.3 3.00039
1399.85 1799.66 1.06674 0.88825 0.18458 1.26193e-06 102.122 0.0141983 30487.4 2.65637
1429.11 1849.45 1.05989 2.18982 0.495535 2.80246e-06 95.7975 0.0113608 18740.4 2.56803
1426.84 1899.06 1.05612 0.192595 2.0232 2.16366e-06 91.9079 0.0114487 28389 2.62283
1428.5 1920.74 1.01808 0.0406658 0.000559821 1.90217e-11 89.5357 0.0112322 24147.9 2.77606
1452.04 1957.79 1.01848 0.0935046 0.00043236 4.88645e-11 89.1819 0.0121217 32334.3 2.8131
1475.42 1998.65 0.985776 0.266361 0.0697595 2.13444e-11 88.5861 0.0100079 24177.7 2.64886
1487.72 2030.81 0.984272 0.102747 0.00919274 1.52733e-09 89.512 0.00845009 27947.1 2.52597
1493.02 2032.19 0.992783 0.012919 0.00341234 6.31243e-09 88.5744 0.00837873 30303.2 2.80078
1507.85 2093.53 0.995844 0.0304424 0.000932414 2.40318e-08 88.9912 0.00875143 34081.9 3.06476
1513.71 2109.21 1.00165 0.0613045 0.00640922 2.05088e-08 91.5172 0.00867704 31163 2.69972
1537.56 2140.19 1.00174 0.0355912 0.00267832 7.83964e-10 97.2751 0.0100408 34275.1 2.5036
1570.87 2162.11 1.02577 0.0449329 0.00686868 7.32445e-09 106.023 0.011406 35085.7 2.78281
1556.68 2197.69 1.02504 0.0711982 0.00950085 2.69084e-08 110.239 0.012465 34778.4 2.69465
1553.05 2199.59 1.03685 0.0482181 0.00143225 7.13676e-08 111.401 0.0105783 32606.6 2.8332
1525.13 2255.85 1.0411 0.0248344 0.0018931 6.54115e-08 111.99 0.0108306 32712.8 2.61037
1502.55 2278.07 1.03858 0.00596038 0.00528868 4.01191e-08 112.241 0.0100148 33914.4 2.57293
1489.19 2329.63 1.05355 0.000857687 0.00945471 1.40664e-07 114.133 0.0104942 32729.5 2.62335
1487.58 2364.55 1.06494 0.00226881 0.0034884 2.61814e-07 112.072 0.0111691 36582.5 2.56068
1446.17 2396.28 1.06354 0.000218738 0.0009626 4.80814e-07 112.376 0.0108256 33992.9 3.02766
1420.67 2421.28 1.06601 5.41416e-06 0.000956928 5.53631e-07 111.155 0.0112925 33363.8 2.77427
1399.37 2457.6 1.0611 5.44789e-05 0.000411022 6.67309e-07 106.384 0.0118268 36280.3 2.5874
1351.55 2481.95 1.07804 0.00117176 0.00191827 6.57498e-07 100.054 0.0133337 36441.3 2.76353
1351.47 2479.04 1.06521 0.000371063 0.00108722 2.63654e-07 94.6081 0.0654514 28480.3 3.25323
1346.29 2486.5 1.07759 0.00202579 0.000589277 5.00611e-07 91.1482 0.0804135 26777.5 2.86107
1343.14 2488.05 1.07792 0.00404335 4.79026e-05 1.96994e-07 85.8292 0.102149 27706.5 2.64317
1352.32 2532.82 1.10661 2.48035e-05 4.71783e-06 1.08638e-07 78.9001 0.0579418 26378.7 2.46353
1367.27 2607.72 1.11518 0.140496 0.0148264 1.01197e-07 75.8083 0.0427074 28472.4 2.61435
1358.36 2633.01 1.12136 0.0091332 0.00164603 2.79797e-07 73.8661 0.0272727 27655 2.92408
1391.33 2698.02 1.13534 0.0386947 0.000114494 3.68433e-07 70.9714 0.0273946 37621.4 2.9068
1395.71 2757.08 1.13431 0.0382359 0.00332225 2.53289e-07 68.5885 0.0197606 32780.7 2.8056
