meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2377.05 2390.16 0.857071 3.17863 5.73107 1.36421e-08 -108.183 5.23939 7276.05 2.39755
2429 2335.62 0.855732 3.01599 4.4487 1.61554e-09 -120.677 4.44502 12447.6 2.65547
2417.63 2290.62 0.85389 0.986369 1.64355 4.25741e-09 -107.766 4.77777 13721.5 2.5626
2511.86 2226.17 0.854742 0.350262 0.420402 3.18298e-09 -67.3783 5.94279 15257.1 2.47658
2608.62 2139.37 0.852379 6.19828 6.19032 2.14433e-07 -37.6785 4.58661 19946.6 2.58567
2726.26 2086.92 0.857015 5.73021 4.56714 8.89765e-08 -12.1497 3.57566 20089.9 2.66219
2769.4 2075.39 0.86379 10.5473 7.28095 1.22254e-07 -13.4238 1.87963 21085.2 2.85705
2817.81 2086.01 0.869537 2.66954 16.7851 4.30565e-08 -17.5136 1.40743 23682.1 2.80274
2865.3 2076.32 0.87975 3.92817 18.2063 4.7785e-08 -14.4185 1.07153 24564.9 2.65278
2875.55 2090.64 0.880569 3.51308 14.0701 5.61379e-08 -15.6989 0.732068 29415.5 2.46376
2935.94 2123.54 0.895801 4.90776 13.3826 7.79179e-08 -18.5096 0.458704 28085.5 2.47445
2900.03 2152.23 0.911661 1.46762 0.0412464 7.32858e-11 -17.0166 0.220164 24742.1 2.6083
2943.12 2154.42 0.911443 1.86821 0.078808 5.79053e-09 -19.6431 0.256294 24806.3 2.7479
2948.62 2194.63 0.92218 0.782633 0.0860834 8.42461e-09 -25.189 0.125261 27935.5 2.61578
2982.45 2214.64 0.929543 2.06834 0.0551087 6.87827e-08 -32.9705 0.0798316 28402.4 2.47816
3048.44 2211.49 0.930008 2.6773 0.0905977 1.22941e-07 -46.9623 0.0450494 31836.7 2.52395
3094.53 2174.11 0.929985 0.665358 0.00615091 6.26643e-10 -55.5122 0.0405868 35281.6 2.55124
