meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2417.24 2412.41 0.861129 2.77356 3.98255 2.15599e-08 -83.8881 4.8846 10232.1 2.3493
2396.78 2373.36 0.858846 1.80977 0.0210723 1.89671e-07 -104.029 4.29834 12789.1 2.39573
2345.15 2383.27 0.856125 4.39028 0.0158541 4.14304e-07 -94.9543 3.90777 15951.1 2.52453
2413.44 2257.77 0.855748 0.768501 0.0920838 9.29345e-08 -80.6453 3.97851 12812.7 2.43834
2527.95 2139.04 0.856051 0.121476 0.143838 1.75482e-08 -71.6958 3.67443 16193.6 2.70702
2713.47 2072.79 0.851801 0.0184052 0.298393 1.51961e-08 -88.1441 3.28521 18128.4 2.64719
2917.14 2002.61 0.84637 2.94472 15.6555 4.54583e-08 -88.6478 2.53983 20769.7 2.51363
2973.54 2023.6 0.854986 4.65541 17.7713 1.00099e-07 -68.5574 2.7947 26744.9 2.5446
3005.82 1985.3 0.851348 3.69463 13.1703 4.3332e-08 -67.6508 2.35169 28645.1 2.8647
3092.59 1978.66 0.852264 8.06111 18.8478 1.17793e-07 -65.2906 1.79448 27420.6 2.89415
3169.26 2017.72 0.856032 11.4606 20.2494 2.00214e-07 -60.3134 1.4423 26288.6 2.83114
3154.54 2037.28 0.860442 8.90132 2.14419 1.59728e-10 -50.7207 1.25219 25315.4 2.71698
3164.93 2075.84 0.878534 15.7833 3.20214 1.29157e-09 -36.7893 1.04747 24036.1 2.73474
3173.73 2101.65 0.885739 7.76474 1.63686 1.058e-08 -36.8064 0.851451 28109.1 2.434
3185.7 2132.78 0.900129 6.55355 1.52055 4.03581e-08 -39.0223 0.606976 29690.3 2.45695
3237.58 2119.56 0.893854 0.426269 0.00169989 7.10415e-08 -55.4557 0.679485 28828.7 2.75279
3281.25 2083.17 0.888937 0.419801 0.00187576 6.20141e-08 -64.2563 0.765137 36096.4 2.51159
3227.87 2106.5 0.901527 0.316053 0.0557249 4.57622e-10 -58.0058 0.403519 32779.1 2.2838
3199.63 2097.44 0.909643 0.943394 0.00599554 6.0539e-09 -66.8248 0.306626 29906.4 2.55138
3203.84 2066.44 0.905482 0.738941 0.0112775 8.22095e-09 -76.1088 0.280422 32053.1 2.62605
3200.15 2023.46 0.921008 0.921949 0.0152121 9.66399e-09 -78.6897 0.399373 33057.9 2.77034
3216.84 1989.59 0.928602 1.23549 0.0260551 1.73934e-08 -81.336 0.338991 33284.9 2.77945
3213.08 1939.05 0.924617 1.47892 0.0235114 1.14978e-08 -87.4274 0.463334 33258.6 2.72537
3201.3 1909.77 0.933028 1.6739 0.0464012 6.39627e-08 -91.303 0.349087 32370.6 2.54227
3157.3 1844.38 0.956959 1.52838 0.0365311 1.09691e-07 -93.9179 0.216858 27502.6 2.44573
3138.25 1790.19 0.970697 1.50801 0.00512931 5.15808e-09 -96.2191 0.141546 28592.5 2.51823
3141.89 1732.69 0.96956 1.07716 0.000324045 6.29797e-09 -100.172 0.173899 28270.7 2.33708
3126.83 1642.23 0.995037 1.4912 0.0205747 3.36395e-07 -105.612 0.0307102 22767.1 2.26925
3112.11 1576.64 0.994557 1.11153 0.0196466 2.355e-07 -111.529 0.0124657 29262.2 2.21349
3101.03 1530.68 0.98948 0.00836408 0.00920026 1.35928e-09 -115.292 0.00939872 29224.9 2.08458
3084.03 1480.46 0.986413 0.0119104 0.0216895 2.59129e-08 -120.522 0.0108694 34895.3 2.27179
3061.04 1411.39 1.01043 0.00114764 0.00475648 1.37272e-08 -126.886 0.0129486 31173.2 2.324
3042.21 1327.41 1.02395 0.00208683 0.00438071 2.97038e-08 -137.442 0.0113567 31990.8 2.20386
3015.41 1272.06 1.01756 0.000435272 0.00209914 8.21731e-10 -145.382 0.0138602 34929.3 2.48555
2991.84 1225.22 1.01853 0.0010913 0.000200143 5.22758e-09 -151.088 0.0134669 33287.9 2.52592
2925.9 1195.74 1.032 0.000279739 0.00191871 2.61024e-11 -150.678 0.0138145 31344.5 2.93958
2918.59 1190.31 1.03989 0.00453401 0.000171086 1.19753e-08 -141.492 0.0688101 22780.3 2.70156
2861.01 1145.22 1.06041 0.0093983 0.00123683 3.00507e-11 -153.773 0.0851829 28402.4 2.70935
2864.61 1136.24 1.06484 0.00233978 0.00286768 4.71641e-08 -152.477 0.141171 27813.1 2.71196
2827.4 1117.5 1.06972 0.00638883 0.00293199 1.48579e-07 -160.392 0.13968 26680.5 2.57702
2778.57 1128.72 1.07362 0.0134391 0.00236721 3.89478e-08 -162.781 0.107143 26117.1 2.58962
2715.16 1127.34 1.09974 0.0270258 0.00056461 2.96561e-08 -164.984 0.112855 27660.6 2.67522
2633.42 1124.19 1.09961 0.04801 0.0283665 2.4611e-07 -167.328 0.105477 29357.6 2.42536
2578.59 1162.8 1.12342 0.0551332 0.0836194 1.32365e-07 -170.789 0.080642 28205.1 2.57261
2503.05 1133.09 1.15434 0.117585 0.074234 1.69561e-07 -169.107 0.0758814 29349.2 2.75688
