meanPX222 meanPY  meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2366.06 2383.5 0.83819 1.24396 2.77758 2.74677e-07 -88.3439 4.23405 6277.72 3.19767
2381.48 2381.76 0.837257 4.56723 5.62421 1.61555e-06 -78.4862 4.10418 14903.3 2.92057
2340.52 2374.54 0.835725 2.60948 3.54978 8.51349e-07 -59.7294 3.92057 14080.1 2.81266
2423.75 2323.09 0.833183 6.27644 6.23198 2.20181e-06 -34.381 3.95987 17287.7 2.78067
2519.83 2212.93 0.830284 2.81918 2.18702 2.94256e-07 -10.9694 3.44057 18870.9 2.81087
2644.17 2213.88 0.833201 30.642 16.3347 7.22229e-08 10.2492 2.81379 22219.1 2.58895
2710.64 2032.87 0.824114 0.542243 10.8116 1.40644e-09 10.2393 2.52584 21420 2.66116
2802.1 2063.46 0.824896 0.596483 5.79414 1.25311e-10 14.5082 2.00838 25431.8 2.62611
2831.85 2033.35 0.822964 3.16812 26.1735 7.35265e-09 6.5979 1.65356 26369.4 2.47766
2856.62 2036.4 0.82168 0.788873 16.8091 9.42575e-09 3.36978 1.38192 27199.8 2.50258
2931.82 2022.93 0.830335 1.14934 29.2641 4.3697e-09 2.02884 1.28455 26687.2 2.4184
2907.53 2103.61 0.835419 4.49583 2.16649 3.50741e-08 -8.55089 0.66867 22733.7 2.42531
2927.81 2023.18 0.81299 7.00438 4.18289 1.49111e-07 -11.5576 1.18261 20734.6 2.47988
2887.15 2048.03 0.816189 4.84532 3.44241 1.60642e-07 -25.5765 0.879404 25213.2 2.61346
2977.63 2076.02 0.816792 2.2134 0.276272 3.42633e-08 -38.9718 0.686215 27676.2 2.78499
3052.68 2117.76 0.82826 1.45869 0.0259947 6.10053e-08 -51.4437 0.446842 23318 2.59451
3116.56 2123.21 0.825104 1.30556 0.000143327 2.45389e-08 -59.2138 0.234011 28762.2 2.66416
3092.98 2123.07 0.816415 1.01722 0.0011979 5.25215e-09 -58.4991 0.157733 29071.5 2.72892
3110.84 2113.96 0.835269 1.05765 0.00755118 3.31274e-09 -67.2344 0.101662 30283.8 2.69877
3113.88 2088.07 0.834423 2.23577 0.0278583 5.22365e-09 -74.9285 0.0610346 30002.2 2.57166
3121.37 2052.5 0.845028 1.46666 0.0123741 9.3716e-10 -76.0216 0.0500223 34494.7 2.5214
3108.53 2020.41 0.848951 1.65544 0.0144775 2.50737e-09 -79.8494 0.036466 34536.3 2.55986
3117.44 1968.88 0.871572 2.28743 0.0102611 1.48724e-08 -82.7896 0.0275847 33616.3 2.81657
3136.38 1911.45 0.901029 1.83528 0.000839287 1.1564e-07 -90.3935 0.0243676 21878.5 2.79794
3124.49 1845.41 0.921121 1.05918 0.000321767 8.15203e-08 -93.8314 0.0221674 28751.3 2.58689
3122.28 1793.52 0.924975 3.64786 0.00223878 2.07116e-07 -96.7196 0.0216941 30114 2.75984
3114.37 1729.15 0.944865 0.638118 0.000263842 7.07861e-08 -100.494 0.0145681 26686.7 2.82672
