meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2395.74 2325.69 0.864171 1.97274 4.41378 4.7113e-09 -89.9227 3.62426 5037.64 3.85976
2426.38 2297.69 0.863266 2.74338 4.48585 7.78301e-10 -92.2628 3.35269 13519.4 3.56387
2366.02 2233.37 0.864394 7.36658 17.9385 5.25081e-09 -61.6826 3.66309 11938.1 3.48275
2364.58 2232.52 0.860864 3.15149 6.94739 1.30217e-08 -29.2057 3.53234 15504.7 3.71213
2425.51 2226.14 0.85715 0.108958 6.72448 9.12624e-09 -17.0165 2.44815 21203.9 3.51792
2394.1 2261.71 0.860654 0.145983 5.71341 2.44408e-08 -6.0583 1.97717 25186.9 3.41409
2422.51 2260.05 0.859638 0.0523592 8.02972 2.37337e-08 -4.6298 1.73751 26685.9 3.63535
2268.55 2301.09 0.859098 2.1572 0.787505 7.75022e-09 14.8324 1.13891 24600.9 3.56198
2324.91 2402.2 0.864994 11.4094 1.82542 1.79942e-10 24.1407 1.30228 28892.4 3.40539
2305.48 2271.69 0.850275 10.3455 2.6144 1.90625e-08 12.7716 0.702383 21265.9 3.3426
2414.12 2264.94 0.842999 19.5338 3.29735 7.04478e-08 5.54483 0.618205 25226.1 3.17499
2517.12 2245.27 0.837857 16.7916 2.22248 8.66972e-08 -3.93802 0.452922 24908.2 3.58669
2567.62 2232.51 0.841377 13.9253 1.91767 2.78042e-08 -12.0483 0.522033 23839.5 3.73957
2684.84 2236.51 0.838828 22.9179 2.13445 7.16593e-08 -24.38 0.419173 25338.7 3.40155
2736.23 2235.04 0.843358 28.3249 1.96565 2.68769e-08 -34.8075 0.385084 31455.8 3.46804
2954.88 2180.55 0.841448 23.7124 1.13821 2.36837e-08 -56.4188 0.178005 25033.9 3.46525
3061.85 2111.87 0.842989 0.861493 0.532179 3.84018e-08 -70.5952 0.108724 25918 3.3822
3072.99 2085.78 0.840709 0.906605 0.308586 2.63738e-08 -71.7875 0.0797294 31048.7 3.26974
3103.94 2051.76 0.839622 0.291121 0.144517 2.34307e-08 -81.8877 0.0388912 29559.9 3.54458
3114.39 2010.87 0.837535 0.222489 0.119927 7.95329e-09 -90.8915 0.0219535 27469.9 3.17583
3106.23 1970.76 0.850355 0.0989517 0.0602813 6.43485e-10 -91.3387 0.0174355 33636.3 3.25704
3111.17 1944.66 0.851762 0.112196 0.252631 1.73442e-08 -92.145 0.0149599 30940.3 3.51285
3089.63 1892.49 0.84299 0.115735 0.224116 4.30108e-08 -98.7746 0.0195956 33065.5 3.39423
3099.13 1859.15 0.847081 0.0287934 0.127665 5.33459e-08 -98.3459 0.01215 29374.1 3.37181
3092.02 1802.72 0.853908 0.0167557 0.154585 1.07585e-07 -102.727 0.0152343 34609.3 3.70877
3087.23 1751.73 0.87467 0.00606 0.0933201 1.26554e-07 -102.962 0.0106051 31181.7 3.28958
3101.57 1696.74 0.879904 0.142573 0.0394279 3.44231e-07 -105.916 0.00958702 25466.1 3.49741
3092.41 1633.2 0.886355 0.0484718 0.0225908 1.27985e-07 -110.45 0.00732845 29506.7 3.5725
3082.35 1579.8 0.876909 0.0882414 0.0582063 1.81772e-07 -115.3 0.00935359 34677.7 3.61735
3074.26 1529.9 0.891922 0.147029 0.131949 3.88657e-07 -119.661 0.00985936 33343 3.48493
3058.28 1482.12 0.887508 1.86204e-05 0.0354235 1.87651e-07 -123.916 0.0100611 33915.5 3.51518
3037.34 1425.78 0.913266 1.46446e-06 0.0437801 2.15899e-07 -129.69 0.00954659 32233.8 3.31921
3018.46 1362.73 0.905385 0.00299603 0.0522296 1.43696e-07 -138.544 0.0124322 32564.5 3.32798
2989.49 1313.27 0.897509 0.00483412 0.0913246 2.71159e-07 -147.4 0.0119401 29837.6 3.3916
2970.33 1259.2 0.917753 0.0111883 0.0861147 2.47573e-07 -152.227 0.0129511 28300.1 3.33272
2910.65 1244.58 0.918501 0.0544092 0.0748412 6.56226e-08 -150.485 0.0106147 22440.5 3.34067
2897.09 1250.77 0.911776 0.0310051 0.0944685 2.02175e-08 -147.271 0.0506502 18216.8 3.07522
2842.76 1201.2 0.939402 0.0250568 0.214063 8.33547e-09 -155.083 0.0594529 24328.1 2.76262
2842.51 1206.8 0.921919 0.0122839 0.108707 4.02088e-10 -158.865 0.101439 19497.4 2.11713
2819.29 1186.17 0.919876 0.0290727 0.254535 2.64683e-09 -164.613 0.0666285 22212.5 2.54995
2780.69 1178.67 0.916263 0.0177706 0.207798 4.59075e-09 -164.174 0.0322895 18039 3.14716
2726.3 1174.54 0.92812 0.029693 0.190237 1.17908e-08 -164.039 0.02761 24659.4 3.4466
2659.42 1161.72 0.919748 0.0285376 0.232592 6.38629e-08 -164.386 0.0276539 26645.2 3.57787
2621.7 1185.72 0.927447 0.0301438 0.195663 4.30181e-08 -166.991 0.0336108 22393 3.45118
2545.33 1165.38 0.952656 0.024342 0.0868213 3.4733e-08 -168.69 0.0226737 18333.7 3.48886
2491.13 1184.3 0.96703 0.0434775 0.064345 4.81914e-09 -171.762 0.0217442 16825.1 3.47477
2486.86 1185.39 0.99287 0.0778214 0.0590735 4.35842e-08 178.145 0.0875734 18303.4 3.39046
2420.46 1184.81 1.02078 0.0534719 0.0394579 1.51565e-08 175.516 0.0632269 18602.2 3.64055
2323.45 1180.75 1.05074 0.0983304 0.207516 1.55367e-08 174.087 0.0337092 15572.2 3.752
2286.62 1174.02 1.07448 0.0283365 0.00241171 3.22081e-07 168.404 0.0323687 27652.8 3.62856
2210.61 1143.23 1.07487 0.078912 0.000714592 3.75209e-07 155.304 0.0355126 27170.7 3.4938
2159.53 1121.93 1.08362 0.0317314 0.0485898 4.935e-10 147.759 0.0243656 29384.3 3.48541
2085.77 1144.62 1.10641 0.0450761 0.0795759 1.85132e-10 136.467 0.0221259 28351.4 3.41269
2065.23 1158.84 1.10485 0.00248752 0.0612416 2.17536e-09 135.483 0.0144197 26187.4 3.39215
2004.49 1217.91 1.11939 0.454546 1.74016 1.17849e-09 131.42 0.013502 25927.1 3.40802
1969.65 1241.63 1.1199 0.353228 0.706347 4.33426e-10 128.72 0.0102018 28228.8 3.13083
1920.3 1277.83 1.13982 0.904953 1.4369 2.78614e-09 123.285 0.00910693 29324.8 3.42351
1919.56 1306.05 1.12769 0.0470422 0.00142201 2.87928e-09 124.19 0.00966842 30912.2 3.72344
1896.03 1396.3 1.15154 0.0744 0.000380359 1.5724e-09 122.344 0.0118408 26164.6 3.49329
1868.6 1426.69 1.12221 0.10333 0.00151021 7.05983e-08 124.605 0.0108419 25972.1 3.43479
1832.33 1500.64 1.13811 0.164079 0.0239945 1.55263e-07 122.028 0.0131935 25451.9 3.52455
1789.18 1519 1.11185 0.0539414 0.0439576 2.35094e-07 123.482 0.0125644 25779.5 3.39204
1736.39 1545.84 1.0962 0.0614506 0.103313 4.75571e-07 124.883 0.0132145 18675.7 3.31856
1713.96 1560.66 1.0595 0.09684 0.260133 8.79924e-07 126.409 0.00894494 14553.1 3.38755
1668.75 1595.43 1.04607 0.0289553 0.235099 3.77922e-07 127.212 0.00956731 20772.4 3.41367
1643.33 1609.11 1.0192 0.200086 0.127084 8.88279e-07 127.276 0.00936301 20187.5 3.24486
1599.21 1635.24 1.00683 0.311408 0.134602 1.06183e-06 127.596 0.0079905 25644.3 3.60617
1574.53 1664.58 1.00747 0.288661 0.123492 1.15004e-06 128.735 0.00902431 22974.7 3.53161
1526.88 1676.68 1.01905 0.00391995 0.495115 7.46401e-07 122.655 0.00888495 31827.6 3.59874
1477.57 1698.74 1.00501 7.85358e-05 1.33407 2.07885e-06 116.428 0.0122714 29310.5 3.45711
1443.16 1731.5 1.00029 1.39084 0.30439 3.06658e-06 110.682 0.00780476 26285.2 3.45187
1420.33 1768.22 0.987476 3.37617 0.701383 5.87645e-06 101.201 0.0099727 17770.1 3.58745
1429.91 1821.3 0.998708 0.312392 0.269284 2.99617e-07 97.2357 0.0104571 28646.5 3.51362
1428.24 1873.32 0.992807 0.831095 0.579403 5.89124e-07 92.8842 0.0131418 30167.6 3.37057
1431.01 1897.27 0.962822 0.549398 0.365188 4.63176e-07 89.8738 0.0142286 30156.5 3.24675
1462.03 1934.1 0.9536 0.911906 0.528986 8.67363e-07 88.6008 0.0104722 23313.9 3.27221
1476.05 1987.78 0.939034 0.925123 0.362966 6.03261e-07 89.51 0.00739238 26986.5 3.50671
1496.7 2022.26 0.943782 0.578376 0.165199 3.47522e-07 90.1898 0.00622017 30205.9 3.52031
1498.04 2029.36 0.95999 0.41461 0.096122 3.25388e-07 89.5878 0.00463379 27252.9 3.4469
1507.63 2082.41 0.958089 0.0784019 0.000696904 1.92492e-07 90.4428 0.00538867 31367.6 3.56181
1521.49 2104.21 0.974874 0.085622 0.00340935 1.27739e-07 91.9935 0.00570251 30718.1 3.2222
1535.78 2129.64 0.965986 0.0546126 0.00728041 3.37215e-07 96.8092 0.00612625 32803.8 3.14252
1573.21 2158.24 0.997981 0.0490804 0.00131789 2.47798e-07 106.286 0.00708304 34467.4 3.23765
1562.98 2188.25 0.985686 0.0484288 0.0011824 3.72711e-07 110.083 0.00744158 34309.1 3.70008
1554.77 2191.85 0.998536 0.060667 4.17109e-05 3.33729e-07 110.166 0.00880401 34049.6 3.46974
1532.91 2237.64 0.991427 0.0504548 0.00180795 5.45779e-07 110.192 0.00996342 35397.6 3.43376
1511.23 2262.12 0.987198 0.0320784 0.00642023 6.6003e-07 112.279 0.0109565 30863 3.45426
1496.91 2303.7 0.986742 0.0173107 0.0464615 2.53505e-07 113.512 0.010544 31233.2 3.39216
1496.03 2340.57 1.00408 0.00349071 0.00364519 1.62092e-10 112.173 0.0103322 33243.6 3.61636
1454.02 2374.23 1.00112 0.00100732 2.24924e-05 3.54981e-10 114.702 0.00818647 30571.2 3.60599
1429.85 2397.88 1.00489 0.00358446 0.00237058 3.48484e-09 112.558 0.00809682 30239.3 3.51264
1412.22 2431.33 0.992473 0.0155258 0.0060543 8.2461e-11 107.637 0.0106514 33578.6 3.41868
1363.43 2450.06 1.00187 0.0337231 0.0325643 1.10728e-10 102.417 0.0103049 33620.1 3.62797
