meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2380.63 2323.88 0.882553 0.244275 1.55594 1.29597e-07 -85.3268 3.26269 4420.74 2.57285
2322.97 2268.24 0.880292 2.37761 6.83064 6.49294e-08 -71.2166 3.34405 11557.5 3.09254
2366.9 2250.75 0.87627 1.38324 0.109122 2.8196e-07 -63.7398 3.32698 15686.7 3.43059
2368.17 2247.18 0.872052 0.432829 9.8763 1.05029e-06 -29.7763 3.39475 17341 3.55597
2397.67 2282.11 0.870188 0.162257 10.3236 1.04932e-06 -19.678 2.97808 21284.3 3.5092
2396.15 2297.22 0.867912 0.092392 13.7377 1.45807e-06 -4.84681 1.96176 20957 3.29624
2437.19 2300.27 0.860264 0.000594225 6.30472 3.42244e-07 -11.24 1.90896 26334.6 3.45626
2542.99 2257.21 0.855541 4.72732 12.2311 1.60631e-06 -14.5112 1.52807 28157.2 3.52244
2462.21 2268.21 0.857029 0.780693 4.54037 5.03506e-07 -2.40993 1.3423 26876.7 3.56553
2520.5 2280.9 0.855002 1.85307 6.85238 3.75582e-07 -9.73124 1.17487 27788.8 3.46578
2623.58 2227.1 0.853337 0.850551 2.8523 1.68449e-07 -16.1677 0.906807 30027.5 3.49608
2682.56 2254.78 0.84878 0.83238 2.48082 1.85077e-07 -18.0335 0.779849 26195.6 3.3433
2688.96 2232.06 0.846129 2.69268 9.29441 7.43836e-07 -23.9634 0.629852 19735.9 3.32507
2841.01 2203.97 0.832135 4.67873 11.1895 8.26691e-07 -33.2591 0.340285 20173.2 3.36557
2992.78 2152.37 0.830253 0.691125 0.00210294 7.47803e-09 -54.6859 0.153696 17896.6 3.38632
3074.9 2120.91 0.814716 0.673444 0.123075 5.68959e-08 -66.995 0.0597382 22833 3.41323
3112.29 2079.2 0.805507 0.313001 0.0956881 2.31569e-08 -75.2811 0.0310881 28723.8 3.25293
3101 2068.65 0.804522 0.635824 0.214595 7.90518e-11 -74.9835 0.0270603 32502.3 3.43624
3117.07 2043.73 0.812096 0.22183 0.150646 5.536e-09 -82.3606 0.0202499 32750.3 3.4028
3122.42 1998.12 0.806263 0.996669 0.277516 1.20599e-08 -92.6859 0.0180855 33457.4 3.41536
3112.88 1967.34 0.813025 0.540238 0.153338 1.07139e-08 -92.7364 0.0168032 35098.9 3.39176
3112.08 1936.82 0.82486 0.21533 0.148096 2.51268e-08 -95.3128 0.0132247 32692 3.67834
3101.33 1887.96 0.82881 0.342188 0.251009 1.77972e-08 -98.693 0.0120654 33822.7 3.31321
3095.42 1851.29 0.836556 0.198531 0.134857 9.26401e-09 -102.736 0.014528 35505.5 3.46142
3088.07 1794.19 0.844314 0.000459855 0.0485141 3.08273e-08 -105.898 0.012132 32384 3.2971
3083.28 1745.47 0.858496 0.00445391 0.0744337 5.27883e-08 -106.699 0.0134537 32812 3.24664
3086.28 1689.94 0.872152 0.551458 0.000193981 2.54766e-07 -107.709 0.0105118 26656.9 3.27985
3077.82 1627.21 0.874576 0.110522 0.0013431 1.58649e-08 -112.746 0.0123466 32619.8 3.28644
3070.01 1569.58 0.880059 0.111945 7.5389e-06 1.95484e-08 -118.257 0.0100211 30793.6 3.46458
3059.65 1529.71 0.876674 0.122963 0.000213159 2.73557e-08 -121.654 0.0115966 34972.5 3.51536
3045.22 1482.58 0.876557 0.174255 4.7545e-05 6.36683e-09 -125.802 0.0121606 34990.9 3.51331
3025.6 1427.58 0.888374 0.107441 0.000461203 6.47763e-09 -132.068 0.01222 34061.4 3.6072
3009.99 1348.98 0.912367 0.236529 0.0117069 1.2133e-08 -139.779 0.0115421 29540.3 3.43
2987.68 1302.03 0.903786 0.0120505 0.00413491 2.28127e-08 -148.009 0.014299 31060.7 3.49137
