meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2372.83 2363.54 0.892069 2.27183 5.0082 5.66313e-08 -87.5505 4.33416 7124.04 3.34879
2370.49 2294.58 0.893255 0.384897 0.950033 1.95269e-08 -82.4834 3.57186 10641.8 3.23984
2391.37 2290.62 0.895635 3.06034 6.08751 1.5806e-08 -61.1563 2.87743 12033.8 3.17731
2403.17 2299.97 0.894666 1.96446 3.02476 8.75391e-09 -48.7165 2.68947 18762.1 3.27269
2432.97 2247.32 0.900748 11.3574 4.12238 9.88992e-08 -42.4749 1.83337 18273 3.36416
2500.5 2242 0.898984 6.16037 1.91649 1.72914e-08 -36.8458 1.5187 20236.9 3.195
2669.06 2199.13 0.904404 10.9825 2.90284 7.56278e-08 -42.427 0.878649 23203.9 3.12766
2736.45 2192.61 0.906759 17.7191 4.06312 1.3308e-07 -40.8793 0.58559 26011.9 3.22823
2792.26 2180.71 0.909777 3.03315 0.165904 1.45447e-08 -41.8151 0.557873 30585.4 3.34912
2917.34 2123.09 0.911356 0.544218 0.00802387 4.36213e-09 -45.318 0.255299 26922.6 3.29873
2913.42 2107.99 0.898209 1.19049 0.0799673 3.00664e-08 -41.6236 0.284388 31281.4 3.29503
2960.7 2088.46 0.895307 0.548451 0.0279177 7.12952e-09 -45.8071 0.276607 30242.8 3.33147
2995.01 2104.06 0.892371 0.758263 0.0667815 2.64039e-10 -48.1724 0.1977 22894.5 3.43184
3050.91 2110.03 0.887002 0.513176 0.104557 1.72687e-08 -49.4514 0.201141 26743.1 3.34232
3118.99 2110.11 0.889936 0.531276 0.0183977 1.16085e-09 -54.9685 0.109255 26018.7 3.50984
3162.51 2107.84 0.876955 0.510693 0.0435153 5.26583e-09 -65.5302 0.0839914 23548.3 3.27384
3188.33 2054.56 0.861615 1.03047 0.0729652 1.19127e-08 -75.3386 0.0782029 30352.4 3.17823
3167.37 2045.34 0.858737 0.82864 0.0492596 4.36864e-08 -76.1568 0.0497929 25917.1 3.27386
3194.69 2016.37 0.876042 1.08693 0.0621388 1.58198e-08 -83.578 0.0434393 32339.2 3.13029
3179.03 1986.32 0.847795 1.13316 0.0187193 4.38498e-08 -93.3772 0.0373405 25518 2.45162
3178.31 1944.07 0.881068 0.748742 0.0249853 1.30774e-08 -95.2725 0.0282457 30467.1 2.46756
3161.32 1913.69 0.881168 0.348331 0.00945951 9.74665e-10 -97.1744 0.0202743 28784.6 2.49924
3168.94 1863.76 0.895885 0.00940285 0.0792119 5.12375e-08 -99.2476 0.0181322 29274.8 2.65728
3153.58 1824.55 0.894807 0.00950355 0.0968972 4.47163e-08 -103.522 0.0158798 32421 3.0201
3140.13 1769.75 0.883994 0.00200304 0.0809231 3.66294e-08 -105.767 0.0149328 31302.7 2.98161
3123.63 1721.48 0.896262 6.33398e-05 0.0481329 3.77395e-08 -107.437 0.0128064 30713.6 3.27543
3126.78 1664.04 0.905042 0.0177092 0.0566497 8.19128e-08 -110 0.0124775 29283 3.49899
3121.09 1600.59 0.913732 0.00288186 0.0465106 3.77539e-09 -112.889 0.00935148 26216 3.00484
3110.73 1541.27 0.913324 1.63714e-06 0.0661094 1.30116e-08 -116.871 0.0100051 29809.8 2.52489
3101.02 1492.84 0.920471 0.265932 0.00146946 1.65849e-10 -121.045 0.00941504 31068.5 2.19907
3083.92 1435.88 0.935032 0.483553 0.00554333 1.07154e-08 -125.069 0.00836221 27939.8 2.53719
3060.74 1388.25 0.938231 0.532182 2.8702e-05 4.21789e-09 -130.846 0.0104768 34205.2 3.12679
3040.51 1312.12 0.95337 0.0706896 0.0155226 3.38729e-07 -139.448 0.0104444 29820.4 3.21797
3014.9 1263.43 0.94934 0.088061 0.0550191 5.10542e-07 -146.338 0.0137134 31194.6 3.30625
2989.52 1232.53 0.932518 0.0460727 0.0480204 3.25721e-07 -152.828 0.0137878 28503.1 2.89568
2932.53 1208.17 0.942467 0.0306204 0.000167085 3.9728e-09 -149.337 0.0144311 25221.8 3.31505
2918.9 1211.21 0.942363 0.0538893 0.00160256 1.21578e-10 -147.673 0.0966592 25903.7 2.84514
2867.72 1165.97 0.95969 0.0258512 0.000226793 7.32826e-09 -152.268 0.0700231 22322.6 2.46868
2860.88 1166.84 0.960924 0.025401 0.000595211 1.34745e-08 -155.983 0.174816 22819.8 2.34848
2823.29 1163.85 0.947898 0.045192 0.0322658 6.56651e-08 -165.378 0.160218 22058.2 2.68591
2788.4 1180.51 0.930604 0.0465646 0.0654586 5.53701e-08 -166.019 0.0768453 18392.3 3.28362
2727.01 1180.88 0.937598 0.100294 0.319715 3.34955e-07 -165.231 0.0784239 24138.7 3.5007
2647.63 1178.05 0.942217 0.0103892 0.133971 9.45453e-08 -168.391 0.0635657 24506.2 3.37903
2617.94 1180.88 0.950545 0.0366334 0.114093 9.39533e-08 -166.191 0.0422566 26006 3.47582
2543.12 1167.3 0.982125 0.0227035 0.242291 1.22371e-07 -169.247 0.0565962 23028.6 3.08587
2475.72 1190.1 1.01882 0.0293795 0.531118 1.63955e-07 -172.95 0.0440714 22259.7 3.18627
2470.11 1175.08 1.02554 0.0184688 0.347744 1.11819e-07 -176.098 0.0978524 19243.5 3.34604
2393.37 1185.45 1.05959 0.00108493 0.262011 6.70652e-08 175.797 0.0518171 17021.2 3.34203
2304.98 1181.51 1.08254 0.338143 1.55887 4.06079e-07 175.365 0.0430147 24696.4 3.34828
2253.54 1166.32 1.10589 0.754751 3.56986 1.10475e-06 170.512 0.0370934 25242.7 3.45786
2171.66 1133.45 1.10687 0.508195 2.0646 3.33997e-07 157.212 0.0200717 24407.9 3.42242
2114.31 1118.51 1.11348 0.147374 0.534449 3.20066e-07 147.722 0.0121564 22503.8 3.36517
2048.24 1141.73 1.12457 0.251598 0.643106 3.01824e-07 137.184 0.0112082 28736.4 3.40437
2032.17 1160.14 1.1061 0.0219394 0.0842059 4.4502e-08 134.397 0.00845183 24607.3 3.35736
1980.5 1220.63 1.11422 0.0233402 0.108083 3.38942e-08 131.095 0.00874806 31573.5 3.36538
1949.77 1243.17 1.11565 0.0162212 0.112955 2.35651e-08 128.721 0.00671141 30772.4 3.21194
1909.94 1270.86 1.11178 0.011456 0.160868 1.45406e-09 124.878 0.00840685 26463.7 2.95137
1907.76 1301.45 1.09727 0.00116102 9.77221e-07 1.04031e-07 124.201 0.00910684 28575.7 3.19606
1885.37 1373.66 1.10594 0.00090697 0.00218796 1.19584e-07 122.646 0.00829425 22982.8 3.51764
1862.19 1416.55 1.08967 0.0133218 0.0272508 3.65766e-07 123.359 0.00824041 28296.9 3.29635
1814.32 1469.22 1.07755 0.000491198 0.086327 2.54344e-07 124.261 0.00777314 20203.1 3.41388
1772.9 1485.99 1.05253 0.00430797 0.178032 6.79522e-07 124.957 0.00933832 22549.4 3.24154
1720.01 1515.83 1.05085 0.0192666 0.220432 9.39329e-07 127.719 0.00942131 25239.2 3.25245
1705.65 1555.06 1.05217 0.0298051 0.18609 9.62757e-07 125.529 0.00734036 26315.6 3.37422
1664.91 1585.59 1.03459 0.0332697 0.0483141 2.25606e-07 126.782 0.00959924 23035.9 2.981
1633.55 1616.08 1.03544 0.117682 0.136441 7.47185e-07 125.285 0.0123282 30855.7 3.17151
1596.8 1641.51 1.01833 0.0898737 0.0751721 4.24922e-07 127.693 0.0107324 24611.3 3.29915
1566.1 1676.91 1.02915 0.0667973 0.053134 4.26179e-07 127.646 0.010861 28462.9 3.30209
1531.47 1688.46 1.03318 0.0784196 0.0366695 4.22454e-07 121.4 0.00977627 26722.6 3.45567
1485.47 1712.88 1.02324 0.0878119 0.0273934 3.80888e-07 113.675 0.00767253 22597.6 3.47808
1448.79 1742.47 1.01683 0.163218 0.400355 1.47868e-07 110.069 0.00794275 27202.3 3.04662
1414.95 1783.82 1.01063 0.425122 0.871798 2.3149e-07 104.687 0.00815176 24213.8 3.25254
1421.02 1838.26 1.0198 0.61144 0.66702 2.28384e-07 99.0386 0.00616783 21644.2 2.5432
1430.18 1893.26 1.02349 1.55272 1.22294 6.18404e-07 92.0881 0.0108443 27326.8 2.22
1438.71 1923.75 0.992513 0.71143 0.396351 2.19671e-07 88.4754 0.00826773 25588.5 2.53557
1459.47 1955.21 0.984402 1.07773 0.429029 2.78422e-07 88.9122 0.00988172 30749.6 3.54058
1481.53 2002.08 0.97122 1.0922 0.341241 2.75934e-07 87.4301 0.00834564 31703.8 3.38957
1497.57 2038.3 0.973675 1.13623 0.204524 2.32181e-07 89.3066 0.00820817 32285.4 3.427
1503.24 2039.06 0.98571 0.687289 0.663835 9.58607e-07 88.0898 0.00813585 33706.7 3.26201
1510.39 2091.41 0.976135 0.873457 0.719417 8.46188e-07 88.5537 0.0064349 27721.7 3.04772
1521.24 2112.62 0.995774 0.00153293 0.0141813 1.25277e-08 89.5853 0.00720504 34305.4 2.93744
1543.54 2136.54 0.992228 0.0164858 0.0082353 1.66772e-08 94.788 0.00942154 35013.6 2.69907
1572.4 2161.77 1.01236 0.0125322 0.00432955 9.19315e-08 105.36 0.00978722 31880.5 2.29877
1562.25 2192.77 0.998388 0.000920581 0.00380637 4.29643e-08 109.136 0.00950715 29490.2 2.29027
1561.01 2198.32 1.02487 1.11737e-06 0.00400286 4.35751e-08 109.55 0.0109534 34904.9 3.03223
1534.74 2244.17 1.01271 0.00282284 0.00612023 5.71592e-09 109.747 0.0116409 34750.5 3.42197
1510.65 2271.88 1.0187 0.000598357 0.0213394 3.35251e-08 110.427 0.0129932 37118.2 3.38784
1495.53 2315.13 1.01858 0.00198008 0.00973627 8.82761e-09 111.862 0.0108963 32904.2 3.21561
1495.66 2345.78 1.02169 0.00171434 0.00399149 1.10198e-08 111.709 0.0112346 28066.8 3.16489
