meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2453.28 2348.71 0.857888 0.47032 1.23337 2.88739e-08 -87.0272 3.52449 5935.85 3.75535
2427.52 2340.81 0.85852 2.62271 3.48561 3.70007e-08 -87.8567 3.07115 15369.1 4.16638
2471.83 2299.57 0.859202 7.35797 8.68095 2.96427e-08 -73.7866 2.58854 17187.9 4.15352
2485.2 2229.62 0.857805 3.8296 4.41838 4.46689e-09 -67.1707 2.14412 17720.2 3.98207
2383.39 2265.48 0.859895 2.75701 3.40363 9.45202e-09 -50.3738 1.77319 17699.8 3.92373
2631.22 2265.94 0.860945 3.62644 2.74037 9.31357e-11 -45.093 0.914821 15711 3.95377
2675.29 2224.99 0.858757 4.90084 4.91814 1.07789e-08 -42.9298 0.803725 23203.2 3.7707
2779.78 2193.94 0.882162 2.81604 2.42033 1.83484e-09 -44.9693 0.61894 24810.8 3.77115
2845.12 2171.7 0.879203 13.809 12.8552 2.70357e-09 -43.8239 0.34076 23409.4 3.71821
2906.48 2135.23 0.884952 0.246088 13.6379 3.36351e-08 -44.9377 0.253669 28439.4 3.74188
2941.84 2109.27 0.883892 0.277302 0.0284364 3.71173e-07 -43.8753 0.26874 26658 3.86953
2995.71 2089.32 0.896372 0.271734 0.00746956 1.07673e-07 -48.5144 0.184119 29662.3 3.69426
3004.32 2108.12 0.890137 0.55171 0.00549528 3.39625e-07 -44.8582 0.213822 25331.4 3.71453
3061.96 2112.58 0.887607 0.482971 0.00705033 2.77791e-07 -47.4536 0.131706 24383.9 3.71689
3099.96 2114.28 0.882177 0.373338 0.0049063 1.37929e-07 -54.8197 0.0913948 24853.4 3.60146
3173.09 2098.61 0.881135 0.486533 4.96456e-05 3.839e-07 -66.1923 0.0588354 25790.7 3.19466
3199.57 2050.93 0.871151 0.264168 0.000723147 2.51266e-07 -74.5251 0.0634769 31238.8 2.16569
3162.27 2058.35 0.871169 0.431252 0.00301588 3.13846e-07 -71.8894 0.0423827 26420.1 2.70379
3166.64 2038.23 0.87324 0.860792 0.0160835 5.21583e-07 -82.1592 0.0365133 22418.4 3.91842
3184.67 1995.96 0.889248 0.244407 0.00142934 1.86102e-07 -89.7731 0.0238401 28156.8 3.83165
3186.62 1959.98 0.890849 0.494456 0.000299672 3.29212e-07 -90.3079 0.0228939 30924.9 3.92563
3161.6 1926.6 0.894467 0.0487793 0.0503259 2.56155e-09 -94.3571 0.016947 29633.4 3.82787
3151.31 1876.24 0.89128 0.0733434 0.0700783 6.58497e-09 -97.7499 0.0172144 31519.3 3.45637
3153.17 1839.58 0.890904 0.0530685 0.10678 3.55539e-09 -101.457 0.0137403 32728.9 2.61201
3138.69 1777.06 0.906518 0.0210631 0.055653 6.3931e-11 -103.628 0.0117283 30631.6 2.19274
3129.76 1729.97 0.903664 0.040508 0.099879 6.80201e-09 -106.362 0.00943168 30200.2 3.13198
3128.78 1668.45 0.925207 0.0497856 0.00127291 3.82331e-08 -108.724 0.00986598 30282.4 3.64189
3111.4 1613.33 0.906709 0.0692423 1.43411e-05 9.30848e-08 -112.444 0.00882807 28270.5 3.67473
3102.02 1553.16 0.912556 0.110737 0.00121543 1.29811e-07 -116.97 0.00995982 32314.9 3.91531
3094.09 1505.71 0.922136 0.0629006 0.000127206 1.21556e-07 -120.897 0.00957035 33503.7 3.82801
3070.67 1462.69 0.914903 0.0220265 8.54887e-05 3.18739e-08 -125.097 0.00966103 34018.7 3.82731
3044.37 1411.01 0.926699 0.0348655 0.0011644 2.40386e-08 -132.066 0.0127084 32357.1 4.06675
3024.08 1327.31 0.950295 0.0469352 0.0213513 7.38338e-08 -140.639 0.0116781 28731.3 3.91113
2995.46 1278.05 0.947825 0.0297491 0.00709288 1.5999e-08 -148.723 0.01392 34331.3 3.78462
2971.16 1238.04 0.939035 0.148565 0.0545765 8.02589e-08 -153.766 0.0128127 28872.1 3.72133
2907.05 1217.58 0.947588 0.0109629 0.0521671 3.73872e-08 -152.427 0.013319 29934.6 3.73657
2900.29 1212.35 0.956746 0.0041916 0.057138 1.31543e-08 -149.321 0.078483 26306.2 3.76223
2846.15 1175.43 0.96377 0.00366939 0.0735097 2.6494e-09 -155.892 0.048365 21631.2 3.62714
2836.83 1177.33 0.965188 7.85386e-07 0.039982 1.41317e-08 -159.754 0.107834 21954.2 3.57705
2805.83 1159.65 0.959312 0.0312156 0.0194856 5.48449e-07 -164.23 0.0746566 22027.6 3.36653
2772.35 1170.2 0.946143 0.0220129 0.0229058 5.63939e-07 -164.024 0.0477942 24840.5 3.40857
2713.31 1151.32 0.984458 0.0307276 0.0147706 7.13212e-07 -164.484 0.0375203 27468.8 3.53473
2637.76 1159.91 0.958571 0.0263003 0.0351845 6.36527e-07 -165.817 0.0518321 24622.2 3.51436
2595.8 1159.29 0.983745 0.0239845 0.0117969 6.75323e-07 -164.054 0.0262743 25564.8 3.72422
2531.22 1151.9 0.993911 0.028179 0.0210906 6.13331e-07 -167.987 0.0297767 23595.4 3.55335
2474.46 1169.26 1.02391 0.0238464 0.0323367 4.50045e-07 -170.208 0.0240506 23327.3 3.62121
2468.66 1160.79 1.03291 0.0178908 0.0239867 6.21686e-07 -172.164 0.104533 26073.4 3.64549
2400.75 1165.22 1.06179 0.0294985 0.0424313 1.05086e-06 -178.177 0.0712946 22081.2 3.46974
2311.71 1156.39 1.08912 0.014339 0.0113177 3.46548e-07 178.889 0.054188 24575.5 3.45254
2258.95 1148.79 1.12485 0.0255056 0.0352236 4.70931e-07 171.229 0.0341114 19884.4 3.5051
2180.01 1117.45 1.13009 0.0197995 0.103376 6.68955e-07 156.793 0.0289795 22198.8 3.51697
2127.83 1111.62 1.12004 0.00528819 0.172816 2.68744e-07 148.133 0.0155542 23047.9 3.69277
2057.87 1135.64 1.11618 0.00845637 0.157228 2.95864e-07 137.191 0.0160275 22676 3.63796
2035.72 1159.59 1.1088 0.0296891 0.148567 6.71623e-08 135.506 0.0103608 23372.1 3.5556
1985.66 1219.9 1.11376 0.0329078 0.134227 9.73248e-08 131.276 0.00866556 27826.6 3.76449
1950.76 1240.38 1.10818 0.00709042 0.0280895 1.55224e-08 128.878 0.00771583 27072 3.62863
1909.17 1268.42 1.10884 0.0178329 0.0378359 8.88829e-08 124.297 0.00691601 25613.2 3.71387
1901.81 1303.96 1.10489 0.0156129 0.0189535 9.20593e-08 125.297 0.00574988 27320.5 3.60557
1869.39 1382.22 1.12252 0.0229213 0.0226727 2.81863e-07 126.319 0.00710697 29956.6 3.639
1846.03 1422.55 1.11408 0.0288938 0.00627858 2.21085e-07 126.036 0.00837575 31324.8 3.49849
1801.85 1498.02 1.1381 0.0684896 0.00860896 6.3263e-07 124.496 0.011653 32743.1 3.56567
1758.39 1516.89 1.11538 0.0754716 4.7371e-05 7.09646e-07 124.203 0.0108325 26746.7 3.47666
1700.88 1538.46 1.09989 0.0275487 0.0060903 2.33582e-07 127.32 0.00862785 23374.5 3.42645
1692.69 1574.09 1.08899 0.00647372 0.696556 2.03691e-06 125.677 0.0106319 21930.8 3.60096
1641.42 1616.21 1.09572 0.045387 0.469561 2.6912e-06 125.306 0.0135706 25597 3.6501
1611.61 1643.01 1.08503 0.0602016 0.455199 2.34977e-06 126.049 0.0139378 29670 3.73879
1572.64 1666.89 1.06299 0.0911051 0.582561 2.79617e-06 127.8 0.0140581 23740.9 3.53618
1544 1711.1 1.08308 0.101437 0.518067 2.57589e-06 126.605 0.0164985 29348.1 3.46609
1511.98 1720.81 1.07951 0.00680669 0.033692 2.12252e-07 120.936 0.0179612 27473.3 3.44312
1456.95 1734.71 1.05551 0.0169502 0.0832686 2.71131e-07 115.536 0.0167847 21821.9 3.55836
1422.87 1775.87 1.05979 0.0623559 0.124298 2.87326e-07 108.754 0.0243659 26632.4 3.53608
1398.37 1805.65 1.03166 0.200683 0.00230849 2.27032e-08 102.946 0.0153609 21247.5 3.68526
1415.12 1861.43 1.04338 0.000316978 0.488057 5.03264e-07 96.0921 0.021436 24667.7 3.52076
1412.78 1900.78 1.02678 0.00159078 0.255946 2.45336e-07 92.044 0.0180064 27834.5 3.63115
