meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2373.58 2325.67 0.879888 3.61669 9.27148 3.06785e-08 -104.703 3.25322 4545.28 2.10232
2389.74 2312.51 0.878043 1.24624 2.40652 8.80429e-09 -94.5755 2.91363 14253.8 2.13555
2325.67 2281.9 0.875712 1.78694 4.88754 1.81919e-08 -78.318 2.96745 14129.1 2.12457
2216.31 2266.3 0.871464 1.53395 6.55015 1.07717e-09 -34.0019 3.14973 16106.2 2.13589
2199.02 2293.91 0.864933 1.67556 7.30424 8.17599e-10 -34.2399 2.45728 19377.2 2.07191
2165.64 2300.69 0.857595 4.1739 2.10731 2.24842e-07 -6.73233 1.97716 22059.4 2.05058
2176.18 2312.49 0.851645 3.06049 1.3057 1.00652e-07 2.82098 1.42663 24680.9 2.04604
2175.45 2323.47 0.850272 9.47043 3.14218 8.39685e-08 1.46029 1.25696 29892.7 2.01785
2228.17 2302.87 0.847578 5.14253 1.43427 4.8883e-08 7.84071 0.881795 30800.3 2.04663
2263.75 2298.9 0.84558 8.19536 1.7694 1.282e-07 12.4991 0.730992 31891.2 1.99594
2253.68 2301.77 0.83809 11.2543 0.693512 3.57004e-13 13.2513 0.439603 31411.2 2.0265
2468.29 2275.86 0.845835 7.22002 0.664693 2.70375e-09 -1.84338 0.435614 26518.8 1.96554
2435.9 2284.75 0.838848 15.5394 1.52874 1.39581e-08 0.441562 0.622257 24477.5 1.94979
2595.32 2261.47 0.841862 9.98662 1.34444 2.99898e-08 -18.2685 0.497009 22903 1.90986
2777 2213.64 0.852158 5.34762 1.02609 5.09655e-08 -39.2729 0.341459 21389.3 1.93538
2936.06 2171.45 0.857125 2.373 0.893185 3.64444e-08 -57.6168 0.199876 22574.3 1.86913
3006.96 2117.31 0.853489 1.17753 0.659105 3.38481e-08 -66.1108 0.155368 28747.4 1.92656
3050.52 2079.85 0.860335 0.586296 0.000578306 5.92179e-10 -70.2695 0.058122 28136.4 1.93103
3091.59 2046.9 0.867685 0.858324 0.000441159 2.38287e-09 -79.3189 0.0309098 28580.1 1.90641
3116.41 2005.09 0.863489 1.93805 0.000983403 1.72694e-08 -88.3483 0.0263368 30767.1 1.88275
3098.2 1967.23 0.874393 0.0908398 0.139175 7.93785e-10 -90.4695 0.0242103 34799.8 1.92553
3103.17 1930.95 0.87594 0.182554 0.295136 3.37827e-09 -92.5006 0.0183904 34683.2 1.93672
