meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2365.63 2317.85 0.898351 7.14315 18.5147 3.54073e-08 -85.2958 3.24499 3730.13 2.12721
2369.86 2271.13 0.896902 4.37067 10.4563 2.51757e-09 -82.0845 3.16911 11747.4 2.11553
2401.44 2243.78 0.895206 1.59683 3.24418 1.43561e-10 -71.5518 3.08416 16978 2.13493
2358.95 2236.9 0.892554 2.50643 5.7184 1.60182e-09 -43.7122 2.85746 17562.5 2.09767
2470.43 2204.21 0.887478 3.77724 5.24689 1.49036e-09 -39.3848 2.06659 22912.3 2.04931
2482.62 2217.51 0.8855 2.80946e-05 11.8753 8.23498e-08 -30.0454 1.73287 24715.5 2.08838
2523.31 2229.14 0.880601 0.0923784 13.2517 4.8579e-08 -20.7752 1.37595 26823.8 2.03911
2488.47 2285.07 0.881068 0.0381964 8.24447 8.23585e-08 -15.879 1.33323 25450.3 2.03574
2589.72 2264.27 0.87827 0.496089 12.0844 8.16623e-08 -20.9383 1.27485 26159.3 2.0176
2718.43 2185.97 0.871864 1.42773 13.6646 7.57286e-08 -25.2094 0.809057 27735.5 2.04897
2628.89 2204.62 0.88562 1.0176 15.9511 3.76735e-08 -18.2387 0.738209 26314.7 2.03028
2746 2194.03 0.889591 0.358435 2.36888 3.74827e-09 -25.1475 0.428925 19541.6 1.9817
2742.27 2204.59 0.879532 1.47944 9.90121 8.64932e-09 -28.0071 0.487646 22152.3 1.99896
2882.91 2186.4 0.890198 1.90513 6.04441 3.82364e-09 -37.2598 0.18826 18349.3 1.9229
2966.36 2173.66 0.882639 2.83573 6.36254 7.90906e-09 -48.1526 0.11765 25926 1.91846
3043.15 2150.82 0.870054 6.4169 11.0782 6.17261e-09 -61.863 0.0565154 25283.4 1.88011
3086.5 2105.7 0.863024 2.78906 0.839359 2.29198e-08 -70.9747 0.044382 30209.2 1.92639
3077.13 2089.36 0.846305 3.90352 1.19826 2.03472e-08 -70.3613 0.0338832 33752.2 1.92631
3098.82 2057.89 0.856182 2.4501 0.942375 4.56042e-09 -79.6156 0.0290762 34221.9 1.92322
3110.36 2015.74 0.857188 4.85613 12.3265 2.92599e-10 -88.8397 0.0195845 31248.8 1.93811
3102.16 1980.86 0.85812 0.110019 0.0689426 1.12932e-07 -89.7981 0.0210929 35032.7 1.90535
3099.6 1945.59 0.866138 0.00154852 0.14585 2.41402e-07 -91.1719 0.0190276 34191.4 1.93911
3089.48 1894.56 0.865343 0.000579685 0.104867 1.72857e-07 -95.9411 0.0158208 34614.4 1.93766
3099.66 1857.9 0.861658 0.00690488 0.0448577 8.02968e-08 -99.6472 0.0158383 33171.2 1.93153
3095.54 1797.62 0.871323 0.0203688 0.0318769 1.14336e-07 -101.193 0.0113381 29395.4 1.92346
3097.45 1745.66 0.887293 0.0548101 0.0273078 2.35882e-07 -102.546 0.0102767 30029.3 1.94148
3100.98 1692.34 0.881883 0.060166 0.00789408 1.53026e-07 -106.018 0.0112975 30968.8 1.94438
3097.12 1629.56 0.892431 0.14426 0.00101385 3.59693e-07 -110.743 0.00990253 30078.5 1.97288
3082.75 1571.7 0.887808 0.0999117 0.000402135 2.82562e-07 -116.911 0.0100666 34706.6 2.0008
3078.11 1528.72 0.886473 0.112605 0.00312919 3.00924e-07 -119.8 0.00882387 31133.4 1.98822
3063.22 1477.81 0.893704 0.0113219 0.0320828 3.18578e-07 -124.442 0.00947161 33376.7 2.00119
3042.25 1422.47 0.910894 0.0120279 0.0288605 1.80694e-09 -130.433 0.0118182 34518.8 2.00602
3020.97 1356.08 0.912668 0.0153446 0.0215663 7.53612e-08 -139.371 0.0129071 33694.1 1.97899
2993.13 1313.95 0.894265 0.0330456 0.00986625 1.33047e-08 -146.999 0.0119747 28307.3 1.94305
2972.37 1265.03 0.907443 0.06129 0.0193478 8.22429e-09 -154.13 0.0105999 28332.5 1.90305
2912.55 1238.29 0.924137 0.0685204 0.00235083 2.20871e-08 -152.108 0.0107757 29066.3 1.88854
2904.36 1245.55 0.91366 0.13433 4.91008e-06 6.15199e-10 -152.882 0.0595207 23525.4 1.8668
2849.63 1209.19 0.917796 0.0451906 1.8102e-05 6.3936e-09 -154.502 0.0390361 19815.7 1.89197
2846.4 1208.62 0.914112 0.164237 0.00143985 2.73575e-09 -158.442 0.0714866 20218.8 1.86583
2820.81 1191.45 0.907855 0.126915 0.00477657 2.00132e-08 -163.963 0.0463043 22546.3 1.87444
2781.42 1193.67 0.901837 0.026827 0.000294934 4.61072e-07 -161.987 0.0332995 21111.2 1.85596
2723.77 1186.35 0.919433 0.0362662 8.32376e-05 3.07574e-07 -162.855 0.0312389 27658.7 1.90667
2652.06 1178.95 0.920573 0.0126695 0.00921598 1.03904e-07 -166.836 0.0236104 25566.3 1.89486
2621.79 1187.78 0.925716 0.0368736 0.00134064 2.15519e-07 -166.242 0.0193004 22586.2 1.87008
2546.37 1173.41 0.948074 0.00887053 0.00347687 1.06072e-07 -169.202 0.0156504 19468.6 1.85581
2486.81 1188.39 0.983756 0.00337997 0.0253901 1.61174e-07 -172.87 0.0144253 17284.7 1.81064
2484.52 1189.92 0.98863 0.0102892 0.0213283 1.83076e-07 178.617 0.0780218 21100.3 1.87414
2415.44 1191.83 1.01766 0.00842955 0.0028046 7.49658e-08 173.824 0.0683241 17744.8 1.84014
2331.2 1192 1.04609 0.00856041 0.020343 2.22254e-08 173.79 0.0425161 20471.2 1.85449
2287.92 1194.9 1.06777 0.000165121 0.0526373 2.68556e-08 165.406 0.0450663 24746.3 1.84578
2219.68 1152.73 1.0705 0.000190139 0.0508716 5.57903e-08 156.253 0.030858 29011.6 1.82894
2166.67 1130.7 1.06842 0.000317524 0.0290449 6.56738e-08 149.006 0.0272067 26471.9 1.85216
2088.24 1142.89 1.10346 0.00376221 0.0162825 3.30749e-08 138.758 0.0198413 25062.6 1.88585
2064.5 1159.43 1.09344 0.00314957 0.00814375 4.74803e-08 137.268 0.0184041 26179.4 1.86471
2017.17 1212.94 1.10301 0.00221389 0.00119163 7.90041e-09 134.247 0.0188955 29869 1.86499
1983.39 1234.59 1.10174 1.12469e-06 0.00137658 1.67208e-08 131.357 0.0162755 29851.2 1.87701
1932.76 1267.03 1.11199 4.39341e-07 0.0038439 2.58266e-08 125.067 0.00874989 25384.8 1.88033
1919.78 1298.68 1.08999 0.00253152 0.0143599 6.59412e-08 125.127 0.00806941 22197.7 1.87706
1891.63 1380.32 1.11716 0.00140521 0.0185745 5.4345e-08 123.388 0.00716757 23544.5 1.92211
1867.06 1417.38 1.10529 0.00221191 0.0170138 8.76496e-08 124.381 0.0115052 30629 1.90351
1821.63 1482.27 1.10321 0.0122598 0.0197064 1.82211e-07 125.331 0.0119265 25041.1 1.94612
1781.83 1509.38 1.09701 0.000346093 0.0740553 1.5082e-07 123.364 0.0140655 28471.3 1.90743
1722.93 1541.82 1.09305 0.000535267 0.129051 3.22593e-07 126.121 0.0127523 27998.2 2.01033
1709.81 1585.24 1.1029 0.00209227 0.161908 4.75715e-07 124.917 0.0142455 30894.6 1.96255
1650.75 1609.36 1.08716 0.0118381 0.290402 6.5221e-07 127.174 0.01645 23392.7 1.93697
1624.63 1627.63 1.06436 0.0276678 0.266491 4.33821e-07 128.248 0.0176003 24327.4 1.921
1587.88 1658.19 1.04315 0.116616 0.490974 8.81151e-07 126.992 0.0156869 24282.4 1.90667
1554.33 1685.69 1.0525 0.0537577 0.0767401 4.01314e-07 128.719 0.0139123 24360.1 1.9176
1526.68 1689.34 1.03795 0.106401 0.108392 5.33571e-07 122.292 0.0108077 19286.4 1.93792
1475.17 1714.46 1.02954 0.156973 0.728545 1.91397e-06 115.582 0.0100333 26648.7 1.94466
1433.27 1742.8 1.02193 0.211677 0.901715 2.1691e-06 109.326 0.0126026 25175.4 1.89993
1413.18 1783.99 1.00337 0.0512189 0.112691 2.48417e-07 101.817 0.00815243 20784.5 1.90565
1421.79 1836.74 1.00619 0.107159 0.256567 7.0047e-07 95.6694 0.0106779 24014.4 1.92219
1429.77 1881.31 0.997459 0.278903 1.03055 2.32014e-06 89.3002 0.00866249 19877.8 1.94997
1443.13 1904.6 0.96873 1.37676 4.84706 1.11903e-05 85.4501 0.0107748 20271.6 2.00253
1460.47 1935.73 0.967273 0.538799 2.39894 4.92892e-06 87.2399 0.00807457 28169.9 1.9621
1482.19 1984.34 0.947379 0.0122474 0.00364078 6.39923e-08 87.6174 0.00777842 29493 1.92827
1499.41 2019.88 0.948902 0.0188315 0.0175628 4.84968e-09 89.0558 0.00552988 27815.8 1.99525
1505.59 2023.2 0.963302 0.0171918 0.0165318 1.05678e-09 89.1417 0.00564628 30219.8 1.94829
1518.63 2078.22 0.964129 0.0071383 0.00378531 8.28431e-09 88.4566 0.00639222 34784.2 1.9443
1526.17 2098.53 0.97485 0.0178196 0.00780506 3.37669e-11 91.6805 0.00595573 29634 1.90433
1543.44 2126.13 0.96855 0.0188061 0.00875617 1.88943e-09 98.0695 0.00534391 28380.4 1.92494
1583.01 2150.7 1.00731 0.0162929 0.00418018 2.50182e-09 104.839 0.00761596 34120.5 1.95166
1569.66 2185.73 0.999191 0.0325664 0.00880856 3.5266e-09 110.139 0.00892226 35690.2 1.91405
1558.33 2187.36 1.00484 0.0901779 0.0187967 7.75223e-10 111.238 0.0102778 33706.8 1.89993
1538.46 2233.96 0.995403 0.026298 0.00586836 1.4243e-09 111.025 0.0105748 32438.6 1.87347
1514.57 2256.11 0.981948 0.0197211 0.020021 1.87452e-08 111.299 0.00938161 31821.6 1.88863
1495.58 2303.58 0.988541 0.0143385 0.0247274 4.33224e-08 114.721 0.00969928 30023.1 1.87048
1494.27 2339.98 0.996303 0.00494069 0.0316002 7.44624e-08 112.685 0.00899586 32406.4 1.83883
1455.24 2366.37 0.979667 0.000255599 0.0151273 8.20927e-08 115.018 0.0102168 26101.2 1.87689
1427.15 2391.44 0.986226 0.0797357 0.0778685 6.2543e-08 112.922 0.0105726 31766.1 1.8337
1410.84 2425.84 0.977604 0.0111409 0.0328661 4.53469e-08 107.025 0.00900065 33495.2 1.85415
1366.2 2447.58 0.977154 0.00955455 0.0737512 1.52552e-07 99.5177 0.00968206 26433.5 1.844
1362.24 2448.9 0.980889 0.00237826 0.0236381 2.93879e-08 95.1054 0.0715549 29496.3 1.8428
1362.73 2451.63 0.97946 0.00380411 0.045731 6.9454e-08 87.9174 0.0759277 23738.1 1.85862
1359.65 2449.77 0.969269 0.0105825 0.0900571 1.93665e-07 85.0385 0.102988 25394.7 1.91193
1373.84 2487.71 0.990012 0.00554741 0.0968379 9.51345e-08 76.3019 0.0450123 24632.4 1.9403
