meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2350.45 2280.09 0.861501 3.89784 13.757 2.82905e-08 -90.2392 3.51577 3653.1 2.0961
2309.42 2256.21 0.861836 2.67261 9.78221 2.35099e-08 -80.7827 3.25424 11662.9 2.11686
2352.43 2251.56 0.863044 2.06914 0.148793 9.44064e-08 -68.4406 3.02143 16028.6 2.13567
2308.88 2248.31 0.861504 0.50605 5.69955 1.28696e-07 -42.3642 2.93414 18409.8 2.11031
2314.58 2230.92 0.855619 0.679591 13.7648 2.52343e-07 -39.338 2.50978 22010.9 2.06217
2318.73 2252.77 0.858356 0.500337 2.67981 3.75031e-08 -19.5565 2.02855 25296 2.10167
2399.94 2215.89 0.857397 1.73469 8.24758 7.93835e-08 -19.766 1.64336 26694.8 2.05767
2486.56 2221.11 0.860664 2.78111 8.93326 1.10647e-07 -14.2207 1.44162 28892.7 2.05651
2467.17 2227.12 0.860229 1.74377 7.31878 8.83077e-08 -3.40654 1.22275 27480.7 2.05992
2436.43 2205.83 0.860929 0.693476 4.7348 3.11461e-08 -3.71909 1.01991 26425.1 2.04726
2585.81 2191.55 0.87063 6.8734 0.751292 3.70294e-08 -10.1366 0.765784 23596.7 1.96676
2683.37 2190.45 0.877675 5.54615 0.156565 4.78359e-10 -14.7586 0.442136 22164.6 1.97691
2690.51 2215.17 0.869833 4.72855 0.255171 3.1083e-10 -21.8474 0.525707 21532.2 1.99848
2824.29 2197.73 0.864664 3.48762 0.165093 2.25135e-08 -31.5583 0.300216 21739.2 1.94747
2915.49 2180.65 0.862572 1.94555 0.0589272 2.2061e-08 -45.3016 0.221167 28476.2 1.87178
3040.68 2149.73 0.865023 1.96916 0.00334062 1.6122e-08 -60.3008 0.12714 26250.1 1.92087
3119.57 2088.86 0.860063 1.08296 0.0199431 7.7741e-09 -70.1184 0.0662321 27831.4 1.89918
3110.24 2071.74 0.849881 0.818908 0.0892449 1.20842e-09 -70.5178 0.0376575 30509.2 1.92932
3128.57 2042.99 0.863766 0.473566 0.0530075 3.22747e-10 -78.9255 0.0320174 32251 1.90681
3145.34 1998.98 0.865807 1.50129 0.883736 2.40129e-08 -88.623 0.0200119 34523.9 1.91268
3136.42 1961.27 0.872735 1.43383 0.898175 3.35455e-08 -89.5412 0.0159855 34668.7 1.90854
3124.36 1929 0.881685 1.96929 1.40735 6.56219e-08 -92.0624 0.0144626 35883.6 1.95873
3119.93 1876.36 0.87588 0.0376623 0.133202 1.01042e-08 -96.9286 0.0126844 33549.3 1.95442
3108.11 1841.95 0.87237 0.0263065 0.148993 5.34742e-12 -102.869 0.0140914 32170.2 1.94619
3108.45 1785.46 0.874726 0.087814 0.0320006 2.15264e-08 -103.901 0.0129109 31818.9 1.95174
3097.51 1735.8 0.883477 0.0740816 0.0180147 1.58902e-08 -105.622 0.0103527 32509.1 1.97583
3104.78 1685.99 0.878017 0.0453507 0.0127548 1.01528e-08 -108.959 0.00904279 29337.5 1.9582
3091 1630.19 0.881416 0.101559 0.0343514 5.70894e-09 -113.319 0.010753 33846.2 1.96965
3084.17 1570.68 0.880962 0.101128 0.0577675 3.41047e-08 -116.717 0.00963339 32799.4 1.98447
3074.11 1528.83 0.881804 0.0746249 0.113576 1.2844e-07 -121.451 0.00978013 35177.4 1.98625
3056.51 1475.03 0.893363 0.0208458 0.00860731 3.68625e-08 -124.915 0.00849356 31137 1.9872
3034.71 1423.24 0.903235 0.0509635 0.0146143 2.64794e-08 -131.135 0.0096272 34235.4 2.01152
3014.26 1362.22 0.903998 0.0515328 0.00980635 1.16281e-09 -139.847 0.00883234 28997.7 1.95695
2988.8 1309.51 0.905181 0.0361764 0.0177326 8.98449e-08 -147.62 0.0119445 33519.1 1.92002
