meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2329.94 2301.96 0.868867 0.568936 2.27769 2.25771e-08 -96.5071 3.64044 4025.13 2.15722
2406.24 2273 0.868414 1.88104 3.65844 3.82502e-07 -80.6233 3.44093 10737.3 2.21534
2398.22 2216.23 0.867662 4.97081 10.2991 8.74837e-07 -70.7398 3.2242 16222.1 2.10922
2402.68 2214.29 0.862155 2.11306 3.715 2.9812e-07 -47.8619 2.94317 16128.7 2.12985
2519.83 2219.31 0.860926 0.00896758 9.67447 5.51045e-08 -32.6789 2.21793 21375.3 2.09452
2407.79 2284.31 0.857885 0.112923 13.793 9.25596e-08 -0.921633 2.16111 22110.8 2.05145
2396.32 2333.12 0.852181 0.0590696 8.05576 3.66758e-08 10.6323 1.86384 25501.8 2.04562
2436.8 2323.22 0.849734 0.0131451 6.13818 2.39031e-08 2.25679 1.82471 26486.2 2.02052
2386.55 2278.26 0.848354 13.9341 0.430127 2.45481e-07 2.53737 1.0618 21688.8 2.04129
2400.28 2322.68 0.850364 6.06262 0.0681871 6.85705e-08 8.05284 1.1138 29986 2.06825
2420.41 2325.28 0.84033 4.44796 0.0418542 4.98901e-08 8.46127 0.94864 28602.9 1.99105
2466.98 2280.47 0.838734 10.2047 0.66437 1.6284e-08 1.57483 0.539667 23546.4 2.03825
2590.54 2257.64 0.847317 9.37023 0.673164 2.26185e-08 -12.8375 0.619855 22448.8 1.94668
2797.42 2217.23 0.863253 1.66001 0.144872 6.12583e-10 -32.8681 0.407608 18758.4 1.91514
2907.28 2187.54 0.865854 1.40613 0.158305 3.17411e-08 -48.4814 0.277321 25558.6 1.91545
3012.58 2160.1 0.862928 2.27974 0.507909 4.19925e-08 -60.3608 0.185556 26845.3 1.90745
3092.77 2093.45 0.861906 0.617953 0.177121 1.19826e-09 -73.3721 0.0875954 25222.7 1.88703
3090.63 2073.73 0.860607 4.77143 2.24749 5.92663e-08 -73.5764 0.068365 32980.9 1.86828
3121.62 2047.05 0.870228 6.33353 2.70904 2.62611e-09 -80.8402 0.0392486 30030.5 1.90745
3146.17 2001.23 0.87015 2.96761 7.63307 3.03589e-10 -89.9299 0.0282293 33087.4 1.91758
3135.56 1964.87 0.890145 3.99534 12.1955 7.90813e-09 -91.8076 0.0222603 33442.6 1.96032
3137.75 1930.53 0.883977 3.03824 10.7003 8.96941e-09 -94.2045 0.0171323 32348.7 1.9249
3124.23 1880.26 0.886353 0.556386 0.00640805 2.55829e-09 -97.5086 0.014221 35674.6 1.97354
3107.22 1845.7 0.871102 0.816146 0.00516811 7.16706e-09 -102.609 0.0127898 34009.9 1.92891
3103.69 1784.06 0.888634 0.517766 0.00173838 3.81659e-10 -104.391 0.014841 34596.4 1.96348
3095.26 1734.37 0.892016 0.0884194 0.0962354 1.78737e-07 -107.343 0.0116551 31098.2 1.95777
3106.52 1679.04 0.902625 0.0488717 0.101887 1.05659e-07 -107.43 0.00973746 26516.9 1.96096
3088.76 1621.69 0.898307 0.201042 3.34359e-07 3.85688e-08 -112.635 0.00946831 32276.6 1.95279
3077.61 1562.86 0.896113 0.317451 0.00010087 4.24763e-08 -117.393 0.0107957 35210.1 2.01351
3061.48 1526.06 0.887982 0.200463 0.000312176 4.46278e-08 -121.409 0.011512 35464.9 1.96514
3051.97 1477.89 0.885844 0.0247453 0.0177808 1.86689e-07 -125.244 0.0117791 33165.9 1.97111
3023.08 1431.16 0.888608 0.0245282 0.0558591 2.37954e-07 -132.01 0.0116927 32650.5 2.02039
3019.64 1356.36 0.906306 0.0380137 0.021347 1.13822e-07 -139.487 0.0110128 29333.2 1.96014
2990.62 1310.03 0.893644 0.0802383 0.0825149 3.28043e-07 -147.163 0.0136675 30029.4 1.91005
2972.88 1253.39 0.908593 0.0994635 0.230412 3.86886e-07 -152.731 0.0131791 27084 1.93283
2909.77 1230.83 0.917505 0.0836363 0.279017 2.68015e-07 -152.082 0.0121637 27150.5 1.95068
2893.26 1244.95 0.90976 0.134262 0.421724 3.97333e-07 -152.467 0.0570685 20775 1.88124
2836.59 1198.01 0.929613 0.0342953 0.288919 1.9787e-07 -155.297 0.0371996 17526.4 1.90623
2841.34 1200.81 0.91892 0.0391673 0.295804 1.13184e-07 -156.98 0.0810988 22202.3 1.88394
2801.29 1187.16 0.913593 0.0429025 0.0128223 7.31198e-08 -165.535 0.0442416 18357.9 1.88893
2776.22 1189.12 0.904107 0.154966 0.0235247 4.62377e-07 -163.294 0.0423802 23756.2 1.88759
2709.62 1176.65 0.920561 0.0848933 0.00542843 1.60626e-07 -164.506 0.0206632 20267.9 1.88317
2652.56 1157.65 0.919237 0.0772188 0.000316231 9.99492e-08 -164.041 0.019558 26127.5 1.89409
2609.29 1177.21 0.941669 0.164304 0.00619472 1.66006e-07 -165.688 0.0233446 26036.3 1.84271
2544.62 1161.69 0.945146 0.255271 0.0339489 4.95271e-08 -168.393 0.0255425 21485.3 1.83274
2485.41 1182.13 0.970124 0.0216409 0.520038 8.52704e-12 -171.148 0.0226234 20151 1.85417
2481.07 1184.64 0.979953 0.0641408 8.06528e-09 1.04792e-09 -177.475 0.084976 19044.6 1.83634
2420.59 1195.12 0.999071 0.0821688 0.00124102 7.60329e-09 173.557 0.0576351 17535.7 1.86354
2335.04 1197.34 1.03458 0.0827842 0.00020057 1.96883e-09 172.264 0.0557082 21687.3 1.82568
2294.4 1202.5 1.03923 0.179805 0.00124645 2.80408e-12 166.456 0.0536395 23544.4 1.87688
2214.3 1155.42 1.05696 0.42336 0.454622 1.14689e-06 155.006 0.0378476 25476.5 1.86814
2161.71 1150.42 1.06043 0.688278 0.588828 1.38163e-06 145.332 0.03453 23693.3 1.83727
2088.19 1160.39 1.08353 1.19056 0.750306 1.75917e-06 135.322 0.0297795 25171.7 1.84359
2065.02 1162.87 1.07552 0.978018 0.716273 1.46243e-06 135.135 0.0228122 27222.5 1.86101
2002.52 1218.88 1.10226 0.0828282 0.000971111 1.02434e-07 130.82 0.0144729 28752 1.92066
1967.58 1235.97 1.09292 0.140795 0.00241034 1.07906e-07 129.886 0.00959851 27003.7 1.91337
1920.57 1269.61 1.10446 0.264244 0.00479238 2.2558e-07 124.384 0.00797945 27432.4 1.91844
1910.43 1295.47 1.09205 0.0514821 0.000259284 2.72076e-10 125.146 0.00598102 25062.6 1.88399
1883.23 1375.89 1.11351 0.431516 0.0216844 1.8587e-07 124.691 0.00805333 29226.8 1.94418
1862.19 1412.7 1.09391 0.208816 0.00535896 9.20965e-08 125.084 0.00622525 26136.2 1.88256
1820.3 1489.49 1.11881 0.0819816 0.00146742 5.58583e-09 124.09 0.010408 33824.9 1.90524
1785 1507.33 1.08899 0.0681542 0.000782239 8.62901e-09 124.047 0.0103017 25671.4 1.92827
1721.74 1543.86 1.09821 0.00361366 0.279425 1.06512e-06 126.883 0.00877135 27950.2 1.92835
1702.19 1583.47 1.1052 0.0175901 0.483898 1.21351e-06 125.716 0.0128122 31012.8 1.96109
1644.43 1625.44 1.11443 0.0197554 0.41723 9.38648e-07 128.472 0.0152587 28725.3 1.94969
1624.95 1635.66 1.08189 0.0048712 0.557179 8.44051e-07 128.392 0.0178011 24003 1.93958
1587.88 1660.45 1.05685 0.00441241 0.569743 7.44481e-07 127.638 0.0113346 22507.1 1.95389
1549.38 1690.87 1.06935 0.015863 0.126332 1.49009e-07 128.845 0.0125173 24143.1 1.91996
1518.41 1690.27 1.05219 0.306478 0.240502 1.33696e-06 122.043 0.0114098 21983 1.94769
1474.19 1715.03 1.03562 0.372847 0.109211 1.39689e-06 115.891 0.0106567 22676 1.94886
1438.42 1742.87 1.02587 0.0785051 0.0453485 3.04716e-07 110.661 0.00785317 24147.2 1.94897
1406.36 1783.51 1.02056 0.017472 0.00528994 3.81397e-08 102.806 0.00824189 27389.9 1.95376
1420.28 1835.26 1.02402 0.0361238 0.0116466 1.12695e-07 97.7838 0.0130828 27580 1.94912
1432.05 1885.57 1.01518 0.0518754 0.0114681 6.26257e-08 90.7057 0.0121359 23479.1 1.93712
1438.27 1912.27 0.988241 0.0570411 0.0113732 5.26667e-08 87.3763 0.0105919 27870.1 1.95885
1453.76 1943.13 0.975941 0.083976 0.0254382 8.63412e-08 87.8928 0.0110658 31003.2 1.93084
1473.07 1992.19 0.956923 0.234761 0.0814252 2.95218e-07 89.0665 0.00931845 27237.3 1.94678
