meanPX meanPY meanPZ varPX varPY varPZ meanAngle angleStdev NEFF elapsedTime
2246.2 2484.21 0.123271 0.000705865 0.178649 6.72188e-09 103.126 8.43488 6889.96 3.36329
2083.13 2715.98 0.118146 0.0349764 0.00198315 7.89497e-09 -22.6138 10.2967 7837.3 3.27893
2082.05 2762.53 0.118349 11.14 37.6023 1.68233e-08 117.025 7.7474 16157.1 3.04256
2103.31 3005.18 0.123551 4.2827 2.10174e-05 4.24035e-11 166.001 6.10436 14186.3 3.05259
2176.09 3224.3 0.123836 4.82375 97.3645 3.11897e-08 -162.409 6.91501 19008.1 2.76146
2253.25 3366.64 0.126992 3.33657 89.5592 7.05907e-09 -128.166 8.0519 23076.7 2.35369
2336.64 3506.14 0.133179 1.70499 63.8573 7.13829e-09 -156.375 6.89912 25594.1 2.43271
2337.96 3614.63 0.139425 2.14077 86.0638 8.17285e-10 -71.9106 6.85972 27621.9 2.97537
2366.07 3672.86 0.143461 13.3943 2.64982 2.10051e-08 -34.9768 5.37285 30026 3.13456
2433.51 3688.91 0.148436 11.8028 2.13394 1.57572e-08 -56.4021 6.03035 29391.9 3.02411
2421.71 3717.29 0.144068 60.9225 9.78232 1.24229e-08 -47.723 4.37112 30394.6 2.44687
2420.43 3730.91 0.142753 52.3885 7.95808 3.44811e-10 -47.5458 3.72637 27001.3 2.14584
2492.18 3692.71 0.14454 37.4249 6.7808 6.26367e-10 -42.7086 3.595 26778.1 2.49761
2554.52 3723.85 0.144244 39.1269 6.84235 3.24675e-09 -33.9232 3.10185 29807.8 2.73072
2542.28 3725.93 0.142358 15.5801 65.9834 1.71335e-08 -33.721 2.41955 32145.3 2.81856
2642.7 3731.46 0.151207 84.3197 23.276 2.37957e-09 -44.6859 1.95453 28702 2.5764
2632.52 3779.4 0.150947 8.90005 0.278848 2.02556e-10 -42.2892 1.72467 29525.8 2.27796
2596.25 3820.38 0.157207 5.37281 0.315849 1.43237e-09 -42.6714 1.0312 29271.4 2.30258
2650.26 3875.46 0.167643 4.14796 0.401307 1.72069e-09 -47.4448 1.04304 33115.1 2.65524
2667.57 3892.25 0.180369 4.96417 0.503561 2.85783e-09 -55.6149 0.843072 30785.5 2.84611
2658.83 3905.78 0.191281 5.0017 0.538299 1.89545e-08 -55.0503 0.626748 32028.9 2.61696
2659.39 3898.38 0.200421 4.40105 0.427755 8.96943e-09 -57.2555 0.536273 30107.6 2.03769
2675.02 3899.73 0.212307 3.58201 0.318152 4.08296e-09 -60.8686 0.52605 29746.1 2.5101
2669.48 3883.05 0.220704 13.3662 0.763877 2.75079e-08 -65.3646 0.477202 30081.8 2.85033
2651.16 3854.89 0.229631 13.9686 0.58413 1.42561e-07 -69.969 0.383005 27810.2 2.77855
2637.96 3834.61 0.231736 14.7174 0.775811 1.3414e-07 -71.4477 0.31033 32623.8 2.106
2648.75 3819.99 0.239466 17.1293 5.623 2.21099e-07 -73.7165 0.310904 29945.4 2.40757
2664.73 3810.43 0.235427 18.2743 6.53142 2.6441e-07 -77.2068 0.363954 29710.6 2.95502
